     #Energy       W_all      Mo_all      Pt_all      Zr_all
   -15.06023     0.00000     0.00000     0.00000     0.00000
   -15.05023     0.00000     0.00000     0.00000     0.00000
   -15.03923     0.00000     0.00000     0.00000     0.00000
   -15.02823     0.00000     0.00000     0.00000     0.00000
   -15.01723     0.00000     0.00000     0.00000     0.00000
   -15.00623     0.00000     0.00000     0.00000     0.00000
   -14.99523     0.00000     0.00000     0.00000     0.00000
   -14.98423     0.00000     0.00000     0.00000     0.00000
   -14.97323     0.00000     0.00000     0.00000     0.00000
   -14.96223     0.00000     0.00000     0.00000     0.00000
   -14.95223     0.00000     0.00000     0.00000     0.00000
   -14.94123     0.00000     0.00000     0.00000     0.00000
   -14.93023     0.00000     0.00000     0.00000     0.00000
   -14.91923     0.00000     0.00000     0.00000     0.00000
   -14.90823     0.00000     0.00000     0.00000     0.00000
   -14.89723     0.00000     0.00000     0.00000     0.00000
   -14.88623     0.00000     0.00000     0.00000     0.00000
   -14.87523     0.00000     0.00000     0.00000     0.00000
   -14.86423     0.00000     0.00000     0.00000     0.00000
   -14.85423     0.00000     0.00000     0.00000     0.00000
   -14.84323     0.00000     0.00000     0.00000     0.00000
   -14.83223     0.00000     0.00000     0.00000     0.00000
   -14.82123     0.00000     0.00000     0.00000     0.00000
   -14.81023     0.00000     0.00000     0.00000     0.00000
   -14.79923     0.00000     0.00000     0.00000     0.00000
   -14.78823     0.00000     0.00000     0.00000     0.00000
   -14.77723     0.00000     0.00000     0.00000     0.00000
   -14.76623     0.00000     0.00000     0.00000     0.00000
   -14.75623     0.00000     0.00000     0.00000     0.00000
   -14.74523     0.00000     0.00000     0.00000     0.00000
   -14.73423     0.00000     0.00000     0.00000     0.00000
   -14.72323     0.00000     0.00000     0.00000     0.00000
   -14.71223     0.00000     0.00000     0.00000     0.00000
   -14.70123     0.00000     0.00000     0.00000     0.00000
   -14.69023     0.00000     0.00000     0.00000     0.00000
   -14.67923     0.00000     0.00000     0.00000     0.00000
   -14.66823     0.00000     0.00000     0.00000     0.00000
   -14.65823     0.00000     0.00000     0.00000     0.00000
   -14.64723     0.00000     0.00000     0.00000     0.00000
   -14.63623     0.00000     0.00000     0.00000     0.00000
   -14.62523     0.00000     0.00000     0.00000     0.00000
   -14.61423     0.00000     0.00000     0.00000     0.00000
   -14.60323     0.00000     0.00000     0.00000     0.00000
   -14.59223     0.00000     0.00000     0.00000     0.00000
   -14.58123     0.00000     0.00000     0.00000     0.00000
   -14.57023     0.00000     0.00000     0.00000     0.00000
   -14.56023     0.00000     0.00000     0.00000     0.00000
   -14.54923     0.00000     0.00000     0.00000     0.00000
   -14.53823     0.00000     0.00000     0.00000     0.00000
   -14.52723     0.00000     0.00000     0.00000     0.00000
   -14.51623     0.00000     0.00000     0.00000     0.00000
   -14.50523     0.00000     0.00000     0.00000     0.00000
   -14.49423     0.00000     0.00000     0.00000     0.00000
   -14.48323     0.00000     0.00000     0.00000     0.00000
   -14.47223     0.00000     0.00000     0.00000     0.00000
   -14.46223     0.00000     0.00000     0.00000     0.00000
   -14.45123     0.00000     0.00000     0.00000     0.00000
   -14.44023     0.00000     0.00000     0.00000     0.00000
   -14.42923     0.00000     0.00000     0.00000     0.00000
   -14.41823     0.00000     0.00000     0.00000     0.00000
   -14.40723     0.00000     0.00000     0.00000     0.00000
   -14.39623     0.00000     0.00000     0.00000     0.00000
   -14.38523     0.00000     0.00000     0.00000     0.00000
   -14.37423     0.00000     0.00000     0.00000     0.00000
   -14.36423     0.00000     0.00000     0.00000     0.00000
   -14.35323     0.00000     0.00000     0.00000     0.00000
   -14.34223     0.00000     0.00000     0.00000     0.00000
   -14.33123     0.00000     0.00000     0.00000     0.00000
   -14.32023     0.00000     0.00000     0.00000     0.00000
   -14.30923     0.00000     0.00000     0.00000     0.00000
   -14.29823     0.00000     0.00000     0.00000     0.00000
   -14.28723     0.00000     0.00000     0.00000     0.00000
   -14.27623     0.00000     0.00000     0.00000     0.00000
   -14.26623     0.00000     0.00000     0.00000     0.00000
   -14.25523     0.00000     0.00000     0.00000     0.00000
   -14.24423     0.00000     0.00000     0.00000     0.00000
   -14.23323     0.00000     0.00000     0.00000     0.00000
   -14.22223     0.00000     0.00000     0.00000     0.00000
   -14.21123     0.00000     0.00000     0.00000     0.00000
   -14.20023     0.00000     0.00000     0.00000     0.00000
   -14.18923     0.00000     0.00000     0.00000     0.00000
   -14.17823     0.00000     0.00000     0.00000     0.00000
   -14.16823     0.00000     0.00000     0.00000     0.00000
   -14.15723     0.00000     0.00000     0.00000     0.00000
   -14.14623     0.00000     0.00000     0.00000     0.00000
   -14.13523     0.00000     0.00000     0.00000     0.00000
   -14.12423     0.00000     0.00000     0.00000     0.00000
   -14.11323     0.00000     0.00000     0.00000     0.00000
   -14.10223     0.00000     0.00000     0.00000     0.00000
   -14.09123     0.00000     0.00000     0.00000     0.00000
   -14.08023     0.00000     0.00000     0.00000     0.00000
   -14.07023     0.00000     0.00000     0.00000     0.00000
   -14.05923     0.00000     0.00000     0.00000     0.00000
   -14.04823     0.00000     0.00000     0.00000     0.00000
   -14.03723     0.00000     0.00000     0.00000     0.00000
   -14.02623     0.00000     0.00000     0.00000     0.00000
   -14.01523     0.00000     0.00000     0.00000     0.00000
   -14.00423     0.00000     0.00000     0.00000     0.00000
   -13.99323     0.00000     0.00000     0.00000     0.00000
   -13.98223     0.00000     0.00000     0.00000     0.00000
   -13.97223     0.00000     0.00000     0.00000     0.00000
   -13.96123     0.00000     0.00000     0.00000     0.00000
   -13.95023     0.00000     0.00000     0.00000     0.00000
   -13.93923     0.00000     0.00000     0.00000     0.00000
   -13.92823     0.00000     0.00000     0.00000     0.00000
   -13.91723     0.00000     0.00000     0.00000     0.00000
   -13.90623     0.00000     0.00000     0.00000     0.00000
   -13.89523     0.00000     0.00000     0.00000     0.00000
   -13.88423     0.00000     0.00000     0.00000     0.00000
   -13.87423     0.00000     0.00000     0.00000     0.00000
   -13.86323     0.00000     0.00000     0.00000     0.00000
   -13.85223     0.00000     0.00000     0.00000     0.00000
   -13.84123     0.00000     0.00000     0.00000     0.00000
   -13.83023     0.00000     0.00000     0.00000     0.00000
   -13.81923     0.00000     0.00000     0.00000     0.00000
   -13.80823     0.00000     0.00000     0.00000     0.00000
   -13.79723     0.00000     0.00000     0.00000     0.00000
   -13.78623     0.00000     0.00000     0.00000     0.00000
   -13.77623     0.00000     0.00000     0.00000     0.00000
   -13.76523     0.00000     0.00000     0.00000     0.00000
   -13.75423     0.00000     0.00000     0.00000     0.00000
   -13.74323     0.00000     0.00000     0.00000     0.00000
   -13.73223     0.00000     0.00000     0.00000     0.00000
   -13.72123     0.00000     0.00000     0.00000     0.00000
   -13.71023     0.00000     0.00000     0.00000     0.00000
   -13.69923     0.00000     0.00000     0.00000     0.00000
   -13.68823     0.00000     0.00000     0.00000     0.00000
   -13.67823     0.00000     0.00000     0.00000     0.00000
   -13.66723     0.00000     0.00000     0.00000     0.00000
   -13.65623     0.00000     0.00000     0.00000     0.00000
   -13.64523     0.00000     0.00000     0.00000     0.00000
   -13.63423     0.00000     0.00000     0.00000     0.00000
   -13.62323     0.00000     0.00000     0.00000     0.00000
   -13.61223     0.00000     0.00000     0.00000     0.00000
   -13.60123     0.00000     0.00000     0.00000     0.00000
   -13.59023     0.00000     0.00000     0.00000     0.00000
   -13.58023     0.00000     0.00000     0.00000     0.00000
   -13.56923     0.00000     0.00000     0.00000     0.00000
   -13.55823     0.00000     0.00000     0.00000     0.00000
   -13.54723     0.00000     0.00000     0.00000     0.00000
   -13.53623     0.00000     0.00000     0.00000     0.00000
   -13.52523     0.00000     0.00000     0.00000     0.00000
   -13.51423     0.00000     0.00000     0.00000     0.00000
   -13.50323     0.00000     0.00000     0.00000     0.00000
   -13.49223     0.00000     0.00000     0.00000     0.00000
   -13.48223     0.00000     0.00000     0.00000     0.00000
   -13.47123     0.00000     0.00000     0.00000     0.00000
   -13.46023     0.00000     0.00000     0.00000     0.00000
   -13.44923     0.00000     0.00000     0.00000     0.00000
   -13.43823     0.00000     0.00000     0.00000     0.00000
   -13.42723     0.00000     0.00000     0.00000     0.00000
   -13.41623     0.00000     0.00000     0.00000     0.00000
   -13.40523     0.00000     0.00000     0.00000     0.00000
   -13.39423     0.00000     0.00000     0.00000     0.00000
   -13.38423     0.00000     0.00000     0.00000     0.00000
   -13.37323     0.00000     0.00000     0.00000     0.00000
   -13.36223     0.00000     0.00000     0.00000     0.00000
   -13.35123     0.00000     0.00000     0.00000     0.00000
   -13.34023     0.00000     0.00000     0.00000     0.00000
   -13.32923     0.00000     0.00000     0.00000     0.00000
   -13.31823     0.00000     0.00000     0.00000     0.00000
   -13.30723     0.00000     0.00000     0.00000     0.00000
   -13.29623     0.00000     0.00000     0.00000     0.00000
   -13.28623     0.00000     0.00000     0.00000     0.00000
   -13.27523     0.00000     0.00000     0.00000     0.00000
   -13.26423     0.00000     0.00000     0.00000     0.00000
   -13.25323     0.00000     0.00000     0.00000     0.00000
   -13.24223     0.00000     0.00000     0.00000     0.00000
   -13.23123     0.00000     0.00000     0.00000     0.00000
   -13.22023     0.00000     0.00000     0.00000     0.00000
   -13.20923     0.00000     0.00000     0.00000     0.00000
   -13.19823     0.00000     0.00000     0.00000     0.00000
   -13.18823     0.00000     0.00000     0.00000     0.00000
   -13.17723     0.00000     0.00000     0.00000     0.00000
   -13.16623     0.00000     0.00000     0.00000     0.00000
   -13.15523     0.00000     0.00000     0.00000     0.00000
   -13.14423     0.00000     0.00000     0.00000     0.00000
   -13.13323     0.00000     0.00000     0.00000     0.00000
   -13.12223     0.00000     0.00000     0.00000     0.00000
   -13.11123     0.00000     0.00000     0.00000     0.00000
   -13.10023     0.00000     0.00000     0.00000     0.00000
   -13.09023     0.00000     0.00000     0.00000     0.00000
   -13.07923     0.00000     0.00000     0.00000     0.00000
   -13.06823     0.00000     0.00000     0.00000     0.00000
   -13.05723     0.00000     0.00000     0.00000     0.00000
   -13.04623     0.00000     0.00000     0.00000     0.00000
   -13.03523     0.00000     0.00000     0.00000     0.00000
   -13.02423     0.00000     0.00000     0.00000     0.00000
   -13.01323     0.00000     0.00000     0.00000     0.00000
   -13.00223     0.00000     0.00000     0.00000     0.00000
   -12.99223     0.00000     0.00000     0.00000     0.00000
   -12.98123     0.00000     0.00000     0.00000     0.00000
   -12.97023     0.00000     0.00000     0.00000     0.00000
   -12.95923     0.00000     0.00000     0.00000     0.00000
   -12.94823     0.00000     0.00000     0.00000     0.00000
   -12.93723     0.00000     0.00000     0.00000     0.00000
   -12.92623     0.00000     0.00000     0.00000     0.00000
   -12.91523     0.00000     0.00000     0.00000     0.00000
   -12.90423     0.00000     0.00000     0.00000     0.00000
   -12.89423     0.00000     0.00000     0.00000     0.00000
   -12.88323     0.00000     0.00000     0.00000     0.00000
   -12.87223     0.00000     0.00000     0.00000     0.00000
   -12.86123     0.00000     0.00000     0.00000     0.00000
   -12.85023     0.00000     0.00000     0.00000     0.00000
   -12.83923     0.00000     0.00000     0.00000     0.00000
   -12.82823     0.00000     0.00000     0.00000     0.00000
   -12.81723     0.00000     0.00000     0.00000     0.00000
   -12.80623     0.00000     0.00000     0.00000     0.00000
   -12.79623     0.00000     0.00000     0.00000     0.00000
   -12.78523     0.00000     0.00000     0.00000     0.00000
   -12.77423     0.00000     0.00000     0.00000     0.00000
   -12.76323     0.00000     0.00000     0.00000     0.00000
   -12.75223     0.00000     0.00000     0.00000     0.00000
   -12.74123     0.00000     0.00000     0.00000     0.00000
   -12.73023     0.00000     0.00000     0.00000     0.00000
   -12.71923     0.00000     0.00000     0.00000     0.00000
   -12.70823     0.00000     0.00000     0.00000     0.00000
   -12.69823     0.00000     0.00000     0.00000     0.00000
   -12.68723     0.00000     0.00000     0.00000     0.00000
   -12.67623     0.00000     0.00000     0.00000     0.00000
   -12.66523     0.00000     0.00000     0.00000     0.00000
   -12.65423     0.00000     0.00000     0.00000     0.00000
   -12.64323     0.00000     0.00000     0.00000     0.00000
   -12.63223     0.00000     0.00000     0.00000     0.00000
   -12.62123     0.00000     0.00000     0.00000     0.00000
   -12.61023     0.00000     0.00000     0.00000     0.00000
   -12.60023     0.00000     0.00000     0.00000     0.00000
   -12.58923     0.00000     0.00000     0.00000     0.00000
   -12.57823     0.00000     0.00000     0.00000     0.00000
   -12.56723     0.00000     0.00000     0.00000     0.00000
   -12.55623     0.00000     0.00000     0.00000     0.00000
   -12.54523     0.00000     0.00000     0.00000     0.00000
   -12.53423     0.00000     0.00000     0.00000     0.00000
   -12.52323     0.00000     0.00000     0.00000     0.00000
   -12.51223     0.00000     0.00000     0.00000     0.00000
   -12.50223     0.00000     0.00000     0.00000     0.00000
   -12.49123     0.00000     0.00000     0.00000     0.00000
   -12.48023     0.00000     0.00000     0.00000     0.00000
   -12.46923     0.00000     0.00000     0.00000     0.00000
   -12.45823     0.00000     0.00000     0.00000     0.00000
   -12.44723     0.00000     0.00000     0.00000     0.00000
   -12.43623     0.00000     0.00000     0.00000     0.00000
   -12.42523     0.00000     0.00000     0.00000     0.00000
   -12.41423     0.00000     0.00000     0.00000     0.00000
   -12.40423     0.00000     0.00000     0.00000     0.00000
   -12.39323     0.00000     0.00000     0.00000     0.00000
   -12.38223     0.00000     0.00000     0.00000     0.00000
   -12.37123     0.00000     0.00000     0.00000     0.00000
   -12.36023     0.00000     0.00000     0.00000     0.00000
   -12.34923     0.00000     0.00000     0.00000     0.00000
   -12.33823     0.00000     0.00000     0.00000     0.00000
   -12.32723     0.00000     0.00000     0.00000     0.00000
   -12.31623     0.00000     0.00000     0.00000     0.00000
   -12.30623     0.00000     0.00000     0.00000     0.00000
   -12.29523     0.00000     0.00000     0.00000     0.00000
   -12.28423     0.00000     0.00000     0.00000     0.00000
   -12.27323     0.00000     0.00000     0.00000     0.00000
   -12.26223     0.00000     0.00000     0.00000     0.00000
   -12.25123     0.00000     0.00000     0.00000     0.00000
   -12.24023     0.00000     0.00000     0.00000     0.00000
   -12.22923     0.00000     0.00000     0.00000     0.00000
   -12.21823     0.00000     0.00000     0.00000     0.00000
   -12.20823     0.00000     0.00000     0.00000     0.00000
   -12.19723     0.00000     0.00000     0.00000     0.00000
   -12.18623     0.00000     0.00000     0.00000     0.00000
   -12.17523     0.00000     0.00000     0.00000     0.00000
   -12.16423     0.00000     0.00000     0.00000     0.00000
   -12.15323     0.00000     0.00000     0.00000     0.00000
   -12.14223     0.00000     0.00000     0.00000     0.00000
   -12.13123     0.00000     0.00000     0.00000     0.00000
   -12.12023     0.00000     0.00000     0.00000     0.00000
   -12.11023     0.00000     0.00000     0.00000     0.00000
   -12.09923     0.00000     0.00000     0.00000     0.00000
   -12.08823     0.00000     0.00000     0.00000     0.00000
   -12.07723     0.00000     0.00000     0.00000     0.00000
   -12.06623     0.00000     0.00000     0.00000     0.00000
   -12.05523     0.00000     0.00000     0.00000     0.00000
   -12.04423     0.00000     0.00000     0.00000     0.00000
   -12.03323     0.00000     0.00000     0.00000     0.00000
   -12.02223     0.00000     0.00000     0.00000     0.00000
   -12.01223     0.00000     0.00000     0.00000     0.00000
   -12.00123     0.00000     0.00000     0.00000     0.00000
   -11.99023     0.00000     0.00000     0.00000     0.00000
   -11.97923     0.00000     0.00000     0.00000     0.00000
   -11.96823     0.00000     0.00000     0.00000     0.00000
   -11.95723     0.00000     0.00000     0.00000     0.00000
   -11.94623     0.00000     0.00000     0.00000     0.00000
   -11.93523     0.00000     0.00000     0.00000     0.00000
   -11.92423     0.00000     0.00000     0.00000     0.00000
   -11.91423     0.00000     0.00000     0.00000     0.00000
   -11.90323     0.00000     0.00000     0.00000     0.00000
   -11.89223     0.00000     0.00000     0.00000     0.00000
   -11.88123     0.00000     0.00000     0.00000     0.00000
   -11.87023     0.00000     0.00000     0.00000     0.00000
   -11.85923     0.00000     0.00000     0.00000     0.00000
   -11.84823     0.00000     0.00000     0.00000     0.00000
   -11.83723     0.00000     0.00000     0.00000     0.00000
   -11.82623     0.00000     0.00000     0.00000     0.00000
   -11.81623     0.00000     0.00000     0.00000     0.00000
   -11.80523     0.00000     0.00000     0.00000     0.00000
   -11.79423     0.00000     0.00000     0.00000     0.00000
   -11.78323     0.00000     0.00000     0.00000     0.00000
   -11.77223     0.00000     0.00000     0.00000     0.00000
   -11.76123     0.00000     0.00000     0.00000     0.00000
   -11.75023     0.00000     0.00000     0.00000     0.00000
   -11.73923     0.00000     0.00000     0.00000     0.00000
   -11.72823     0.00000     0.00000     0.00000     0.00000
   -11.71823     0.00000     0.00000     0.00000     0.00000
   -11.70723     0.00000     0.00000     0.00000     0.00000
   -11.69623     0.00000     0.00000     0.00000     0.00000
   -11.68523     0.00000     0.00000     0.00000     0.00000
   -11.67423     0.00000     0.00000     0.00000     0.00000
   -11.66323     0.00000     0.00000     0.00000     0.00000
   -11.65223     0.00000     0.00000     0.00000     0.00000
   -11.64123     0.00000     0.00000     0.00000     0.00000
   -11.63023     0.00000     0.00000     0.00000     0.00000
   -11.62023     0.00000     0.00000     0.00000     0.00000
   -11.60923     0.00000     0.00000     0.00000     0.00000
   -11.59823     0.00000     0.00000     0.00000     0.00000
   -11.58723     0.00000     0.00000     0.00000     0.00000
   -11.57623     0.00000     0.00000     0.00000     0.00000
   -11.56523     0.00000     0.00000     0.00000     0.00000
   -11.55423     0.00000     0.00000     0.00000     0.00000
   -11.54323     0.00000     0.00000     0.00000     0.00000
   -11.53223     0.00000     0.00000     0.00000     0.00000
   -11.52223     0.00000     0.00000     0.00000     0.00000
   -11.51123     0.00000     0.00000     0.00000     0.00000
   -11.50023     0.00000     0.00000     0.00000     0.00000
   -11.48923     0.00000     0.00000     0.00000     0.00000
   -11.47823     0.00000     0.00000     0.00000     0.00000
   -11.46723     0.00000     0.00000     0.00000     0.00000
   -11.45623     0.00000     0.00000     0.00000     0.00000
   -11.44523     0.00000     0.00000     0.00000     0.00000
   -11.43423     0.00000     0.00000     0.00000     0.00000
   -11.42423     0.00000     0.00000     0.00000     0.00000
   -11.41323     0.00000     0.00000     0.00000     0.00000
   -11.40223     0.00000     0.00000     0.00000     0.00000
   -11.39123     0.00000     0.00000     0.00000     0.00000
   -11.38023     0.00000     0.00000     0.00000     0.00000
   -11.36923     0.00000     0.00000     0.00000     0.00000
   -11.35823     0.00000     0.00000     0.00000     0.00000
   -11.34723     0.00000     0.00000     0.00000     0.00000
   -11.33623     0.00000     0.00000     0.00000     0.00000
   -11.32623     0.00000     0.00000     0.00000     0.00000
   -11.31523     0.00000     0.00000     0.00000     0.00000
   -11.30423     0.00000     0.00000     0.00000     0.00000
   -11.29323     0.00000     0.00000     0.00000     0.00000
   -11.28223     0.00000     0.00000     0.00000     0.00000
   -11.27123     0.00000     0.00000     0.00000     0.00000
   -11.26023     0.00000     0.00000     0.00000     0.00000
   -11.24923     0.00000     0.00000     0.00000     0.00000
   -11.23823     0.00000     0.00000     0.00000     0.00000
   -11.22823     0.00000     0.00000     0.00000     0.00000
   -11.21723     0.00000     0.00000     0.00000     0.00000
   -11.20623     0.00000     0.00000     0.00000     0.00000
   -11.19523     0.00000     0.00000     0.00000     0.00000
   -11.18423     0.00000     0.00000     0.00000     0.00000
   -11.17323     0.00000     0.00000     0.00000     0.00000
   -11.16223     0.00000     0.00000     0.00000     0.00000
   -11.15123     0.00000     0.00000     0.00000     0.00000
   -11.14023     0.00000     0.00000     0.00000     0.00000
   -11.13023     0.00000     0.00000     0.00000     0.00000
   -11.11923     0.00000     0.00000     0.00000     0.00000
   -11.10823     0.00000     0.00000     0.00000     0.00000
   -11.09723     0.00000     0.00000     0.00000     0.00000
   -11.08623     0.00000     0.00000     0.00000     0.00000
   -11.07523     0.00000     0.00000     0.00000     0.00000
   -11.06423     0.00000     0.00000     0.00000     0.00000
   -11.05323     0.00000     0.00000     0.00000     0.00000
   -11.04223     0.00000     0.00000     0.00000     0.00000
   -11.03223     0.00000     0.00000     0.00000     0.00000
   -11.02123     0.00000     0.00000     0.00000     0.00000
   -11.01023     0.00000     0.00000     0.00000     0.00000
   -10.99923     0.00000     0.00000     0.00000     0.00000
   -10.98823     0.00000     0.00000     0.00000     0.00000
   -10.97723     0.00000     0.00000     0.00000     0.00000
   -10.96623     0.00000     0.00000     0.00000     0.00000
   -10.95523     0.00000     0.00000     0.00000     0.00000
   -10.94423     0.00000     0.00000     0.00000     0.00000
   -10.93423     0.00000     0.00000     0.00000     0.00000
   -10.92323     0.00000     0.00000     0.00000     0.00000
   -10.91223     0.00000     0.00000     0.00000     0.00000
   -10.90123     0.00000     0.00000     0.00000     0.00000
   -10.89023     0.00000     0.00000     0.00000     0.00000
   -10.87923     0.00000     0.00000     0.00000     0.00000
   -10.86823     0.00000     0.00000     0.00000     0.00000
   -10.85723     0.00000     0.00000     0.00000     0.00000
   -10.84623     0.00000     0.00000     0.00000     0.00000
   -10.83623     0.00000     0.00000     0.00000     0.00000
   -10.82523     0.00000     0.00000     0.00000     0.00000
   -10.81423     0.00000     0.00000     0.00000     0.00000
   -10.80323     0.00000     0.00000     0.00000     0.00000
   -10.79223     0.00000     0.00000     0.00000     0.00000
   -10.78123     0.00000     0.00000     0.00000     0.00000
   -10.77023     0.00000     0.00000     0.00000     0.00000
   -10.75923     0.00000     0.00000     0.00000     0.00000
   -10.74823     0.00000     0.00000     0.00000     0.00000
   -10.73823     0.00000     0.00000     0.00000     0.00000
   -10.72723     0.00000     0.00000     0.00000     0.00000
   -10.71623     0.00000     0.00000     0.00000     0.00000
   -10.70523     0.00000     0.00000     0.00000     0.00000
   -10.69423     0.00000     0.00000     0.00000     0.00000
   -10.68323     0.00000     0.00000     0.00000     0.00000
   -10.67223     0.00000     0.00000     0.00000     0.00000
   -10.66123     0.00000     0.00000     0.00000     0.00000
   -10.65023     0.00000     0.00000     0.00000     0.00000
   -10.64023     0.00000     0.00000     0.00000     0.00000
   -10.62923     0.00000     0.00000     0.00000     0.00000
   -10.61823     0.00000     0.00000     0.00000     0.00000
   -10.60723     0.00000     0.00000     0.00000     0.00000
   -10.59623     0.00000     0.00000     0.00000     0.00000
   -10.58523     0.00000     0.00000     0.00000     0.00000
   -10.57423     0.00000     0.00000     0.00000     0.00000
   -10.56323     0.00000     0.00000     0.00000     0.00000
   -10.55223     0.00000     0.00000     0.00000     0.00000
   -10.54223     0.00000     0.00000     0.00000     0.00000
   -10.53123     0.00000     0.00000     0.00000     0.00000
   -10.52023     0.00000     0.00000     0.00000     0.00000
   -10.50923     0.00000     0.00000     0.00000     0.00000
   -10.49823     0.00000     0.00000     0.00000     0.00000
   -10.48723     0.00000     0.00000     0.00000     0.00000
   -10.47623     0.00000     0.00000     0.00000     0.00000
   -10.46523     0.00000     0.00000     0.00000     0.00000
   -10.45423     0.00000     0.00000     0.00000     0.00000
   -10.44423     0.00000     0.00000     0.00000     0.00000
   -10.43323     0.00000     0.00000     0.00000     0.00000
   -10.42223     0.00000     0.00000     0.00000     0.00000
   -10.41123     0.00000     0.00000     0.00000     0.00000
   -10.40023     0.00000     0.00000     0.00000     0.00000
   -10.38923     0.00000     0.00000     0.00000     0.00000
   -10.37823     0.00000     0.00000     0.00000     0.00000
   -10.36723     0.00000     0.00000     0.00000     0.00000
   -10.35623     0.00000     0.00000     0.00000     0.00000
   -10.34623     0.00000     0.00000     0.00000     0.00000
   -10.33523     0.00000     0.00000     0.00000     0.00000
   -10.32423     0.00000     0.00000     0.00000     0.00000
   -10.31323     0.00000     0.00000     0.00000     0.00000
   -10.30223     0.00000     0.00000     0.00000     0.00000
   -10.29123     0.00000     0.00000     0.00000     0.00000
   -10.28023     0.00000     0.00000     0.00000     0.00000
   -10.26923     0.00000     0.00000     0.00000     0.00000
   -10.25823     0.00000     0.00000     0.00000     0.00000
   -10.24823     0.00000     0.00000     0.00000     0.00000
   -10.23723     0.00000     0.00000     0.00000     0.00000
   -10.22623     0.00000     0.00000     0.00000     0.00000
   -10.21523     0.00000     0.00000     0.00000     0.00000
   -10.20423     0.00000     0.00000     0.00000     0.00000
   -10.19323     0.00000     0.00000     0.00000     0.00000
   -10.18223     0.00000     0.00000     0.00000     0.00000
   -10.17123     0.00000     0.00000     0.00000     0.00000
   -10.16023     0.00000     0.00000     0.00000     0.00000
   -10.15023     0.00000     0.00000     0.00000     0.00000
   -10.13923     0.00000     0.00000     0.00000     0.00000
   -10.12823     0.00000     0.00000     0.00000     0.00000
   -10.11723     0.00000     0.00000     0.00000     0.00000
   -10.10623     0.00000     0.00000     0.00000     0.00000
   -10.09523     0.00000     0.00000     0.00000     0.00000
   -10.08423     0.00000     0.00000     0.00000     0.00000
   -10.07323     0.00000     0.00000     0.00000     0.00000
   -10.06223     0.00000     0.00000     0.00000     0.00000
   -10.05223     0.00000     0.00000     0.00000     0.00000
   -10.04123     0.00000     0.00000     0.00000     0.00000
   -10.03023     0.00000     0.00000     0.00000     0.00000
   -10.01923     0.00000     0.00000     0.00000     0.00000
   -10.00823     0.00000     0.00000     0.00000     0.00000
    -9.99723     0.00000     0.00000     0.00000     0.00000
    -9.98623     0.00000     0.00000     0.00000     0.00000
    -9.97523     0.00000     0.00000     0.00000     0.00000
    -9.96423     0.00000     0.00000     0.00000     0.00000
    -9.95423     0.00000     0.00000     0.00000     0.00000
    -9.94323     0.00000     0.00000     0.00000     0.00000
    -9.93223     0.00000     0.00000     0.00000     0.00000
    -9.92123     0.00000     0.00000     0.00000     0.00000
    -9.91023     0.00000     0.00000     0.00000     0.00000
    -9.89923     0.00000     0.00000     0.00000     0.00000
    -9.88823     0.00000     0.00000     0.00000     0.00000
    -9.87723     0.00000     0.00000     0.00000     0.00000
    -9.86623     0.00000     0.00000     0.00000     0.00000
    -9.85623     0.00000     0.00000     0.00000     0.00000
    -9.84523     0.00000     0.00000     0.00000     0.00000
    -9.83423     0.00000     0.00000     0.00000     0.00000
    -9.82323     0.00000     0.00000     0.00000     0.00000
    -9.81223     0.00000     0.00000     0.00000     0.00000
    -9.80123     0.00000     0.00000     0.00000     0.00000
    -9.79023     0.00000     0.00000     0.00000     0.00000
    -9.77923     0.00000     0.00000     0.00000     0.00000
    -9.76823     0.00000     0.00000     0.00000     0.00000
    -9.75823     0.00000     0.00000     0.00000     0.00000
    -9.74723     0.00000     0.00000     0.00000     0.00000
    -9.73623     0.00000     0.00000     0.00000     0.00000
    -9.72523     0.00000     0.00000     0.00000     0.00000
    -9.71423     0.00000     0.00000     0.00000     0.00000
    -9.70323     0.00000     0.00000     0.00000     0.00000
    -9.69223     0.00000     0.00000     0.00000     0.00000
    -9.68123     0.00000     0.00000     0.00000     0.00000
    -9.67023     0.00000     0.00000     0.00000     0.00000
    -9.66023     0.00000     0.00000     0.00000     0.00000
    -9.64923     0.00000     0.00000     0.00000     0.00000
    -9.63823     0.00000     0.00000     0.00000     0.00000
    -9.62723     0.00000     0.00000     0.00000     0.00000
    -9.61623     0.00000     0.00000     0.00000     0.00000
    -9.60523     0.00000     0.00000     0.00000     0.00000
    -9.59423     0.00000     0.00000     0.00000     0.00000
    -9.58323     0.00000     0.00000     0.00000     0.00000
    -9.57223     0.00000     0.00000     0.00000     0.00000
    -9.56223     0.00000     0.00000     0.00000     0.00000
    -9.55123     0.00000     0.00000     0.00000     0.00000
    -9.54023     0.00000     0.00000     0.00000     0.00000
    -9.52923     0.00000     0.00000     0.00000     0.00000
    -9.51823     0.00000     0.00000     0.00000     0.00000
    -9.50723     0.00000     0.00000     0.00000     0.00000
    -9.49623     0.00000     0.00000     0.00000     0.00000
    -9.48523     0.00000     0.00000     0.00000     0.00000
    -9.47423     0.00000     0.00000     0.00000     0.00000
    -9.46423     0.00000     0.00000     0.00000     0.00000
    -9.45323     0.00000     0.00000     0.00000     0.00000
    -9.44223     0.00000     0.00000     0.00000     0.00000
