     #Energy       W_all      Mo_all      Ir_all      Ti_all
    -8.59782     0.18866     0.09521     0.22998     0.02476
    -8.58682     0.21168     0.10651     0.25817     0.02772
    -8.57682     0.23581     0.11832     0.28766     0.03080
    -8.56582     0.26098     0.13063     0.31847     0.03403
    -8.55482     0.28721     0.14345     0.35059     0.03738
    -8.54482     0.31452     0.15677     0.38407     0.04086
    -8.53382     0.34276     0.17051     0.41867     0.04446
    -8.52282     0.33062     0.16037     0.40526     0.04201
    -8.51282     0.34712     0.16714     0.42592     0.04384
    -8.50182     0.36341     0.17375     0.44645     0.04564
    -8.49082     0.37959     0.18021     0.46683     0.04739
    -8.47982     0.39563     0.18648     0.48707     0.04911
    -8.46982     0.41150     0.19261     0.50718     0.05079
    -8.45882     0.42722     0.19854     0.52714     0.05242
    -8.44782     0.44278     0.20432     0.54696     0.05403
    -8.43782     0.45823     0.20992     0.56665     0.05558
    -8.42682     0.47351     0.21537     0.58618     0.05710
    -8.41582     0.48919     0.22096     0.60626     0.05866
    -8.40582     0.50821     0.22779     0.63060     0.06057
    -8.39482     0.52821     0.23486     0.65620     0.06255
    -8.38382     0.54883     0.24208     0.68266     0.06458
    -8.37382     0.57010     0.24943     0.71008     0.06666
    -8.36282     0.59201     0.25694     0.73830     0.06878
    -8.35182     0.61456     0.26459     0.76731     0.07095
    -8.34082     1.35133     0.58435     1.67340     0.14470
    -8.33082     1.18075     0.48648     1.47880     0.13468
    -8.31982     0.83838     0.34794     1.05159     0.09412
    -8.30882     0.85479     0.35237     1.07356     0.09548
    -8.29882     0.86905     0.35594     1.09310     0.09661
    -8.28782     0.88114     0.35857     1.10975     0.09750
    -8.27682     0.89102     0.36031     1.12372     0.09813
    -8.26682     0.89867     0.36116     1.13499     0.09852
    -8.25582     0.90415     0.36111     1.14350     0.09867
    -8.24482     0.90738     0.36014     1.14921     0.09858
    -8.23482     0.87917     0.34518     1.11748     0.09496
    -8.22382     0.83030     0.31740     1.06175     0.08783
    -8.21282     0.82179     0.31139     1.05331     0.08638
    -8.20282     0.81272     0.30524     1.04396     0.08488
    -8.19182     0.80298     0.29894     1.03382     0.08333
    -8.18082     0.79268     0.29250     1.02295     0.08175
    -8.16982     0.78177     0.28591     1.01119     0.08011
    -8.15982     0.77021     0.27919     0.99872     0.07843
    -8.14882     0.75808     0.27231     0.98536     0.07670
    -8.13782     0.74540     0.26529     0.97131     0.07492
    -8.12782     0.73362     0.25869     0.95839     0.07325
    -8.11682     0.72333     0.25245     0.94775     0.07172
    -8.10582     0.71231     0.24603     0.93603     0.07011
    -8.09582     0.70021     0.23931     0.92297     0.06843
    -8.08482     0.68708     0.23232     0.90832     0.06666
    -8.07382     1.04005     0.33551     1.36829     0.09854
    -8.06382     0.61745     0.20414     0.82424     0.05890
    -8.05282     0.75518     0.25238     1.02879     0.07126
    -8.04182     0.54087     0.17515     0.72624     0.05094
    -8.03082     0.50561     0.16242     0.68074     0.04738
    -8.02082     0.47138     0.15012     0.63647     0.04394
    -8.00982     0.43823     0.13828     0.59354     0.04061
    -7.99882     0.40609     0.12688     0.55190     0.03741
    -7.98882     0.37499     0.11594     0.51165     0.03432
    -7.97782     0.32574     0.09835     0.45026     0.02932
    -7.96682     0.29267     0.08558     0.40660     0.02595
    -7.95682     0.26881     0.07638     0.37491     0.02357
    -7.94582     0.24973     0.07048     0.34907     0.02181
    -7.93482     0.23124     0.06479     0.32398     0.02012
    -7.92482     0.21335     0.05931     0.29965     0.01849
    -7.91382     0.19603     0.05404     0.27606     0.01691
    -7.90282     0.17929     0.04898     0.25322     0.01539
    -7.89182     0.16314     0.04414     0.23115     0.01393
    -7.88182     0.14758     0.03950     0.20982     0.01253
    -7.87082     0.13258     0.03507     0.18926     0.01119
    -7.85982     0.11818     0.03085     0.16944     0.00991
    -7.84982     0.10437     0.02684     0.15037     0.00868
    -7.83882     0.34423     0.08253     0.50629     0.02762
    -7.82782     0.03142     0.00752     0.04623     0.00253
    -7.81782     0.23872     0.18609     0.39596     0.04150
    -7.80682     0.10253     0.07772     0.17039     0.01735
    -7.79582     0.11724     0.08785     0.19434     0.01965
    -7.78582     0.13211     0.09800     0.21851     0.02197
    -7.77482     0.49978     0.30831     0.56993     0.07055
    -7.76382     0.29116     0.18938     0.38956     0.04326
    -7.75282     0.32557     0.20936     0.43331     0.04799
    -7.74282     0.62896     0.40242     0.83015     0.10687
    -7.73182     0.53709     0.33742     0.71447     0.08388
    -7.72082     0.62924     0.38935     0.83691     0.09747
    -7.71082     0.72904     0.44513     0.96751     0.11209
    -7.69982     0.82258     0.49580     1.08864     0.12574
    -7.68882     0.91438     0.54422     1.20813     0.13909
    -7.67882     0.98799     0.58084     1.31036     0.15003
    -7.66782     1.06985     0.62205     1.41774     0.16228
    -7.65682     1.15710     0.66484     1.53087     0.17528
    -7.64682     1.25476     0.70636     1.65313     0.18838
    -7.63582     1.33446     0.73584     1.75319     0.19785
    -7.62482     1.26727     0.69859     1.64572     0.18465
    -7.61382     1.30350     0.71117     1.68614     0.18816
    -7.60382     1.33562     0.72118     1.72147     0.19105
    -7.59282     1.36430     0.72883     1.75165     0.19330
    -7.58182     1.32952     0.70117     1.70597     0.18809
    -7.57182     1.40498     0.72751     1.78153     0.19568
    -7.56082     1.46349     0.74417     1.83436     0.20054
    -7.54982     1.29784     0.65647     1.64313     0.17719
    -7.53982     1.19301     0.59943     1.51452     0.16208
    -7.52882     1.10617     0.55240     1.40609     0.14968
    -7.51782     1.02185     0.50712     1.30012     0.13772
    -7.50782     0.94263     0.46465     1.20062     0.12653
    -7.49682     0.88838     0.43473     1.13483     0.11870
    -7.48582     0.88379     0.42978     1.14221     0.11740
    -7.47482     0.85931     0.41546     1.11597     0.11371
    -7.46482     0.81704     0.39192     1.06381     0.10783
    -7.45382     0.82680     0.40545     1.07117     0.11028
    -7.44282     0.88022     0.44639     1.12929     0.11942
    -7.43282     0.67208     0.32588     0.86853     0.08889
    -7.42182     0.61340     0.29697     0.79267     0.08110
    -7.41082     0.59980     0.30253     0.76512     0.07916
    -7.40082     0.55165     0.28475     0.70444     0.07332
    -7.38982     0.56071     0.29045     0.71517     0.07425
    -7.37882     0.55733     0.29022     0.71087     0.07338
    -7.36882     0.53781     0.28186     0.68721     0.07001
    -7.35782     0.46744     0.25051     0.60001     0.05951
    -7.34682     0.47504     0.25432     0.60719     0.05974
    -7.33682     0.49840     0.26728     0.63191     0.06193
    -7.32582     0.53291     0.28677     0.67007     0.06562
    -7.31482     0.72231     0.42139     0.88005     0.09230
    -7.30382     0.71904     0.41187     0.87931     0.09034
    -7.29382     0.71893     0.40475     0.88244     0.08876
    -7.28282     0.76201     0.43011     0.93270     0.09367
    -7.27182     0.80525     0.45566     0.98333     0.09859
    -7.26182     0.84974     0.48197     1.03562     0.10363
    -7.25082     0.91327     0.51878     1.11320     0.11077
    -7.23982     1.02634     0.58194     1.25577     0.12336
    -7.22982     1.13943     0.64608     1.39727     0.13615
    -7.21882     1.24249     0.70597     1.52407     0.14794
    -7.20782     1.35884     0.77017     1.65997     0.16022
    -7.19782     1.65193     0.93305     2.00398     0.19296
    -7.18682     1.25210     0.70476     1.57073     0.14952
    -7.17582     1.05149     0.59383     1.34322     0.12909
    -7.16482     1.01280     0.57295     1.30663     0.12580
    -7.15482     1.02245     0.57717     1.32876     0.12765
    -7.14382     1.00768     0.56311     1.30163     0.12529
    -7.13282     1.00626     0.55630     1.29612     0.12440
    -7.12282     1.01478     0.55377     1.31432     0.12494
    -7.11182     0.98374     0.53681     1.26969     0.12109
    -7.10082     0.92896     0.51249     1.18602     0.11475
    -7.09082     0.91761     0.50422     1.17594     0.11367
    -7.07982     0.88176     0.47969     1.13396     0.10906
    -7.06882     0.83139     0.44302     1.06843     0.10162
    -7.05882     0.80186     0.41992     1.02847     0.09698
    -7.04782     1.22035     0.79567     1.53292     0.14986
    -7.03682     0.98731     0.58178     1.26107     0.11850
    -7.02582     0.98942     0.58102     1.27065     0.11811
    -7.01582     1.01827     0.60835     1.31700     0.12204
    -7.00482     1.08233     0.65287     1.40548     0.13138
    -6.99382     1.21578     0.75174     1.63407     0.16286
    -6.98382     1.79762     1.19646     2.43059     0.28429
    -6.97282     1.56335     0.98527     2.14410     0.22932
    -6.96182     1.73069     1.08715     2.39313     0.25708
    -6.95182     1.77998     1.10954     2.48895     0.26600
    -6.94082     1.69125     1.04581     2.37343     0.25071
    -6.92982     1.53336     0.93046     2.15025     0.22073
    -6.91982     1.42963     0.85645     2.00723     0.20102
    -6.90882     1.36702     0.81295     1.92870     0.18983
    -6.89782     1.32856     0.78919     1.89416     0.18447
    -6.88682     1.46275     0.89735     2.21617     0.20943
    -6.87682     1.32306     0.81434     1.93419     0.18880
    -6.86582     1.33870     0.82236     1.93343     0.18877
    -6.85482     1.39611     0.85418     1.99774     0.19461
    -6.84482     1.39128     0.84094     1.97487     0.19209
    -6.83382     1.38685     0.82915     1.95465     0.19001
    -6.82282     1.40102     0.82888     1.96144     0.19053
    -6.81282     1.42790     0.83710     1.98817     0.19290
    -6.80182     1.37899     0.79988     1.88215     0.18369
    -6.79082     1.40128     0.80441     1.91590     0.18440
    -6.78082     1.49434     0.84669     2.04446     0.19366
    -6.76982     1.61659     0.90161     2.22199     0.20668
    -6.75882     1.87990     1.02099     2.59272     0.23612
    -6.74782     2.08188     1.11717     2.86725     0.25780
    -6.73782     2.20398     1.17385     3.03621     0.27009
    -6.72682     2.68556     1.38363     3.59957     0.31648
    -6.71582     2.68015     1.35932     3.63212     0.31352
    -6.70582     2.43715     1.24302     3.34463     0.28525
    -6.69482     2.02420     1.04882     2.80507     0.23898
    -6.68382     1.69657     0.88871     2.37233     0.20284
    -6.67382     1.46879     0.77419     2.07312     0.17790
    -6.66282     1.24024     0.66049     1.75816     0.15429
    -6.65182     1.07531     0.57823     1.52987     0.13768
    -6.64182     1.04516     0.55901     1.45726     0.13309
    -6.63082     0.87025     0.48841     1.29237     0.12192
    -6.61982     0.89847     0.50388     1.33170     0.12609
    -6.60882     0.94583     0.52925     1.39945     0.13255
    -6.59882     1.06202     0.58650     1.55793     0.14631
    -6.58782     1.47809     0.78731     2.13288     0.19496
    -6.57682     1.99426     1.04384     2.85953     0.25554
    -6.56682     2.61594     1.37718     3.77800     0.33205
    -6.55582     3.13117     1.64642     4.56419     0.39058
    -6.54482     3.26434     1.71191     4.81388     0.40241
    -6.53482     3.23770     1.68992     4.80497     0.39541
    -6.52382     3.30426     1.72061     4.94123     0.40130
    -6.51282     3.10624     1.61555     4.65656     0.37377
    -6.50282     2.50854     1.27945     3.74073     0.29982
    -6.49182     2.16795     1.15664     3.11061     0.27914
    -6.48082     1.83780     0.96803     2.74928     0.23368
    -6.46982     1.19744     0.67216     1.83341     0.17034
    -6.45982     0.82816     0.48591     1.24333     0.12626
    -6.44882     0.74225     0.44815     1.10478     0.11699
    -6.43782     0.80012     0.47922     1.18476     0.12390
    -6.42782     0.87268     0.51584     1.28582     0.13186
    -6.41682     1.00088     0.57995     1.47022     0.14507
    -6.40582     1.26535     0.71348     1.85877     0.17097
    -6.39582     1.57148     0.87412     2.32988     0.20211
    -6.38482     1.94430     1.08675     2.97563     0.24963
    -6.37382     2.19084     1.22569     3.38276     0.28034
    -6.36382     2.45181     1.36737     3.79288     0.31257
    -6.35282     2.93336     1.62251     4.50122     0.36738
    -6.34182     4.08147     2.25899     6.26479     0.50133
    -6.33182     3.14600     1.71643     4.73392     0.39113
    -6.32082     2.71090     1.46134     4.01338     0.33471
    -6.30982     2.36165     1.25193     3.40849     0.29129
    -6.29882     1.78767     0.94631     2.57263     0.22878
    -6.28882     1.45361     0.76445     2.08533     0.19035
    -6.27782     1.50032     0.75563     2.04872     0.18957
    -6.26682     1.28451     0.65076     1.73349     0.16301
    -6.25682     1.28529     0.64611     1.69382     0.15924
    -6.24582     1.41770     0.70611     1.82673     0.16906
    -6.23482     1.75182     0.86591     2.20088     0.19960
    -6.22482     2.23198     1.08992     2.75125     0.24821
    -6.21382     2.66233     1.29042     3.20188     0.28786
    -6.20282     2.78662     1.37759     3.37386     0.30059
    -6.19282     2.86058     1.43360     3.47871     0.30631
    -6.18182     3.68077     1.88455     4.54263     0.39731
    -6.17082     3.83201     1.98650     4.81464     0.41328
    -6.15982     3.63217     1.89031     4.52563     0.39183
    -6.14982     3.15360     1.68682     3.86676     0.36388
    -6.13882     2.89524     1.50780     3.48662     0.30743
    -6.12782     2.69819     1.39750     3.17548     0.28837
    -6.11782     2.54734     1.32594     2.99678     0.27255
    -6.10682     2.55133     1.34447     3.03617     0.27243
    -6.09582     2.54171     1.34934     3.03545     0.27067
    -6.08582     2.53667     1.35452     3.03159     0.26902
    -6.07482     2.67462     1.44222     3.20835     0.28370
    -6.06382     2.95447     1.60634     3.55585     0.31223
    -6.05382     2.77532     1.52421     3.41274     0.29629
    -6.04282     2.94121     1.63035     3.65538     0.31434
    -6.03182     3.33060     1.85668     4.17534     0.35764
    -6.02082     3.78527     2.13636     4.76885     0.41802
    -6.01082     4.49363     2.56226     5.65877     0.50689
    -5.99982     4.30083     2.45678     5.55733     0.48676
    -5.98882     4.33986     2.49698     5.74437     0.49773
    -5.97882     3.79998     2.27988     5.09306     0.44959
    -5.96782     3.44756     2.11891     4.66189     0.40719
    -5.95682     3.16085     1.94225     4.23992     0.35163
    -5.94682     2.99260     1.83652     4.00308     0.32632
    -5.93582     2.87902     1.77023     3.84811     0.30875
    -5.92482     2.73472     1.67491     3.64843     0.29007
    -5.91482     2.69481     1.64007     3.59633     0.28424
    -5.90382     2.85300     1.72747     3.81880     0.29991
    -5.89282     3.26953     1.97387     4.39975     0.34660
    -5.88182     3.98079     2.38737     5.40225     0.42321
    -5.87182     5.45266     3.32620     7.46748     0.58296
    -5.86082     5.33149     3.25695     7.34342     0.57052
    -5.84982     4.78462     2.90307     6.53016     0.50793
    -5.83982     4.63254     2.86425     6.34033     0.50116
    -5.82882     4.83757     2.98934     6.58392     0.52240
    -5.81782     5.74744     3.59013     7.82583     0.62196
    -5.80782     6.82852     4.29786     9.30779     0.73629
    -5.79682     7.44131     4.73260    10.13056     0.77602
    -5.78582     6.02137     3.80934     8.22459     0.62558
    -5.77582     6.31153     3.97202     8.61853     0.65761
    -5.76482     7.25835     4.65226     9.86731     0.77857
    -5.75382     7.06264     4.56527     9.55932     0.74993
    -5.74282     6.73179     4.40330     9.05818     0.69686
    -5.73282     6.37193     4.24377     8.54791     0.64547
    -5.72182     6.63967     4.45412     8.87051     0.66463
    -5.71082     6.47576     4.35122     8.72402     0.64176
    -5.70082     7.66772     5.07793    10.31840     0.75190
    -5.68982     7.77320     5.19568    10.55939     0.77335
    -5.67882     7.66139     5.05124    10.43565     0.76006
    -5.66882     7.65411     5.01695    10.38731     0.76302
    -5.65782     7.67982     5.01946    10.40258     0.76683
    -5.64682     6.75036     4.44698     9.22609     0.67493
    -5.63682     6.41876     4.25605     8.78824     0.64457
    -5.62582     7.11032     4.80725     9.82074     0.73173
    -5.61482     7.03513     4.70810     9.77021     0.72331
    -5.60382     8.35612     5.83535    11.88794     0.90878
    -5.59382     8.12538     5.61653    11.68133     0.87874
    -5.58282     7.99884     5.53484    11.63113     0.86281
    -5.57182     7.86941     5.44325    11.51437     0.84062
    -5.56182     8.76047     6.10987    12.70483     0.94514
    -5.55082     8.19000     5.78368    12.11539     0.88551
    -5.53982     7.33846     5.24486    10.92299     0.79408
    -5.52982     7.06371     5.09335    10.57355     0.77811
    -5.51882     7.52980     5.47926    11.36681     0.83987
    -5.50782     7.29633     5.39567    10.94395     0.82862
    -5.49782     7.22987     5.46602    10.72277     0.83721
    -5.48682     7.37791     5.67171    11.05445     0.86970
    -5.47582     7.97550     6.17600    12.13499     0.95001
    -5.46582     8.28011     6.43729    12.61832     1.00104
    -5.45482     9.37291     7.47826    14.30219     1.16321
    -5.44382     8.50528     6.97018    13.05085     1.07479
    -5.43282     7.34901     6.15090    11.42332     0.97247
    -5.42282     7.30486     6.17782    11.47358     0.97871
    -5.41182     7.50519     6.34140    11.80868     0.99406
    -5.40082     7.10933     6.00130    11.26882     0.93878
    -5.39082     7.27189     6.28039    11.66459     0.97527
    -5.37982     7.34809     6.39646    11.78964     0.98932
    -5.36882     7.63992     6.65773    12.31326     1.04720
    -5.35882     7.53185     6.61154    12.29021     1.03770
    -5.34782     8.04689     6.97391    13.24939     1.09956
    -5.33682     7.77195     6.84096    12.78379     1.07389
    -5.32682     7.84996     6.92770    13.16475     1.08897
    -5.31582     8.31645     7.34340    14.06337     1.14367
    -5.30482     8.15926     7.13731    13.93650     1.10100
    -5.29382     7.37022     6.46183    12.60321     1.00297
    -5.28382     7.06918     6.19398    12.14263     0.95859
    -5.27282     6.77680     5.90745    11.75547     0.91237
    -5.26182     7.29824     6.56081    12.44842     1.15870
    -5.25182     8.09119     7.40256    13.64270     1.31129
    -5.24082     7.86499     7.22483    13.16126     1.25920
    -5.22982     8.03081     7.28681    13.43239     1.23316
    -5.21982     7.10222     6.45193    12.05195     1.07983
    -5.20882     7.34618     6.78598    12.75805     1.13308
    -5.19782     7.59425     7.25985    13.19280     1.18817
    -5.18782    10.85470    10.81494    18.60928     1.77319
    -5.17682    10.06130    10.02350    17.56195     1.65207
    -5.16582     7.76529     7.52786    13.35381     1.21363
    -5.15482     8.55773     8.68820    14.76642     1.31294
    -5.14482     9.30638     9.56911    16.36797     1.42477
    -5.13382     9.30477    10.06605    16.78400     1.48699
    -5.12282     8.59931     9.26431    15.59730     1.37705
    -5.11282     7.87995     8.21550    13.96769     1.26394
    -5.10182     8.19032     8.51773    14.57449     1.34007
    -5.09082     7.84724     8.16936    13.96443     1.29706
    -5.08082    10.46378    11.07135    18.74144     1.77590
    -5.06982    10.49479    11.38667    19.01547     1.77637
    -5.05882     9.16583     9.92635    16.51543     1.53508
    -5.04882     8.54796     9.24501    15.62431     1.41924
    -5.03782     8.88642     9.90162    16.76204     1.51514
    -5.02682     9.05188    10.27232    17.19510     1.55630
    -5.01582     8.43495     9.56426    15.95615     1.43399
    -5.00582     9.30015    10.43637    17.34721     1.56464
    -4.99482     9.79238    10.80573    18.14150     1.61448
    -4.98382     9.31457    10.34249    17.59395     1.61044
    -4.97382     8.83703     9.88039    16.63527     1.54656
    -4.96282     8.92068     9.80158    16.55824     1.50497
    -4.95182     9.00674    10.18282    17.01700     1.52667
    -4.94182     7.92328     8.78754    14.71325     1.31705
    -4.93082     8.33992     9.41296    15.31624     1.38840
    -4.91982    10.60506    12.25211    19.98637     1.76499
    -4.90982    12.63661    14.29081    23.78067     2.03570
    -4.89882     7.17486     8.28568    13.74667     1.18109
    -4.88782     7.44729     8.79667    14.08110     1.23821
    -4.87682     8.14439     9.30761    15.50047     1.41199
    -4.86682     8.73710     9.82268    16.91976     1.54382
    -4.85582     7.25480     8.13665    14.17927     1.26994
    -4.84482     8.51614     9.63401    16.25951     1.47954
    -4.83482     9.33781    10.69562    17.72622     1.62059
    -4.82382     9.70437    11.00231    18.42174     1.65998
    -4.81282     9.49104    11.23379    18.48434     1.75020
    -4.80282     9.92302    11.75354    19.33722     1.77619
    -4.79182     9.32177    10.97272    18.31047     1.64150
    -4.78082     9.57533    11.29948    18.85623     1.63895
    -4.77082     8.42065     9.82193    16.53242     1.44980
    -4.75982    11.40277    13.11452    22.46317     2.00193
    -4.74882    11.11945    12.98804    21.73749     1.92057
    -4.73782     9.78428    11.57428    19.37605     1.67453
    -4.72782    10.31949    12.14633    20.33088     1.74905
    -4.71682     9.77975    11.59238    19.02601     1.69004
    -4.70582    10.24350    12.08851    19.76459     1.78611
    -4.69582     9.48502    11.10775    18.05269     1.65711
    -4.68482    11.60900    13.65641    22.10675     2.01158
    -4.67382     8.92433    10.62643    17.10694     1.55313
    -4.66382     9.48298    11.24771    18.28867     1.71475
    -4.65282    10.25068    11.98076    19.65946     1.79349
    -4.64182    10.54286    12.32023    19.83721     1.80449
    -4.63182    10.45913    12.18756    19.77609     1.76498
    -4.62082    11.55786    13.34612    22.08986     1.93366
    -4.60982    11.36121    12.99685    21.98841     1.92119
    -4.59882    12.72490    14.60404    24.51805     2.19732
    -4.58882    11.85714    13.70369    22.89917     2.05630
    -4.57782    11.77451    13.89358    22.93856     2.09442
    -4.56682    13.31392    15.55615    26.03794     2.34807
    -4.55682    11.78754    13.44548    22.93619     2.01450
    -4.54582    11.00797    12.50514    21.55359     1.91088
    -4.53482    11.88945    13.89329    22.93313     2.13560
    -4.52482    10.06125    11.65853    19.66101     1.83108
    -4.51382    11.08502    13.05853    22.20969     2.09430
    -4.50282    11.74404    13.88184    23.50695     2.20390
    -4.49282     8.96870    10.48364    17.53361     1.66591
    -4.48182    10.13729    11.75613    19.78179     1.90688
    -4.47082    11.57897    13.19687    22.45753     2.17825
    -4.46082     9.24225    10.25733    17.93158     1.75508
    -4.44982    13.37437    14.78607    25.64214     2.55495
    -4.43882    11.38491    12.98541    22.22719     2.16225
    -4.42782    11.73913    13.41680    22.93376     2.29891
    -4.41782    14.58427    16.91900    28.45784     2.91604
    -4.40682    10.57082    12.41700    20.98120     2.10020
    -4.39582     8.85302    10.34325    17.12667     1.77212
    -4.38582    13.88316    16.14314    25.94837     2.73804
    -4.37482    10.13171    11.80038    18.91038     1.94629
    -4.36382    10.32931    12.11654    18.90047     1.98153
    -4.35382    13.63433    15.78476    25.14847     2.60710
    -4.34282    12.93469    14.83428    23.90580     2.45633
    -4.33182    11.76532    13.63010    21.82257     2.24028
    -4.32182    12.28874    14.28364    23.02710     2.37845
    -4.31082     9.75792    11.17178    18.21472     1.89601
    -4.29982    12.02804    13.94548    22.10957     2.34157
    -4.28882     9.45487    10.88069    17.76274     1.83915
    -4.27882     8.78026     9.93310    16.01826     1.68341
    -4.26782     9.72488    11.10631    17.72712     1.87682
    -4.25682    11.80152    13.57082    21.61338     2.26667
    -4.24682    10.79824    12.28398    19.05678     2.04402
    -4.23582    10.43154    11.88695    18.00595     2.02808
    -4.22482    11.80435    13.39955    20.71471     2.32168
    -4.21482    10.67758    12.16045    19.00699     2.13230
    -4.20382     9.24399    10.53120    16.65167     1.85803
    -4.19282    10.30003    11.60622    18.48217     2.04876
    -4.18282    12.67946    14.19206    22.78040     2.53079
    -4.17182     9.29428    10.49351    16.38875     1.82669
    -4.16082    10.37166    11.61957    18.00068     2.08573
    -4.14982    13.94259    15.76418    24.63422     2.90141
    -4.13982    11.10586    12.38474    19.44762     2.31258
    -4.12882    12.89266    14.22228    23.05284     2.71659
    -4.11782    12.53494    13.80714    22.70477     2.70896
    -4.10782     9.04881    10.10637    17.01275     1.95370
    -4.09682    12.40519    13.95242    23.82116     2.67026
    -4.08582    13.31997    15.42528    25.69194     2.88345
    -4.07582    10.87773    12.64639    20.95436     2.35036
    -4.06482    11.16809    13.30261    21.81268     2.40332
    -4.05382    11.99726    14.21833    23.34336     2.59917
    -4.04382     9.11545    10.88188    17.47495     1.97161
    -4.03282    10.39012    12.22741    19.72529     2.22490
    -4.02182    11.70488    13.77805    22.57319     2.54367
    -4.01082     9.30577    11.14353    18.15392     2.01455
    -4.00082    11.44034    13.76261    22.44533     2.44106
    -3.98982    10.40147    12.51223    20.51754     2.24056
    -3.97882    10.19085    12.17844    20.40500     2.18615
    -3.96882    10.09197    12.00820    20.26034     2.14642
    -3.95782    11.39436    13.71358    22.44270     2.45229
    -3.94682     9.83948    11.72686    19.47382     2.10955
    -3.93682    10.80233    12.75896    21.13971     2.25251
    -3.92582     8.73990    10.38323    17.11398     1.86596
    -3.91482     9.78512    11.71215    19.30673     2.09478
    -3.90482    12.58640    15.40374    24.88096     2.70428
    -3.89382     9.44379    11.69054    18.50465     2.02582
    -3.88282     9.51299    11.64531    18.93902     2.04153
    -3.87182    10.41529    12.59782    20.79752     2.20039
    -3.86182    10.82530    13.06179    21.05319     2.24855
    -3.85082     9.43822    11.25502    18.04495     1.99379
    -3.83982    10.01323    11.89218    18.85675     2.13947
    -3.82982    12.15427    14.44394    22.76805     2.59717
    -3.81882    10.51612    12.43675    19.38781     2.25843
    -3.80782    11.04138    12.93756    20.04789     2.34456
    -3.79782    11.70285    13.71146    21.21709     2.48164
    -3.78682    11.94727    13.92111    21.15156     2.49428
    -3.77582    11.16294    12.93116    19.69660     2.30785
    -3.76582    12.38773    14.25114    21.79657     2.54059
    -3.75482    12.04609    13.79004    20.78223     2.47384
    -3.74382    12.43894    14.10885    21.27137     2.55607
    -3.73282    11.55459    13.18849    20.22365     2.35812
    -3.72282    11.41191    13.17646    19.87223     2.27592
    -3.71182    12.12708    14.12873    21.44283     2.36703
    -3.70082    11.27165    13.15897    19.91722     2.20778
    -3.69082    10.78621    12.51371    18.73492     2.12922
    -3.67982    10.67260    12.22332    17.91049     2.08226
    -3.66882    11.23541    12.76843    18.59484     2.14828
    -3.65882    10.15807    11.54848    16.60009     1.88076
    -3.64782    10.70612    12.22141    17.39389     2.00407
    -3.63682    10.08927    11.59661    16.66873     1.92380
    -3.62682     9.73811    11.14617    15.70936     1.82346
    -3.61582    10.08449    11.47514    16.20674     1.85875
    -3.60482    10.21335    11.59217    16.32332     1.90030
    -3.59482    10.99144    12.43023    17.56829     2.03966
    -3.58382    12.02835    13.70772    19.49205     2.28310
    -3.57282    12.64376    14.28281    20.11020     2.34146
    -3.56182    12.65625    14.17165    19.87136     2.30228
    -3.55182    11.63073    13.14654    18.29244     2.12252
    -3.54082    10.72095    12.17646    16.61461     1.94250
    -3.52982    11.36704    12.90552    17.38255     2.05754
    -3.51982    13.29530    15.20272    20.75697     2.47843
    -3.50882    12.07557    13.76443    18.35236     2.21928
    -3.49782    12.55800    14.25445    18.83470     2.29485
    -3.48782    14.20925    16.18601    21.34816     2.62984
    -3.47682    11.98181    13.65285    17.55932     2.15874
    -3.46582    12.36936    14.03555    17.75794     2.20387
    -3.45582    14.61945    16.44685    20.68849     2.59764
    -3.44482    13.48652    15.06886    19.18622     2.37140
    -3.43382    14.27431    15.93215    20.32404     2.46271
    -3.42282    13.52294    15.17616    19.19062     2.35003
    -3.41282    13.57966    15.24787    19.31895     2.37311
    -3.40182    14.72133    16.43963    20.86767     2.58155
    -3.39082    14.52878    16.56631    20.24469     2.54525
    -3.38082    13.40821    15.17599    18.51580     2.33673
    -3.36982    13.63969    15.53156    18.86893     2.40273
    -3.35882    12.72288    14.56131    17.56507     2.27209
    -3.34882    12.00317    13.82226    16.44782     2.14844
    -3.33782    13.07851    15.14851    17.78142     2.30927
    -3.32682    13.26461    15.38061    17.95415     2.33319
    -3.31682    13.42092    15.65919    18.01594     2.34594
    -3.30582    14.53258    16.96468    19.46738     2.55273
    -3.29482    12.74568    15.01708    17.07734     2.25230
    -3.28382    13.17794    15.50940    17.56858     2.33156
    -3.27382    14.20397    16.67494    18.64409     2.51648
    -3.26282    13.27366    15.62429    17.31935     2.32933
    -3.25182    13.87460    16.37746    17.79959     2.43431
    -3.24182    13.09239    15.34840    16.50247     2.28886
    -3.23082    14.08505    16.48142    17.64098     2.46117
    -3.21982    14.79240    17.19805    18.51328     2.58738
    -3.20982    15.11722    17.47196    18.37025     2.60334
    -3.19882    15.89873    18.43758    19.00509     2.69763
    -3.18782    14.74185    17.01175    17.38342     2.48165
    -3.17782    15.32748    17.76858    17.90017     2.60847
    -3.16682    15.41569    17.78519    17.41919     2.57596
    -3.15582    15.55483    17.73971    17.47954     2.57511
    -3.14482    14.60270    16.65380    16.27956     2.44056
    -3.13482    16.58477    18.71643    18.15557     2.79086
    -3.12382    16.80878    19.25528    18.60584     2.83498
    -3.11282    14.88651    17.04805    16.31314     2.51326
    -3.10282    15.07000    17.29343    16.15861     2.52439
    -3.09182    15.53877    17.96137    16.57760     2.56724
    -3.08082    15.82940    18.40851    16.80025     2.64891
