     #Energy       W_all      Mo_all      Rh_all      Zr_all
   -10.08415     0.00000     0.00000     0.00000     0.00000
   -10.07315     0.00000     0.00000     0.00000     0.00000
   -10.06315     0.00000     0.00000     0.00000     0.00000
   -10.05215     0.00000     0.00000     0.00000     0.00000
   -10.04115     0.00000     0.00000     0.00000     0.00000
   -10.03015     0.00000     0.00000     0.00000     0.00000
   -10.02015     0.00000     0.00000     0.00000     0.00000
   -10.00915     0.00000     0.00000     0.00000     0.00000
    -9.99815     0.00000     0.00000     0.00000     0.00000
    -9.98715     0.00000     0.00000     0.00000     0.00000
    -9.97715     0.00000     0.00000     0.00000     0.00000
    -9.96615     0.00000     0.00000     0.00000     0.00000
    -9.95515     0.00000     0.00000     0.00000     0.00000
    -9.94515     0.00000     0.00000     0.00000     0.00000
    -9.93415     0.00000     0.00000     0.00000     0.00000
    -9.92315     0.00000     0.00000     0.00000     0.00000
    -9.91215     0.00000     0.00000     0.00000     0.00000
    -9.90215     0.00000     0.00000     0.00000     0.00000
    -9.89115     0.00000     0.00000     0.00000     0.00000
    -9.88015     0.00000     0.00000     0.00000     0.00000
    -9.86915     0.00000     0.00000     0.00000     0.00000
    -9.85915     0.00000     0.00000     0.00000     0.00000
    -9.84815     0.00000     0.00000     0.00000     0.00000
    -9.83715     0.00000     0.00000     0.00000     0.00000
    -9.82715     0.00000     0.00000     0.00000     0.00000
    -9.81615     0.00000     0.00000     0.00000     0.00000
    -9.80515     0.00000     0.00000     0.00000     0.00000
    -9.79415     0.00000     0.00000     0.00000     0.00000
    -9.78415     0.00000     0.00000     0.00000     0.00000
    -9.77315     0.00000     0.00000     0.00000     0.00000
    -9.76215     0.00000     0.00000     0.00000     0.00000
    -9.75115     0.00000     0.00000     0.00000     0.00000
    -9.74115     0.00000     0.00000     0.00000     0.00000
    -9.73015     0.00000     0.00000     0.00000     0.00000
    -9.71915     0.00000     0.00000     0.00000     0.00000
    -9.70915     0.00000     0.00000     0.00000     0.00000
    -9.69815     0.00000     0.00000     0.00000     0.00000
    -9.68715     0.00000     0.00000     0.00000     0.00000
    -9.67615     0.00000     0.00000     0.00000     0.00000
    -9.66615     0.00000     0.00000     0.00000     0.00000
    -9.65515     0.00000     0.00000     0.00000     0.00000
    -9.64415     0.00000     0.00000     0.00000     0.00000
    -9.63315     0.00000     0.00000     0.00000     0.00000
    -9.62315     0.00000     0.00000     0.00000     0.00000
    -9.61215     0.00000     0.00000     0.00000     0.00000
    -9.60115     0.00000     0.00000     0.00000     0.00000
    -9.59015     0.00000     0.00000     0.00000     0.00000
    -9.58015     0.00000     0.00000     0.00000     0.00000
    -9.56915     0.00000     0.00000     0.00000     0.00000
    -9.55815     0.00000     0.00000     0.00000     0.00000
    -9.54815     0.00000     0.00000     0.00000     0.00000
    -9.53715     0.00000     0.00000     0.00000     0.00000
    -9.52615     0.00000     0.00000     0.00000     0.00000
    -9.51515     0.00000     0.00000     0.00000     0.00000
    -9.50515     0.00000     0.00000     0.00000     0.00000
    -9.49415     0.00000     0.00000     0.00000     0.00000
    -9.48315     0.00000     0.00000     0.00000     0.00000
    -9.47215     0.00000     0.00000     0.00000     0.00000
    -9.46215     0.00000     0.00000     0.00000     0.00000
    -9.45115     0.00000     0.00000     0.00000     0.00000
    -9.44015     0.00000     0.00000     0.00000     0.00000
    -9.43015     0.00000     0.00000     0.00000     0.00000
    -9.41915     0.00000     0.00000     0.00000     0.00000
    -9.40815     0.00000     0.00000     0.00000     0.00000
    -9.39715     0.00000     0.00000     0.00000     0.00000
    -9.38715     0.00000     0.00000     0.00000     0.00000
    -9.37615     0.00000     0.00000     0.00000     0.00000
    -9.36515     0.00000     0.00000     0.00000     0.00000
    -9.35415     0.00000     0.00000     0.00000     0.00000
    -9.34415     0.00000     0.00000     0.00000     0.00000
    -9.33315     0.00000     0.00000     0.00000     0.00000
    -9.32215     0.00000     0.00000     0.00000     0.00000
    -9.31215     0.00000     0.00000     0.00000     0.00000
    -9.30115     0.00000     0.00000     0.00000     0.00000
    -9.29015     0.00000     0.00000     0.00000     0.00000
    -9.27915     0.00000     0.00000     0.00000     0.00000
    -9.26915     0.00000     0.00000     0.00000     0.00000
    -9.25815     0.00000     0.00000     0.00000     0.00000
    -9.24715     0.00000     0.00000     0.00000     0.00000
    -9.23615     0.00000     0.00000     0.00000     0.00000
    -9.22615     0.00000     0.00000     0.00000     0.00000
    -9.21515     0.00000     0.00000     0.00000     0.00000
    -9.20415     0.00000     0.00000     0.00000     0.00000
    -9.19415     0.00000     0.00000     0.00000     0.00000
    -9.18315     0.00000     0.00000     0.00000     0.00000
    -9.17215     0.00000     0.00000     0.00000     0.00000
    -9.16115     0.00000     0.00000     0.00000     0.00000
    -9.15115     0.00000     0.00000     0.00000     0.00000
    -9.14015     0.00000     0.00000     0.00000     0.00000
    -9.12915     0.00000     0.00000     0.00000     0.00000
    -9.11815     0.00000     0.00000     0.00000     0.00000
    -9.10815     0.00000     0.00000     0.00000     0.00000
    -9.09715     0.00000     0.00000     0.00000     0.00000
    -9.08615     0.00000     0.00000     0.00000     0.00000
    -9.07515     0.00000     0.00000     0.00000     0.00000
    -9.06515     0.00000     0.00000     0.00000     0.00000
    -9.05415     0.00000     0.00000     0.00000     0.00000
    -9.04315     0.00000     0.00000     0.00000     0.00000
    -9.03315     0.00000     0.00000     0.00000     0.00000
    -9.02215     0.00000     0.00000     0.00000     0.00000
    -9.01115     0.00000     0.00000     0.00000     0.00000
    -9.00015     0.00000     0.00000     0.00000     0.00000
    -8.99015     0.00000     0.00000     0.00000     0.00000
    -8.97915     0.00000     0.00000     0.00000     0.00000
    -8.96815     0.00000     0.00000     0.00000     0.00000
    -8.95715     0.00000     0.00000     0.00000     0.00000
    -8.94715     0.00000     0.00000     0.00000     0.00000
    -8.93615     0.00000     0.00000     0.00000     0.00000
    -8.92515     0.00000     0.00000     0.00000     0.00000
    -8.91515     0.00000     0.00000     0.00000     0.00000
    -8.90415     0.00000     0.00000     0.00000     0.00000
    -8.89315     0.00000     0.00000     0.00000     0.00000
    -8.88215     0.00000     0.00000     0.00000     0.00000
    -8.87215     0.00000     0.00000     0.00000     0.00000
    -8.86115     0.00000     0.00000     0.00000     0.00000
    -8.85015     0.00000     0.00000     0.00000     0.00000
    -8.83915     0.00000     0.00000     0.00000     0.00000
    -8.82915     0.00000     0.00000     0.00000     0.00000
    -8.81815     0.00000     0.00000     0.00000     0.00000
    -8.80715     0.00000     0.00000     0.00000     0.00000
    -8.79715     0.00000     0.00000     0.00000     0.00000
    -8.78615     0.00000     0.00000     0.00000     0.00000
    -8.77515     0.00000     0.00000     0.00000     0.00000
    -8.76415     0.00000     0.00000     0.00000     0.00000
    -8.75415     0.00000     0.00000     0.00000     0.00000
    -8.74315     0.00000     0.00000     0.00000     0.00000
    -8.73215     0.00000     0.00000     0.00000     0.00000
    -8.72115     0.00000     0.00000     0.00000     0.00000
    -8.71115     0.00000     0.00000     0.00000     0.00000
    -8.70015     0.00000     0.00000     0.00000     0.00000
    -8.68915     0.00000     0.00000     0.00000     0.00000
    -8.67915     0.00000     0.00000     0.00000     0.00000
    -8.66815     0.00000     0.00000     0.00000     0.00000
    -8.65715     0.00000     0.00000     0.00000     0.00000
    -8.64615     0.00000     0.00000     0.00000     0.00000
    -8.63615     0.00000     0.00000     0.00000     0.00000
    -8.62515     0.00000     0.00000     0.00000     0.00000
    -8.61415     0.00000     0.00000     0.00000     0.00000
    -8.60315     0.00000     0.00000     0.00000     0.00000
    -8.59315     0.00000     0.00000     0.00000     0.00000
    -8.58215     0.00000     0.00000     0.00000     0.00000
    -8.57115     0.00000     0.00000     0.00000     0.00000
    -8.56015     0.00000     0.00000     0.00000     0.00000
    -8.55015     0.00000     0.00000     0.00000     0.00000
    -8.53915     0.00000     0.00000     0.00000     0.00000
    -8.52815     0.00000     0.00000     0.00000     0.00000
    -8.51815     0.00000     0.00000     0.00000     0.00000
    -8.50715     0.00000     0.00000     0.00000     0.00000
    -8.49615     0.00000     0.00000     0.00000     0.00000
    -8.48515     0.00000     0.00000     0.00000     0.00000
    -8.47515     0.00000     0.00000     0.00000     0.00000
    -8.46415     0.00000     0.00000     0.00000     0.00000
    -8.45315     0.00000     0.00000     0.00000     0.00000
    -8.44215     0.00000     0.00000     0.00000     0.00000
    -8.43215     0.00000     0.00000     0.00000     0.00000
    -8.42115     0.00000     0.00000     0.00000     0.00000
    -8.41015     0.00000     0.00000     0.00000     0.00000
    -8.40015     0.00000     0.00000     0.00000     0.00000
    -8.38915     0.00000     0.00000     0.00000     0.00000
    -8.37815     0.00000     0.00000     0.00000     0.00000
    -8.36715     0.00000     0.00000     0.00000     0.00000
    -8.35715     0.00000     0.00000     0.00000     0.00000
    -8.34615     0.00000     0.00000     0.00000     0.00000
    -8.33515     0.00000     0.00000     0.00000     0.00000
    -8.32415     0.00000     0.00000     0.00000     0.00000
    -8.31415     0.00000     0.00000     0.00000     0.00000
    -8.30315     0.00000     0.00000     0.00000     0.00000
    -8.29215     0.00000     0.00000     0.00000     0.00000
    -8.28215     0.00000     0.00000     0.00000     0.00000
    -8.27115     0.00000     0.00000     0.00000     0.00000
    -8.26015     0.00000     0.00000     0.00000     0.00000
    -8.24915     0.00000     0.00000     0.00000     0.00000
    -8.23915     0.00000     0.00000     0.00000     0.00000
    -8.22815     0.00000     0.00000     0.00000     0.00000
    -8.21715     0.00000     0.00000     0.00000     0.00000
    -8.20615     0.00000     0.00000     0.00000     0.00000
    -8.19615     0.00000     0.00000     0.00000     0.00000
    -8.18515     0.00000     0.00000     0.00000     0.00000
    -8.17415     0.00000     0.00000     0.00000     0.00000
    -8.16415     0.00000     0.00000     0.00000     0.00000
    -8.15315     0.00000     0.00000     0.00000     0.00000
    -8.14215     0.00000     0.00000     0.00000     0.00000
    -8.13115     0.00000     0.00000     0.00000     0.00000
    -8.12115     0.00000     0.00000     0.00000     0.00000
    -8.11015     0.00000     0.00000     0.00000     0.00000
    -8.09915     0.00000     0.00000     0.00000     0.00000
    -8.08815     0.00000     0.00000     0.00000     0.00000
    -8.07815     0.00000     0.00000     0.00000     0.00000
    -8.06715     0.00000     0.00000     0.00000     0.00000
    -8.05615     0.00000     0.00000     0.00000     0.00000
    -8.04515     0.00000     0.00000     0.00000     0.00000
    -8.03515     0.00000     0.00000     0.00000     0.00000
    -8.02415     0.00000     0.00000     0.00000     0.00000
    -8.01315     0.00000     0.00000     0.00000     0.00000
    -8.00315     0.00000     0.00000     0.00000     0.00000
    -7.99215     0.00000     0.00000     0.00000     0.00000
    -7.98115     0.00000     0.00000     0.00000     0.00000
    -7.97015     0.34388     0.18344     0.06374     0.02900
    -7.96015     0.12763     0.06705     0.02340     0.01057
    -7.94915     0.14353     0.07513     0.02625     0.01184
    -7.93815     0.16004     0.08351     0.02920     0.01315
    -7.92715     0.17720     0.09218     0.03227     0.01451
    -7.91715     0.19497     0.10116     0.03543     0.01591
    -7.90615     0.21336     0.11043     0.03871     0.01736
    -7.89515     0.23236     0.12000     0.04209     0.01886
    -7.88515     0.25200     0.12987     0.04559     0.02040
    -7.87415     0.27223     0.14003     0.04918     0.02199
    -7.86315     0.27704     0.14072     0.04961     0.02210
    -7.85215     0.29602     0.14943     0.05281     0.02346
    -7.84215     0.29405     0.14705     0.05215     0.02302
    -7.83115     0.30789     0.15320     0.05443     0.02397
    -7.82015     0.32191     0.15942     0.05673     0.02492
    -7.80915     0.33614     0.16568     0.05905     0.02588
    -7.79915     0.35058     0.17199     0.06139     0.02684
    -7.78815     0.36522     0.17839     0.06378     0.02781
    -7.77715     0.38002     0.18480     0.06617     0.02879
    -7.76715     0.39506     0.19127     0.06860     0.02978
    -7.75615     0.41031     0.19782     0.07105     0.03076
    -7.74515     0.42574     0.20442     0.07351     0.03177
    -7.73415     0.44348     0.21180     0.07633     0.03289
    -7.72415     0.46167     0.21934     0.07922     0.03403
    -7.71315     0.48016     0.22696     0.08215     0.03520
    -7.70215     0.78958     0.34668     0.12875     0.05538
    -7.69115     0.53746     0.24842     0.09066     0.03859
    -7.68115     0.54408     0.25051     0.09155     0.03883
    -7.67015     0.55297     0.25391     0.09287     0.03927
    -7.65915     0.56134     0.25703     0.09412     0.03968
    -7.64915     0.56924     0.25991     0.09528     0.04004
    -7.63815     0.57659     0.26258     0.09633     0.04036
    -7.62715     0.58345     0.26496     0.09731     0.04063
    -7.61615     0.58977     0.26709     0.09818     0.04086
    -7.60615     0.88791     0.41789     0.15240     0.06043
    -7.59515     0.65065     0.29498     0.10858     0.04429
    -7.58415     0.63325     0.28726     0.10582     0.04283
    -7.57315     0.63694     0.28780     0.10618     0.04280
    -7.56315     0.64035     0.28827     0.10649     0.04278
    -7.55215     0.64326     0.28851     0.10673     0.04275
    -7.54115     0.64570     0.28856     0.10688     0.04267
    -7.53015     0.64765     0.28835     0.10694     0.04257
    -7.52015     0.64911     0.28791     0.10691     0.04243
    -7.50915     0.63478     0.27846     0.10389     0.04114
    -7.49815     0.63512     0.27767     0.10371     0.04096
    -7.48815     0.63503     0.27670     0.10345     0.04075
    -7.47715     0.63451     0.27557     0.10314     0.04053
    -7.46615     0.63351     0.27428     0.10275     0.04027
    -7.45515     0.63206     0.27281     0.10227     0.03999
    -7.44515     0.62123     0.26761     0.10031     0.03907
    -7.43415     0.61850     0.26568     0.09964     0.03872
    -7.42315     0.61566     0.26369     0.09896     0.03837
    -7.41215     0.61262     0.26160     0.09822     0.03800
    -7.40215     0.60933     0.25945     0.09745     0.03763
    -7.39115     0.60588     0.25720     0.09666     0.03724
    -7.38015     0.60224     0.25488     0.09581     0.03685
    -7.37015     0.82513     0.33109     0.13039     0.04873
    -7.35915     0.54832     0.23260     0.08666     0.03335
    -7.34815     0.53685     0.22654     0.08436     0.03243
    -7.33715     0.52876     0.22234     0.08271     0.03177
    -7.32715     0.52307     0.21936     0.08152     0.03128
    -7.31615     0.51788     0.21665     0.08044     0.03084
    -7.30515     0.51286     0.21408     0.07937     0.03042
    -7.29415     0.50802     0.21160     0.07833     0.03001
    -7.28415     0.50337     0.20920     0.07732     0.02962
    -7.27315     0.49888     0.20691     0.07637     0.02924
    -7.26215     0.49461     0.20470     0.07543     0.02887
    -7.25215     0.49068     0.20272     0.07457     0.02853
    -7.24115     0.48712     0.20105     0.07379     0.02823
    -7.23015     0.48375     0.19944     0.07304     0.02793
    -7.21915     0.48052     0.19788     0.07232     0.02765
    -7.20915     0.47741     0.19640     0.07161     0.02737
    -7.19815     0.82600     0.36063     0.12773     0.05858
    -7.18715     0.95669     0.40961     0.14202     0.05795
    -7.17615     0.71497     0.30249     0.10664     0.04414
    -7.16615     0.73264     0.30990     0.10895     0.04526
    -7.15515     0.75030     0.31729     0.11129     0.04637
    -7.14415     0.76793     0.32469     0.11362     0.04749
    -7.13415     0.78556     0.33205     0.11594     0.04860
    -7.12315     0.80321     0.33936     0.11829     0.04972
    -7.11215     0.78617     0.33093     0.11471     0.04798
    -7.10115     0.78156     0.32732     0.11352     0.04767
    -7.09115     0.79527     0.33253     0.11522     0.04845
    -7.08015     0.78083     0.32566     0.11278     0.04761
    -7.06915     0.78943     0.32908     0.11384     0.04817
    -7.05815     0.79812     0.33261     0.11491     0.04872
    -7.04815     0.80689     0.33620     0.11601     0.04931
    -7.03715     0.81573     0.33990     0.11713     0.04989
    -7.02615     0.82466     0.34369     0.11829     0.05049
    -7.01515     0.83365     0.34760     0.11948     0.05110
    -7.00515     0.84282     0.35153     0.12068     0.05173
    -6.99415     2.29430     0.87093     0.29877     0.12667
    -6.98315     0.87091     0.36938     0.12574     0.05385
    -6.97315     1.12831     0.61842     0.19794     0.08449
    -6.96215     0.94862     0.45044     0.14888     0.06343
    -6.95115     0.94732     0.45646     0.15040     0.06364
    -6.94015     0.95303     0.46609     0.15304     0.06454
    -6.93015     0.95937     0.47614     0.15581     0.06546
    -6.91915     0.96633     0.48664     0.15871     0.06643
    -6.90815     0.97390     0.49757     0.16177     0.06744
    -6.89715     1.26692     0.63240     0.20490     0.08195
    -6.88715     0.94612     0.47850     0.15638     0.06458
    -6.87615     0.87403     0.43518     0.14336     0.05901
    -6.86515     0.86545     0.43286     0.14264     0.05860
    -6.85515     0.85674     0.43050     0.14193     0.05817
    -6.84415     0.84795     0.42800     0.14120     0.05772
    -6.83315     0.83902     0.42546     0.14045     0.05726
    -6.82215     0.82998     0.42282     0.13971     0.05679
    -6.81215     0.80356     0.41169     0.13633     0.05542
    -6.80115     0.79676     0.41036     0.13588     0.05507
    -6.79015     0.79023     0.40910     0.13547     0.05471
    -6.77915     0.78357     0.40749     0.13497     0.05418
    -6.76915     0.78206     0.40864     0.13539     0.05407
    -6.75815     0.77663     0.40802     0.13531     0.05366
    -6.74715     0.76760     0.40147     0.13372     0.05256
    -6.73715     0.76693     0.40067     0.13376     0.05235
    -6.72615     0.77372     0.40574     0.13533     0.05268
    -6.71515     1.11012     0.68321     0.20696     0.07931
    -6.70415     0.83470     0.45149     0.14801     0.05679
    -6.69415     1.56668     0.67495     0.23946     0.08582
    -6.68315     0.74503     0.42169     0.13679     0.05246
    -6.67215     0.75363     0.42370     0.13788     0.05249
    -6.66115     0.76239     0.42591     0.13903     0.05255
    -6.65115     0.77221     0.42951     0.14052     0.05279
    -6.64015     0.78656     0.43429     0.14249     0.05314
    -6.62915     0.80230     0.44146     0.14510     0.05385
    -6.61915     0.81857     0.44896     0.14782     0.05464
    -6.60815     0.83540     0.45673     0.15065     0.05544
    -6.59715     0.84049     0.45809     0.15153     0.05546
    -6.58615     0.84253     0.45765     0.15192     0.05522
    -6.57615     1.22263     0.61641     0.21268     0.07601
    -6.56515     0.97731     0.51353     0.17347     0.06184
    -6.55415     1.00224     0.52394     0.17766     0.06292
    -6.54315     1.02752     0.53446     0.18190     0.06400
    -6.53315     1.05251     0.54479     0.18606     0.06506
    -6.52215     1.07701     0.55490     0.19014     0.06611
    -6.51115     1.10043     0.56449     0.19402     0.06709
    -6.50015     1.10136     0.56359     0.19413     0.06671
    -6.49015     1.10134     0.56085     0.19404     0.06616
    -6.47915     1.11749     0.56629     0.19687     0.06660
    -6.46815     1.13537     0.57347     0.20023     0.06726
    -6.45815     1.15547     0.58172     0.20406     0.06805
    -6.44715     1.17775     0.59088     0.20834     0.06897
    -6.43615     1.20377     0.60184     0.21340     0.07013
    -6.42515     1.22972     0.61275     0.21854     0.07130
    -6.41515     1.59484     0.83791     0.29801     0.09459
    -6.40415     1.37490     0.68736     0.24898     0.07926
    -6.39315     1.51954     0.74013     0.26923     0.08485
    -6.38215     1.60874     0.77550     0.28319     0.08836
    -6.37215     1.83473     0.87697     0.32130     0.09697
    -6.36115     1.63056     0.79355     0.29472     0.08910
    -6.35015     1.68567     0.81464     0.31215     0.09278
    -6.34015     3.30627     1.46997     0.68625     0.19509
    -6.32915     1.97662     0.90393     0.38891     0.11246
    -6.31815     1.69958     0.77640     0.32747     0.09516
    -6.30715     1.44618     0.66573     0.27218     0.08045
    -6.29715     1.03833     0.49515     0.18650     0.05835
    -6.28615     0.95904     0.46235     0.17014     0.05406
    -6.27515     0.92972     0.45013     0.16406     0.05240
    -6.26415     0.92894     0.44991     0.16384     0.05225
    -6.25415     0.93327     0.45212     0.16460     0.05242
    -6.24315     1.05300     0.49815     0.18152     0.05860
    -6.23215     1.22977     0.56605     0.20654     0.06785
    -6.22215     1.87284     0.81124     0.35139     0.10499
    -6.21115     1.65165     0.73748     0.29827     0.09178
    -6.20015     1.95881     0.85787     0.34446     0.10652
    -6.18915     1.95931     0.90854     0.36194     0.10687
    -6.17915     2.42735     1.26334     0.48644     0.16716
    -6.16815     2.19316     1.10426     0.41053     0.12915
    -6.15715     1.94911     0.98372     0.36922     0.12009
    -6.14615     2.16852     1.10027     0.41254     0.13580
    -6.13615     2.23546     1.13857     0.42802     0.14076
    -6.12515     2.08386     1.06674     0.40560     0.13019
    -6.11415     1.99423     1.02227     0.39300     0.12411
    -6.10415     1.98864     1.02193     0.39555     0.12373
    -6.09315     2.22125     1.15309     0.46070     0.13538
    -6.08215     1.85875     0.95385     0.36772     0.11604
    -6.07115     1.73658     0.89261     0.34099     0.11021
    -6.06115     1.60061     0.82830     0.31390     0.10360
    -6.05015     1.45539     0.76089     0.28581     0.09649
    -6.03915     2.06198     1.10322     0.40508     0.12845
    -6.02815     1.32145     0.70164     0.26337     0.08952
    -6.01815     1.56284     0.82252     0.30794     0.10188
    -6.00715     0.78717     0.45857     0.17229     0.06232
    -5.99615     0.59700     0.36564     0.13876     0.05224
    -5.98515     0.50109     0.31819     0.12169     0.04757
    -5.97515     0.46594     0.30150     0.11574     0.04646
    -5.96415     0.44952     0.29533     0.11423     0.04705
    -5.95315     0.47978     0.31458     0.12480     0.05225
    -5.94315     0.49469     0.32417     0.13053     0.05543
    -5.93215     0.53584     0.34730     0.14207     0.06077
    -5.92115     0.59341     0.37811     0.15680     0.06719
    -5.91015     0.66426     0.41452     0.17386     0.07419
    -5.90015     0.73688     0.44994     0.19104     0.08139
    -5.88915     0.82039     0.48772     0.20971     0.08869
    -5.87815     0.96021     0.55103     0.24043     0.09934
    -5.86715     1.14587     0.64089     0.28477     0.11294
    -5.85715     1.30197     0.71986     0.32516     0.12444
    -5.84615     1.42520     0.78311     0.35608     0.13343
    -5.83515     1.35370     0.74914     0.33196     0.12847
    -5.82515     1.68650     0.90349     0.39402     0.15506
    -5.81415     3.04337     1.50385     0.65295     0.25261
    -5.80315     3.42624     1.65354     0.72289     0.26458
    -5.79215     3.14082     1.49691     0.65850     0.22580
    -5.78215     3.16571     1.48862     0.66144     0.22209
    -5.77115     3.21460     1.49752     0.67224     0.22211
    -5.76015     3.24170     1.47617     0.67945     0.21750
    -5.74915     3.04455     1.37458     0.63816     0.20233
    -5.73915     4.06980     1.71964     0.82555     0.24651
    -5.72815     2.55929     1.15476     0.53726     0.16975
    -5.71715     2.57378     1.22295     0.54189     0.17959
    -5.70715     2.29171     1.09666     0.48548     0.16200
    -5.69615     1.89900     0.91776     0.40422     0.13645
    -5.68515     1.91446     0.92568     0.41316     0.14346
    -5.67415     1.72959     0.83912     0.37384     0.12958
    -5.66415     1.60751     0.77318     0.34204     0.11594
    -5.65315     1.32924     0.64687     0.28936     0.09754
    -5.64215     1.07667     0.53172     0.24386     0.08141
    -5.63115     1.09381     0.56714     0.26528     0.08179
    -5.62115     1.66845     0.90595     0.41932     0.11721
    -5.61015     1.93067     1.05449     0.47134     0.13691
    -5.59915     2.94411     1.66626     0.69906     0.22448
    -5.58915     2.67515     1.49344     0.64390     0.19810
    -5.57815     2.79677     1.55951     0.67796     0.20644
    -5.56715     3.15672     1.75670     0.76836     0.22604
    -5.55615     3.53795     1.96112     0.86133     0.24381
    -5.54615     3.79442     2.14226     0.92499     0.27177
    -5.53515     3.88039     2.13322     0.94966     0.27397
    -5.52415     3.85034     2.07702     0.94849     0.26746
    -5.51315     4.14699     2.23458     1.01735     0.29199
    -5.50315     4.37784     2.38542     1.08813     0.30896
    -5.49215     4.63235     2.61008     1.18424     0.35019
    -5.48115     4.42712     2.52065     1.15430     0.32587
    -5.47015     4.83725     2.84070     1.27773     0.36639
    -5.46015     4.51192     2.73154     1.20783     0.34981
    -5.44915     4.04705     2.39487     1.10129     0.30109
    -5.43815     3.68678     2.13436     1.03154     0.26249
    -5.42815     4.23201     2.47638     1.23322     0.31149
    -5.41715     4.58364     2.68803     1.35749     0.32034
    -5.40615     4.26173     2.49122     1.25053     0.29508
    -5.39515     3.52425     2.09702     1.02466     0.25055
    -5.38515     3.46071     2.16268     1.00719     0.25556
    -5.37415     4.56492     2.93808     1.36837     0.33615
    -5.36315     4.92353     3.15739     1.50798     0.36410
    -5.35215     4.75750     3.03806     1.46544     0.34945
    -5.34215     4.14446     2.59118     1.27647     0.30121
    -5.33115     4.13053     2.55568     1.28647     0.29903
    -5.32015     8.12585     5.09960     2.68103     0.60210
    -5.31015     6.50573     4.10663     2.11749     0.48864
    -5.29915     5.26148     3.30437     1.67530     0.38813
    -5.28815     4.63821     2.90160     1.45641     0.34323
    -5.27715     4.14860     2.72019     1.34301     0.32431
    -5.26715     5.09916     3.43003     1.69227     0.40165
    -5.25615     5.95060     4.06525     2.00714     0.46046
    -5.24515     5.66901     3.92866     1.90206     0.44326
    -5.23415     5.18104     3.71124     1.76670     0.41101
    -5.22415     4.83260     3.55427     1.64949     0.38038
    -5.21315     6.20855     4.86001     2.19083     0.48926
    -5.20215     6.23912     4.83748     2.21136     0.48063
    -5.19215     5.59828     4.37351     2.00323     0.43362
    -5.18115     4.96102     3.83923     1.77033     0.38879
    -5.17015     5.49789     4.33112     1.93496     0.43475
    -5.15915     5.96938     4.61451     2.07425     0.45909
    -5.14915     5.69700     4.60932     2.08162     0.45789
    -5.13815     5.56554     4.49600     2.03648     0.44962
    -5.12715     6.14873     5.00214     2.31711     0.50801
    -5.11615     6.52989     5.30014     2.45717     0.53819
    -5.10615     6.83361     5.47400     2.58016     0.55936
    -5.09515     7.10110     5.63036     2.68363     0.57565
    -5.08415     6.52952     5.19865     2.49825     0.52551
    -5.07415     6.45027     5.16583     2.51855     0.51829
    -5.06315     6.65885     5.37870     2.66793     0.53662
    -5.05215     6.75857     5.45021     2.71889     0.54411
    -5.04115     7.07625     5.75024     2.88298     0.57051
    -5.03115     7.11885     5.78545     2.95502     0.58048
    -5.02015     7.15190     5.82428     2.99487     0.58225
    -5.00915     7.70985     6.40783     3.31781     0.63779
    -4.99815     6.96945     5.81468     2.99431     0.56715
    -4.98815     7.10769     5.97083     3.06967     0.57398
    -4.97715     7.07498     5.97470     3.09668     0.56870
    -4.96615     6.62192     5.59953     2.94958     0.53485
    -4.95515     7.33469     6.26599     3.37221     0.59478
    -4.94515     7.69816     6.66232     3.55372     0.63585
    -4.93415     7.17773     6.20600     3.34606     0.58561
    -4.92315     7.08061     6.16965     3.34024     0.58109
    -4.91315     7.05008     6.19583     3.36426     0.58211
    -4.90215     7.36237     6.55128     3.56998     0.62735
    -4.89115     7.84021     6.97616     3.83639     0.67203
    -4.88015     7.48890     6.77761     3.75099     0.64247
    -4.87015     7.83220     7.15058     3.95624     0.67576
    -4.85915     8.46619     7.73299     4.29090     0.73575
    -4.84815     8.25694     7.59743     4.26980     0.71966
    -4.83715     7.84477     7.20548     4.09995     0.68734
    -4.82715     7.88531     7.19942     4.13306     0.67302
    -4.81615     7.56799     7.24801     4.03524     0.71447
    -4.80515     7.39255     7.14114     4.03331     0.69298
    -4.79515     7.60828     7.23408     4.14184     0.70442
    -4.78415     7.82053     7.42114     4.28614     0.72107
    -4.77315     8.34985     7.89790     4.58840     0.77416
    -4.76215     8.89600     8.45923     4.85824     0.83584
    -4.75215     9.03216     8.72007     4.96332     0.87693
    -4.74115     8.12174     7.91846     4.52469     0.80639
    -4.73015     8.25743     7.99913     4.59682     0.82430
    -4.71915     7.84554     7.75645     4.41922     0.79078
    -4.70915     7.98192     8.14555     4.52992     0.82772
    -4.69815     9.00527     8.79867     4.97784     0.86372
    -4.68715     8.73755     8.60282     4.95810     0.85126
    -4.67715     8.75002     8.57527     4.96101     0.84396
    -4.66615     7.99535     8.06833     4.65083     0.80376
    -4.65515     7.76021     8.03608     4.56623     0.79873
    -4.64415     8.24533     8.51731     4.88397     0.88097
    -4.63415     9.77630     9.88744     5.81254     1.08717
    -4.62315     8.84316     9.02836     5.26800     0.93612
    -4.61215     8.72938     9.01691     5.23949     0.92530
    -4.60115     8.81115     9.20623     5.28513     0.95451
    -4.59115     8.36927     8.85454     5.11198     0.92169
    -4.58015     8.89053     9.37724     5.50629     0.96058
    -4.56915     9.52951    10.07418     5.93530     1.03233
    -4.55915    10.16931    10.94116     6.33150     1.09099
    -4.54815     8.62215     9.31227     5.45634     0.94136
