     #Energy       W_all      Mo_all      Re_all      Zr_all
    -7.33040     0.84554     0.41484     0.99026     0.06296
    -7.31840     0.86844     0.42969     1.00941     0.06460
    -7.30740     1.12494     0.52011     1.36209     0.08054
    -7.29540     1.11624     0.57284     1.24912     0.08252
    -7.28340     1.18836     0.62145     1.30287     0.09025
    -7.27240     0.85776     0.42666     0.98748     0.06298
    -7.26040     0.85139     0.42534     0.97655     0.06242
    -7.24940     0.84472     0.42388     0.96532     0.06184
    -7.23740     0.83783     0.42226     0.95388     0.06124
    -7.22640     0.83064     0.42049     0.94214     0.06063
    -7.21440     1.02269     0.49864     1.21714     0.07366
    -7.20240     0.81938     0.41753     0.92444     0.05954
    -7.19140     0.79647     0.40961     0.89026     0.05790
    -7.17940     0.78522     0.40574     0.87320     0.05699
    -7.16840     0.77400     0.40182     0.85644     0.05608
    -7.15640     0.76249     0.39774     0.83957     0.05517
    -7.14440     0.75075     0.39350     0.82260     0.05423
    -7.13340     0.72525     0.38268     0.78596     0.05225
    -7.12140     0.70584     0.37205     0.76304     0.05066
    -7.11040     0.73872     0.38835     0.78260     0.05257
    -7.09840     0.72555     0.38160     0.76341     0.05127
    -7.08740     0.70954     0.37435     0.74457     0.05002
    -7.07540     0.69240     0.36627     0.72490     0.04869
    -7.06340     0.67404     0.35744     0.70450     0.04728
    -7.05240     0.65455     0.34772     0.68367     0.04578
    -7.04040     0.62862     0.33368     0.65780     0.04376
    -7.02940     0.61661     0.32105     0.64907     0.04224
    -7.01740     0.51118     0.29087     0.50675     0.03606
    -7.00540     0.51120     0.29001     0.50704     0.03594
    -6.99440     0.51123     0.28918     0.50744     0.03582
    -6.98240     0.51135     0.28840     0.50796     0.03571
    -6.97140     0.51151     0.28766     0.50840     0.03560
    -6.95940     0.91904     0.62020     1.20319     0.08612
    -6.94840     0.56669     0.32821     0.59978     0.04198
    -6.93640     0.57314     0.33186     0.61057     0.04260
    -6.92440     0.57992     0.33574     0.62159     0.04326
    -6.91340     0.58702     0.33982     0.63312     0.04396
    -6.90140     0.59428     0.34401     0.64495     0.04471
    -6.89040     0.65410     0.37581     0.71965     0.04886
    -6.87840     0.77682     0.44100     0.86889     0.05709
    -6.86640     0.68876     0.39240     0.76007     0.05161
    -6.85540     0.69938     0.39786     0.77457     0.05263
    -6.84340     0.71027     0.40351     0.78929     0.05368
    -6.83240     0.72142     0.40937     0.80431     0.05478
    -6.82040     0.73318     0.41561     0.81995     0.05593
    -6.80940     0.74668     0.42270     0.83676     0.05724
    -6.79740     0.75934     0.42936     0.85255     0.05852
    -6.78540     0.76690     0.43328     0.86197     0.05950
    -6.77440     0.77285     0.43626     0.86923     0.06039
    -6.76240     0.78342     0.44151     0.88137     0.06141
    -6.75140     0.79511     0.44678     0.89645     0.06251
    -6.73940     0.81345     0.45616     0.92389     0.06446
    -6.72740     0.99639     0.52973     1.08487     0.07405
    -6.71640     0.84595     0.47271     0.97449     0.06789
    -6.70440     0.86227     0.48286     1.00231     0.06992
    -6.69340     1.20664     0.75698     1.35663     0.09672
    -6.68140     0.95934     0.54968     1.10071     0.07785
    -6.67040     0.97150     0.55517     1.11261     0.07888
    -6.65840     0.98220     0.55959     1.12267     0.07979
    -6.64640     1.03722     0.58515     1.17829     0.08397
    -6.63540     1.19844     0.66425     1.35178     0.09538
    -6.62340     1.43161     0.81008     1.57096     0.11869
    -6.61240     1.29893     0.72379     1.39974     0.10868
    -6.60040     1.19205     0.64270     1.26153     0.10354
    -6.58840     1.55108     0.79594     1.48124     0.13899
    -6.57740     1.36155     0.71049     1.34390     0.12087
    -6.56540     1.19442     0.63149     1.22981     0.10548
    -6.55440     0.81105     0.46093     0.93519     0.07788
    -6.54240     0.64094     0.38203     0.81064     0.06447
    -6.53140     0.53354     0.33259     0.73725     0.05595
    -6.51940     0.56570     0.34961     0.77538     0.05893
    -6.50740     0.60278     0.36916     0.81830     0.06232
    -6.49640     0.64530     0.39160     0.86663     0.06619
    -6.48440     0.69372     0.41727     0.92101     0.07058
    -6.47340     0.74930     0.44671     0.98239     0.07558
    -6.46140     0.82524     0.48569     1.06013     0.08235
    -6.45040     0.92521     0.53577     1.15694     0.09119
    -6.43840     1.08394     0.61259     1.29812     0.10515
    -6.42640     1.72353     0.90579     1.93841     0.16220
    -6.41540     2.18023     1.11198     2.32212     0.20201
    -6.40340     2.37010     1.28003     2.60928     0.21111
    -6.39240     2.16795     1.16180     2.40569     0.19765
    -6.38040     2.11977     1.13496     2.38123     0.19473
    -6.36840     2.40240     1.25984     2.92093     0.22479
    -6.35740     2.63245     1.40160     2.93708     0.24324
    -6.34540     2.21144     1.20187     2.57911     0.20277
    -6.33440     1.97941     1.05726     2.23438     0.17858
    -6.32240     1.91332     1.02420     2.18352     0.17192
    -6.31140     1.81748     0.97860     2.11424     0.16294
    -6.29940     1.60096     0.88680     1.98578     0.14376
    -6.28740     1.71419     0.94565     2.11273     0.14918
    -6.27640     1.74067     0.96547     2.15814     0.14895
    -6.26440     1.35506     0.75837     1.69185     0.12213
    -6.25340     1.41600     0.80253     1.80402     0.12902
    -6.24140     1.01102     0.56549     1.19132     0.09175
    -6.22940     1.13853     0.61653     1.29999     0.09995
    -6.21840     1.29743     0.68598     1.43514     0.11108
    -6.20640     1.30368     0.69335     1.43570     0.11147
    -6.19540     1.27593     0.68766     1.41232     0.10984
    -6.18340     1.27843     0.69580     1.41411     0.11066
    -6.17240     1.33676     0.72831     1.46228     0.11580
    -6.16040     1.45501     0.79216     1.56200     0.12588
    -6.14840     1.94267     1.05133     1.84364     0.16708
    -6.13740     1.47246     0.78621     1.53973     0.12706
    -6.12540     1.53895     0.81679     1.62063     0.13252
    -6.11440     1.76935     0.93093     1.86129     0.15195
    -6.10240     2.45354     1.27344     2.69179     0.20637
    -6.09040     2.19415     1.14253     2.38578     0.18353
    -6.07940     2.02002     1.04195     2.17097     0.16851
    -6.06740     1.86574     0.93370     2.02563     0.15390
    -6.05640     2.38374     1.16688     2.83295     0.19662
    -6.04440     2.23265     1.06882     2.51017     0.17973
    -6.03340     2.06321     0.97807     2.25778     0.16407
    -6.02140     1.95619     0.92024     2.11354     0.15446
    -6.00940     1.82058     0.84986     1.93357     0.14253
    -5.99840     1.65996     0.76830     1.72320     0.12857
    -5.98640     1.37226     0.63135     1.39384     0.10488
    -5.97540     1.27063     0.59029     1.24426     0.09569
    -5.96340     1.39385     0.69138     1.30814     0.10519
    -5.95140     1.59203     0.84175     1.45312     0.12128
    -5.94040     1.69812     0.93930     1.57161     0.13177
    -5.92840     1.31862     0.73288     1.24918     0.10147
    -5.91740     1.28441     0.73986     1.26360     0.09891
    -5.90540     1.55511     0.92613     1.63650     0.11973
    -5.89440     1.78876     1.07589     1.93632     0.13650
    -5.88240     1.97595     1.18882     2.17391     0.15025
    -5.87040     2.24720     1.34713     2.47165     0.17075
    -5.85940     2.46725     1.39963     2.86206     0.18654
    -5.84740     2.09067     1.14346     2.24801     0.15971
    -5.83640     2.42708     1.28986     2.38779     0.19121
    -5.82440     2.40815     1.25660     2.38987     0.18840
    -5.81240     2.17693     1.15532     2.26871     0.16990
    -5.80140     1.97793     1.07519     2.11416     0.15686
    -5.78940     1.90672     1.06259     2.14285     0.15353
    -5.77840     1.86094     1.04811     2.13224     0.15100
    -5.76640     1.93254     1.11077     2.23069     0.15785
    -5.75540     2.13613     1.23374     2.36261     0.17496
    -5.74340     2.01626     1.16135     2.10997     0.16543
    -5.73140     1.88576     1.08275     1.91486     0.15606
    -5.72040     1.84859     1.05986     1.82786     0.15423
    -5.70840     1.89281     1.08429     1.83510     0.15949
    -5.69740     2.09937     1.20398     2.01693     0.17886
    -5.68540     3.69332     2.11025     3.39246     0.32654
    -5.67340     3.82763     2.22740     3.52190     0.33771
    -5.66240     3.72962     2.16037     3.42272     0.32684
    -5.65040     3.53225     2.04891     3.23287     0.30826
    -5.63940     3.73407     2.17908     3.38358     0.32511
    -5.62740     4.25824     2.51832     3.73133     0.36901
    -5.61640     4.64665     2.75451     3.92307     0.40649
    -5.60440     4.75714     2.85015     4.00475     0.42028
    -5.59240     4.60264     2.81271     3.83438     0.40907
    -5.58140     4.24395     2.59662     3.48496     0.37718
    -5.56940     4.05779     2.50522     3.25428     0.36241
    -5.55840     5.63288     3.76756     3.99603     0.52315
    -5.54640     4.55922     3.11724     3.33612     0.43023
    -5.53440     3.60902     2.42017     2.48570     0.32473
    -5.52340     4.02583     2.70019     2.80281     0.37011
    -5.51140     4.91121     3.37345     3.42085     0.46018
    -5.50040     5.11224     3.61277     3.39588     0.48456
    -5.48840     4.00236     2.81194     2.54459     0.36403
    -5.47740     3.93884     2.77150     2.44283     0.35424
    -5.46540     3.93191     2.76656     2.41878     0.35151
    -5.45340     3.74675     2.63001     2.34908     0.33583
    -5.44240     4.23583     2.98783     2.68298     0.38145
    -5.43040     4.55281     3.19260     2.73061     0.40529
    -5.41940     4.59785     3.21663     2.75046     0.41459
    -5.40740     5.07497     3.53076     3.00878     0.46401
    -5.39540     5.44430     3.77758     3.23702     0.50082
    -5.38440     5.25080     3.67317     3.12760     0.48530
    -5.37240     4.92800     3.46335     2.94164     0.45073
    -5.36140     5.17431     3.64476     3.09581     0.47175
    -5.34940     4.98775     3.50949     3.06973     0.45912
    -5.33840     4.88664     3.47105     3.00350     0.44208
    -5.32640     5.59394     3.98559     3.35360     0.50674
    -5.31440     6.18614     4.45871     3.72525     0.57808
    -5.30340     5.25768     3.71227     3.09198     0.46880
    -5.29140     5.75467     4.11168     3.43841     0.52108
    -5.28040     4.92940     3.48494     2.84491     0.45037
    -5.26840     5.20515     3.71920     2.99697     0.48090
    -5.25640     5.44775     3.94994     3.12051     0.50849
    -5.24540     5.53449     4.00579     3.17187     0.51204
    -5.23340     5.61010     4.21911     3.16554     0.53445
    -5.22240     4.59945     3.56151     2.63345     0.44044
    -5.21040     4.34067     3.43802     2.49453     0.42153
    -5.19940     4.64433     3.76300     2.68495     0.46141
    -5.18740     5.14520     4.29731     2.96627     0.51951
    -5.17540     5.41876     4.53214     3.14252     0.54335
    -5.16440     6.55679     5.38606     3.84215     0.63882
    -5.15240     6.89422     5.85662     3.99254     0.69312
    -5.14140     6.74433     5.71615     3.92482     0.67048
    -5.12940     6.65638     5.65020     3.87073     0.66468
    -5.11840     6.82303     5.82274     3.94524     0.68414
    -5.10640     7.17779     6.08689     4.12389     0.72217
    -5.09440     6.90690     5.96650     3.89799     0.71607
    -5.08340     6.86375     5.94381     3.85024     0.70558
    -5.07140     6.78985     5.93919     3.81756     0.69639
    -5.06040     6.72043     5.92432     3.78778     0.69048
    -5.04840     7.39245     6.59902     4.15779     0.75182
    -5.03640     6.94419     6.16179     3.96126     0.70663
    -5.02540     7.04655     6.26016     4.01793     0.71759
    -5.01340     7.57847     6.68336     4.36785     0.76193
    -5.00240     7.84908     7.01531     4.55144     0.78135
    -4.99040     7.57362     6.85072     4.16715     0.80409
    -4.97940     7.56864     6.81729     4.16817     0.80106
    -4.96740     7.87161     7.03188     4.35072     0.82576
    -4.95540     7.60154     6.81891     4.23363     0.79824
    -4.94440     7.91389     7.18796     4.39878     0.84191
    -4.93240     7.66064     7.11542     4.18322     0.82117
    -4.92140     7.93632     7.35999     4.37378     0.83872
    -4.90940     8.10538     7.65783     4.44825     0.86581
    -4.89740     7.78241     7.40313     4.26998     0.82946
    -4.88640     8.51437     8.16545     4.63801     0.90780
    -4.87440     8.45125     8.11172     4.66960     0.89195
    -4.86340     8.36137     8.19934     4.58827     0.88956
    -4.85140     7.68224     7.64999     4.19314     0.83367
    -4.84040     7.52664     7.40150     4.10149     0.82140
    -4.82840     7.30403     7.24183     3.96435     0.79186
    -4.81640     7.68685     7.61214     4.16145     0.82884
    -4.80540     8.51454     8.49505     4.63083     0.91014
    -4.79340     7.85708     7.95787     4.20389     0.86529
    -4.78240     8.15998     8.21038     4.30866     0.90508
    -4.77040     8.32156     8.33781     4.30809     0.92120
    -4.75840     7.71253     7.79766     4.10871     0.84619
    -4.74740     7.53883     7.75059     3.96215     0.82866
    -4.73540     7.83077     8.15395     3.98327     0.86119
    -4.72440     8.10634     8.41854     4.04954     0.88623
    -4.71240     7.42543     7.85327     3.71500     0.83943
    -4.70140     7.17258     7.66604     3.61075     0.81807
    -4.68940     7.06798     7.53792     3.56402     0.81167
    -4.67740     7.86736     8.23731     4.03112     0.89670
    -4.66640     8.42850     8.79929     4.30777     0.96819
    -4.65440     8.02074     8.46631     4.07562     0.94629
    -4.64340     9.38948    10.23318     4.70507     1.11317
    -4.63140     7.63557     8.36465     3.81160     0.90057
    -4.61940     7.17010     7.84622     3.58407     0.84263
    -4.60840     7.56767     8.24348     3.77432     0.88386
    -4.59640     9.77755    10.55583     4.91682     1.10932
    -4.58540     8.48697     9.40099     4.25353     1.00820
    -4.57340     8.06852     9.15048     3.99461     1.00743
    -4.56240    10.25722    11.59438     5.24181     1.24637
    -4.55040     9.12727    10.39329     4.65206     1.13399
    -4.53840     8.37799     9.44184     4.30626     1.03006
    -4.52740     7.75665     8.74973     4.00289     0.95583
    -4.51540     7.64648     8.68702     3.77969     0.95705
    -4.50440     7.50021     8.56403     3.70254     0.95047
    -4.49240     7.86688     8.94829     3.86665     1.01097
    -4.48040     9.13953    10.25831     4.62271     1.16635
    -4.46940     8.97553    10.40184     4.54326     1.19670
    -4.45740     8.15616     9.28435     4.07632     1.04764
    -4.44640     8.56089     9.98329     4.17788     1.10785
    -4.43440     7.98355     9.28654     3.88923     1.03608
    -4.42340     8.32541     9.69245     4.01473     1.10640
    -4.41140     9.18177    10.71843     4.41262     1.24865
    -4.39940     8.38543     9.79579     4.07162     1.13566
    -4.38840     8.57320    10.06456     4.08262     1.14902
    -4.37640     8.10615     9.45163     3.87934     1.07908
    -4.36540     8.70620    10.11910     4.18952     1.13084
    -4.35340     8.29403     9.75332     4.05237     1.11235
    -4.34140     8.35785     9.82041     3.97853     1.13901
    -4.33040     9.26809    10.67189     4.49188     1.24986
    -4.31840    10.36986    11.85188     5.13041     1.37591
    -4.30740    10.02614    11.74033     4.67867     1.43451
    -4.29540     7.94895     9.17223     3.72818     1.09897
    -4.28440     9.62794    11.07942     4.46908     1.30238
    -4.27240    10.54917    11.98219     4.85337     1.41640
    -4.26040     9.47487    10.75496     4.39647     1.30064
    -4.24940     9.23444    10.58097     4.19056     1.26549
    -4.23740    10.44808    12.09921     4.71089     1.40031
    -4.22640     9.55501    11.01963     4.20480     1.28598
    -4.21440     8.96535    10.31189     3.94873     1.23872
    -4.20240     8.97593    10.41329     3.97548     1.24545
    -4.19140     9.91807    11.57067     4.36558     1.37187
    -4.17940     9.77092    11.25131     4.23655     1.32899
    -4.16840     8.92658    10.17655     3.85094     1.25022
    -4.15640     9.71768    10.97351     4.11295     1.34353
    -4.14540    11.53650    13.11013     4.86427     1.61160
    -4.13340    10.96294    12.69900     4.67101     1.58605
    -4.12140     9.31841    10.70481     3.94803     1.37723
    -4.11040     9.89697    11.54932     4.33760     1.48527
    -4.09840    12.53180    14.84353     5.35842     1.91691
    -4.08740    10.03199    11.90654     4.30569     1.50761
    -4.07540     9.61003    11.24062     4.09485     1.47489
    -4.06340    12.93132    15.04630     5.30592     1.97239
    -4.05240    10.27022    12.35677     4.47731     1.63045
    -4.04040     9.55628    11.15332     4.14865     1.48420
    -4.02940    11.01338    13.02990     4.80005     1.72633
    -4.01740    12.37951    14.64740     5.37045     1.98836
    -4.00640     9.35053    11.20874     4.27033     1.51890
    -3.99440     8.84252    10.59240     4.06643     1.41375
    -3.98240    11.40399    13.43540     5.09864     1.80195
    -3.97140    13.01759    15.61047     5.72439     2.10152
    -3.95940     9.39206    11.54031     4.09287     1.56973
    -3.94840    13.08647    15.67685     5.88115     2.11550
    -3.93640    11.44235    13.58293     5.01464     1.93641
    -3.92440     7.93365     9.64723     3.34669     1.39594
    -3.91340    12.67014    15.32396     5.48999     2.18685
    -3.90140    10.37737    12.61129     4.51067     1.84610
    -3.89040     8.15186    10.09600     3.44090     1.53699
    -3.87840     8.10658     9.97557     3.32405     1.52953
    -3.86740    10.42434    12.77235     4.22497     1.97323
    -3.85540     9.88130    12.10587     4.02501     1.80400
    -3.84340     9.17920    11.37716     3.77123     1.68840
    -3.83240     9.31765    11.49340     3.70385     1.76663
    -3.82040    11.55179    14.17353     4.49944     2.18043
    -3.80940     9.00237    11.13123     3.49135     1.79310
    -3.79740     9.16394    11.23736     3.60439     1.79759
    -3.78640    10.13712    12.24965     4.04476     1.91273
    -3.77440     9.42190    11.48235     3.84107     1.78524
    -3.76240    10.25730    12.62248     4.17479     2.01664
    -3.75140    11.55405    14.02144     4.53572     2.18763
    -3.73940    10.98357    13.47467     4.39170     2.04564
    -3.72840     8.77753    11.03705     3.66463     1.70924
    -3.71640     8.78886    10.77351     3.47073     1.77018
    -3.70440     9.56636    11.66604     3.89285     1.86625
    -3.69340     9.23676    11.21165     3.68150     1.75607
    -3.68140     7.36050     8.96175     2.96539     1.36552
    -3.67040     7.27349     8.84852     2.99290     1.32803
    -3.65840     9.16807    11.10181     3.69567     1.65897
    -3.64740     8.18506     9.93445     3.26234     1.48189
    -3.63540     9.82881    11.94750     3.94415     1.85962
    -3.62340     9.64253    11.84312     3.99885     1.82913
    -3.61240    10.14480    12.42375     4.20586     1.93941
    -3.60040     9.12372    10.92322     3.75149     1.74382
    -3.58940     6.96873     8.34222     2.77461     1.33930
    -3.57740     5.90129     7.04798     2.33543     1.13360
    -3.56540     5.80971     6.92340     2.38077     1.10983
    -3.55440     6.41169     7.69763     2.68706     1.23527
    -3.54240     7.18111     8.58538     3.13025     1.35035
    -3.53140     6.08559     7.19335     2.69184     1.10258
    -3.51940     5.39076     6.36292     2.40669     0.95144
    -3.50840     5.20634     6.15639     2.37828     0.90070
    -3.49640     5.31501     6.30228     2.45746     0.90196
    -3.48440     5.96735     7.08374     2.77715     0.98578
    -3.47340     5.81709     6.85474     2.75809     0.92979
    -3.46140     5.61610     6.56381     2.73983     0.88967
    -3.45040     5.72834     6.66737     2.90155     0.89824
    -3.43840     4.93042     5.68074     2.52954     0.73202
    -3.42640     5.14165     5.92505     2.59967     0.78752
    -3.41540     5.68034     6.38871     2.97606     0.78448
    -3.40340     6.62782     6.99481     3.61841     0.80350
    -3.39240     6.94011     7.56044     4.25669     0.83546
    -3.38040     7.60343     8.27640     4.69729     0.86866
    -3.36940     8.51922     9.24918     5.49272     0.89705
    -3.35740     6.77552     7.38765     4.39323     0.73041
    -3.34540     6.81580     7.34100     4.27899     0.72966
    -3.33440     8.04992     8.61306     4.57738     0.80156
    -3.32240     7.73708     8.48577     4.31713     0.81365
    -3.31140     9.22083     9.82556     4.97342     0.95437
    -3.29940    13.07445    13.69372     7.30584     1.32090
    -3.28740     9.30352     9.79447     5.47654     0.93343
    -3.27640     9.55157    10.00925     5.61754     0.93603
    -3.26440    11.27728    11.81159     6.26466     1.13976
    -3.25340     7.95460     8.43821     4.54017     0.78233
    -3.24140    11.11073    12.43922     6.11789     1.14880
    -3.23040    17.30554    19.08478     9.14643     1.66968
    -3.21840    12.60053    13.87460     6.54943     1.22260
    -3.20640    14.41338    15.87734     7.24032     1.38725
    -3.19540    15.73575    17.39757     8.25631     1.50017
    -3.18340    13.48505    14.89835     6.73605     1.33235
    -3.17240    13.72706    15.01421     6.50005     1.36330
    -3.16040    16.20279    17.78762     7.51520     1.54266
    -3.14840    14.11484    15.37569     7.00029     1.30358
    -3.13740    15.18113    16.98812     7.31638     1.47581
    -3.12540    17.37667    20.04568     7.97109     1.76175
    -3.11440    14.95765    17.33110     7.02312     1.41590
    -3.10240    14.27969    17.05764     6.70034     1.39595
    -3.09140    16.05989    19.71238     7.25963     1.61066
    -3.07940    14.77605    17.69668     6.65968     1.37335
    -3.06740    15.02522    17.90576     6.48881     1.42693
    -3.05640    17.42144    20.79081     7.40675     1.66216
    -3.04440    15.02340    18.04800     6.48547     1.43352
    -3.03340    19.41327    23.58074     8.13167     1.89526
    -3.02140    17.41483    21.27558     7.40905     1.69930
    -3.00940    17.16099    20.91065     7.18387     1.71103
    -2.99840    18.34040    22.55107     7.28696     1.88328
    -2.98640    18.30637    22.22513     7.35377     1.87265
    -2.97540    18.19026    22.21173     7.22489     1.83068
    -2.96340    18.17987    21.86883     6.85459     1.86046
    -2.95240    19.78358    23.85356     7.57681     1.96638
    -2.94040    14.95855    18.18491     5.73316     1.55762
    -2.92840    15.62983    18.83326     5.94294     1.64146
    -2.91740    16.89813    20.47169     6.17570     1.74782
    -2.90540    15.67523    18.78325     5.80721     1.63688
    -2.89440    15.08860    17.77854     5.46648     1.57357
    -2.88240    17.27189    20.41440     5.95393     1.81835
    -2.87040    18.42005    22.29665     6.00123     1.96875
    -2.85940    15.36329    18.44415     5.09923     1.63701
    -2.84740    16.44908    19.58247     5.29354     1.79276
    -2.83640    17.23312    20.29043     5.33261     1.89771
    -2.82440    16.04158    18.87538     4.81423     1.73976
    -2.81340    17.28179    20.40914     5.07943     1.93864
    -2.80140    14.82995    17.85825     4.32097     1.67274
    -2.78940    15.67948    18.71678     4.58712     1.79307
    -2.77840    14.42266    17.35903     4.19102     1.65914
    -2.76640    14.75239    17.49726     4.17231     1.76798
    -2.75540    15.36558    18.03936     4.38075     1.81312
    -2.74340    14.10552    16.37937     3.99144     1.76094
    -2.73140    15.52805    18.22695     4.38286     2.06214
    -2.72040    16.30620    19.10347     4.66030     2.13524
    -2.70840    15.45023    17.86443     4.39092     2.04972
    -2.69740    13.88751    16.11430     3.97786     1.84437
    -2.68540    15.19106    17.95978     4.29004     2.00842
    -2.67440    15.95525    18.59238     4.38270     2.11527
    -2.66240    15.62546    17.97126     4.23282     2.08545
    -2.65040    15.37300    17.91917     4.17669     2.04319
    -2.63940    14.10286    16.57068     3.81141     1.90848
    -2.62740    15.09358    17.79561     4.01407     2.13926
    -2.61640    14.95145    18.34521     3.97801     2.16469
    -2.60440    15.55984    18.95444     4.22752     2.28755
    -2.59240    13.44968    16.27659     3.60782     1.95199
    -2.58140    14.07022    17.34049     3.82739     2.14107
    -2.56940    14.18555    17.48452     3.84588     2.14261
    -2.55840    14.20858    17.19107     3.82168     2.18614
    -2.54640    12.37391    14.75160     3.29029     1.93078
    -2.53540    12.67538    15.15294     3.34437     1.90128
    -2.52340    13.44041    15.94957     3.60685     1.99191
    -2.51140    12.49823    14.54091     3.36759     1.89845
    -2.50040    13.25475    15.52193     3.53630     1.98261
    -2.48840    12.19467    14.11875     3.07741     1.81310
    -2.47740    11.61934    13.68581     2.93985     1.71767
    -2.46540    11.25398    13.28273     2.81318     1.75533
    -2.45440    11.20290    13.20468     2.88067     1.76109
    -2.44240    11.10552    13.26389     2.88584     1.78203
    -2.43040    11.79766    14.08396     3.14710     1.90961
    -2.41940    11.52390    13.75954     3.16048     1.89587
    -2.40740    10.47473    12.58296     2.86312     1.74317
    -2.39640    11.32355    13.70066     3.14873     1.89779
    -2.38440    10.98572    13.20667     3.16664     1.84711
    -2.37240    12.15543    14.79883     3.43365     2.05125
    -2.36140    13.98474    17.17403     4.11594     2.35940
    -2.34940    11.91864    14.61622     3.42758     2.04402
    -2.33840    12.14574    15.00531     3.43131     2.08857
    -2.32640    10.81659    13.27783     3.09021     1.89105
    -2.31540    15.47618    19.04136     4.25202     2.61323
    -2.30340    12.33647    15.28690     3.43993     2.12369
    -2.29140    12.24596    15.03085     3.41374     2.09526
    -2.28040    12.47781    15.18842     3.48365     2.08817
    -2.26840    13.21432    16.20889     3.67648     2.20125
    -2.25740    12.61450    15.44131     3.56035     2.19637
    -2.24540    12.01437    14.65439     3.45501     2.06390
    -2.23340    13.51293    16.57101     3.85733     2.33827
    -2.22240    12.92796    15.71047     3.73587     2.24019
    -2.21040    12.24784    14.89067     3.51362     2.09314
    -2.19940    13.27780    16.08179     3.67674     2.23413
    -2.18740    12.04213    14.57409     3.46092     1.99471
    -2.17640    12.91453    15.63565     3.67990     2.12525
    -2.16440    12.16616    14.75456     3.47455     2.01905
    -2.15240    12.63859    15.24853     3.56269     2.05340
    -2.14140    11.32761    13.61558     3.15028     1.81439
    -2.12940    11.04055    13.41466     3.11273     1.79554
    -2.11840    12.36218    15.17558     3.50616     1.94271
    -2.10640    11.90231    14.63179     3.40097     1.91772
    -2.09440    11.62058    14.24700     3.29721     1.87583
    -2.08340    10.40495    12.71238     3.02408     1.61780
    -2.07140    11.04982    13.47731     3.20598     1.71076
    -2.06040    11.78316    14.39216     3.46096     1.80970
    -2.04840    11.32144    13.89531     3.36154     1.76900
    -2.03740    11.10460    13.78582     3.30937     1.69887
    -2.02540    10.21087    12.56688     3.03602     1.56867
    -2.01340    11.80649    14.31711     3.50124     1.77109
    -2.00240    11.00693    13.66415     3.24309     1.62615
    -1.99040    10.15777    12.58047     3.03868     1.49303
    -1.97940    10.51129    13.02157     3.15105     1.54955
    -1.96740    11.08678    13.81058     3.34583     1.63579
    -1.95540    11.21283    13.86576     3.39888     1.66795
    -1.94440    12.81583    16.02492     4.01804     1.92204
    -1.93240    13.65628    16.71720     3.95450     2.02100
    -1.92140    12.91185    15.84783     3.81804     1.90029
    -1.90940    14.48177    17.56707     4.14975     2.11105
    -1.89840    12.92612    15.58010     3.81537     1.86528
    -1.88640    13.03668    15.86021     3.85378     1.89361
    -1.87440    15.43734    18.64552     4.45139     2.19345
    -1.86340    13.94443    16.84574     4.12219     2.04701
    -1.85140    14.30441    17.31343     4.17791     2.10644
    -1.84040    14.34078    17.40881     4.19503     2.10397
    -1.82840    15.22713    18.43535     4.40496     2.22722
    -1.81640    15.36213    18.60135     4.36570     2.25320
    -1.80540    15.66638    18.92648     4.43826     2.33427
    -1.79340    15.78843    19.07793     4.40577     2.34393
    -1.78240    15.60119    18.86228     4.30149     2.32344
    -1.77040    15.25563    18.48794     4.22792     2.31653
    -1.75940    15.81142    19.13441     4.31762     2.43395
    -1.74740    15.53828    18.79014     4.20116     2.38298
    -1.73540    16.23865    19.59121     4.30708     2.56066
    -1.72440    15.50505    18.72322     4.13472     2.47216
    -1.71240    15.70198    19.01458     4.18146     2.51093
    -1.70140    16.10621    19.41439     4.27447     2.59608
    -1.68940    15.54532    18.84422     4.08539     2.52997
    -1.67740    15.66921    19.00300     4.04990     2.60552
    -1.66640    14.98201    18.15832     3.87644     2.48389
    -1.65440    15.70849    18.97242     4.03773     2.63999
    -1.64340    15.87975    19.10868     4.06419     2.75484
    -1.63140    15.26727    18.38979     3.88526     2.64343
    -1.62040    16.16669    19.26773     4.10557     2.85567
    -1.60840    16.27941    19.45511     4.06346     2.93762
    -1.59640    14.24079    16.99871     3.58118     2.54660
    -1.58540    14.97712    17.88830     3.78238     2.71608
    -1.57340    15.43506    18.21249     3.89948     2.83070
    -1.56240    14.61722    17.33525     3.64238     2.71269
    -1.55040    14.45625    17.12573     3.57383     2.76239
    -1.53840    14.75576    17.34529     3.66592     2.78924
    -1.52740    14.52836    17.22279     3.60462     2.83291
    -1.51540    14.37734    16.99967     3.52003     2.83417
    -1.50440    14.27860    16.84690     3.48411     2.84517
    -1.49240    14.37150    16.93367     3.45417     2.93725
    -1.48140    14.40959    16.98950     3.48580     2.97831
    -1.46940    14.43178    17.03095     3.47468     3.06832
    -1.45740    14.62376    17.23777     3.51994     3.09731
    -1.44640    14.78709    17.54478     3.52910     3.15183
    -1.43440    14.03349    16.70027     3.33228     3.12169
    -1.42340    14.00537    16.72992     3.34928     3.12928
    -1.41140    14.15372    16.93086     3.40265     3.15486
    -1.39940    15.59344    18.86557     3.79628     3.52259
    -1.38840    14.45441    17.15825     3.42629     3.33598
    -1.37640    14.38640    17.05261     3.41590     3.30354
    -1.36540    14.33081    17.06552     3.37458     3.41351
    -1.35340    14.21487    16.89912     3.31907     3.42021
