     #Energy       W_all      Mo_all      Ir_all      Zr_all
    -5.23098     6.52259     4.89540     5.12789     0.50084
    -5.21998     6.60139     5.09797     5.11885     0.54044
    -5.20898     6.66692     5.13466     5.23649     0.54747
    -5.19798     6.94684     5.35124     5.48252     0.56819
    -5.18698     8.46530     6.71138     6.67881     0.72888
    -5.17598     7.41608     5.81416     5.91129     0.63502
    -5.16498     7.31700     5.74706     5.83821     0.62909
    -5.15398     7.43220     5.83781     5.94110     0.63831
    -5.14298     6.91865     5.48962     5.54077     0.59338
    -5.13198     6.70006     5.36730     5.41432     0.57533
    -5.12098     6.86570     5.45060     5.58526     0.57926
    -5.10998     7.82896     6.20380     6.40702     0.65616
    -5.09898     7.56876     5.99314     6.31074     0.63606
    -5.08798     7.49700     5.93709     6.27205     0.63435
    -5.07798     7.18539     5.75418     6.03311     0.61891
    -5.06698     6.95428     5.56897     5.85697     0.59424
    -5.05598     6.22494     5.09729     5.25984     0.54350
    -5.04498     6.37165     5.20667     5.40274     0.55528
    -5.03398     6.79287     5.51655     5.78766     0.58921
    -5.02298     7.06670     5.76179     6.07891     0.62168
    -5.01198     6.98212     5.66681     6.04185     0.59353
    -5.00098     8.43101     6.82324     7.28130     0.71427
    -4.98998     7.70575     6.58375     6.70137     0.72627
    -4.97898     6.60955     5.69354     5.80508     0.62305
    -4.96798     6.15459     5.37583     5.44590     0.58336
    -4.95698     6.14580     5.46286     5.38360     0.59411
    -4.94598     7.44843     6.57396     6.53356     0.71237
    -4.93498     6.74469     5.97086     5.97205     0.64248
    -4.92398     7.61378     6.67153     6.77173     0.72094
    -4.91398     8.78333     7.75417     7.89512     0.85855
    -4.90298     7.55796     6.85746     6.87910     0.76129
    -4.89198     6.64883     6.11419     6.10774     0.67391
    -4.88098     6.17982     5.79096     5.74134     0.64002
    -4.86998     7.84892     7.14523     7.41863     0.75452
    -4.85898     7.56406     6.84691     7.22145     0.73579
    -4.84798     8.22283     7.48755     7.85874     0.80371
    -4.83698     8.56190     8.18832     8.10582     0.93952
    -4.82598     7.19789     6.84496     6.87034     0.78407
    -4.81498     7.05243     6.69361     6.85765     0.76658
    -4.80398     7.87728     7.19551     7.64231     0.82783
    -4.79298     7.31212     6.97992     7.11701     0.80670
    -4.78198     7.77716     7.43232     7.56696     0.87000
    -4.77098     8.53907     8.32156     8.52883     1.00527
    -4.75998     9.07802     8.67004     9.41349     1.00030
    -4.74898     7.47504     7.23205     7.63854     0.84792
    -4.73898     7.41225     7.27266     7.40995     0.86415
    -4.72798     6.53260     6.50998     6.70641     0.78619
    -4.71698     6.60390     6.73251     6.81888     0.82796
    -4.70598     8.39320     8.34465     8.77675     1.01914
    -4.69498     9.17529     8.98451     9.56140     1.08381
    -4.68398     7.29159     7.16141     7.68590     0.85739
    -4.67298     5.91348     5.81138     6.37098     0.71029
    -4.66198     5.73244     5.72795     6.28500     0.68944
    -4.65098     8.62888     8.69477     9.46461     1.01722
    -4.63998    10.38216    10.69580    10.87951     1.28625
    -4.62898     7.69557     7.95389     8.21858     0.98542
    -4.61798     6.71680     6.96159     7.53609     0.88327
    -4.60698     7.41952     7.61400     8.71955     0.95054
    -4.59598     8.20000     8.30906     9.79459     1.02358
    -4.58498     8.10713     8.39632     9.40846     1.05110
    -4.57398     7.91786     8.41214     9.31974     1.04332
    -4.56398     9.35455     9.73944    11.31328     1.20581
    -4.55298     8.73733     9.28274    10.24580     1.16715
    -4.54198     6.62884     7.24497     7.82950     0.89041
    -4.53098     7.18707     7.87350     8.52516     0.95485
    -4.51998     7.87620     8.57295     9.57159     1.04658
    -4.50898     7.80981     8.48954     9.59230     1.03049
    -4.49798     9.40936    10.34100    11.28794     1.25772
    -4.48698     7.46113     8.30429     8.70558     1.03890
    -4.47598     8.02715     8.97737     9.30161     1.11774
    -4.46498     8.95894     9.97403    10.51962     1.21214
    -4.45398     9.88190    10.96721    11.50454     1.30367
    -4.44298     8.63008     9.70968    10.04282     1.15131
    -4.43198     8.13525     9.30845     9.39440     1.11855
    -4.42098    10.16203    11.41953    11.88870     1.32924
    -4.40998     9.65158    10.89928    11.27773     1.26826
    -4.39898     8.80731     9.99258    10.53058     1.15841
    -4.38898     9.14946    10.45001    11.05218     1.20906
    -4.37798     9.63344    11.29235    11.51697     1.28130
    -4.36698     8.99540    10.63914    10.51298     1.25992
    -4.35598     8.72683    10.21460    10.35418     1.24737
    -4.34498     8.37520     9.82362     9.84693     1.23289
    -4.33398     9.38768    11.14902    10.94609     1.38506
    -4.32298    11.67670    13.80510    13.76668     1.62846
    -4.31198     8.06280     9.61452     9.52868     1.16088
    -4.30098     7.32343     8.69942     8.59696     1.04911
    -4.28998     8.70328    10.65595    10.16273     1.23109
    -4.27898    11.38934    13.90189    13.05224     1.62238
    -4.26798     7.81848     9.75713     8.56246     1.15869
    -4.25698     7.23171     8.96425     7.91558     1.08851
    -4.24598     8.15908    10.09929     8.96707     1.18844
    -4.23498    10.94558    13.52620    12.04520     1.52482
    -4.22498     7.02119     8.78147     7.38798     1.02993
    -4.21398     6.29567     7.83335     6.43161     0.94813
    -4.20298     7.49102     9.30065     7.60605     1.12733
    -4.19198     8.07259     9.87254     8.24175     1.19467
    -4.18098     8.88589    10.98545     8.95340     1.35843
    -4.16998     8.59772    10.74267     8.56127     1.38206
    -4.15898     8.53268    10.45633     8.32630     1.36566
    -4.14798     9.96425    11.99798     9.74747     1.55424
    -4.13698     9.20305    11.18958     8.94429     1.47348
    -4.12598     8.09124     9.83284     7.68795     1.28825
    -4.11498     7.71287     9.41137     7.17673     1.26103
    -4.10398     7.23383     8.90041     6.72764     1.21514
    -4.09298     7.30375     9.12102     6.80482     1.27131
    -4.08198     8.56309    10.84754     8.12586     1.46471
    -4.07098     7.73265     9.62972     7.35650     1.41113
    -4.05998     9.78750    11.87702     9.23419     1.71579
    -4.04998     9.54369    11.57384     8.79885     1.68711
    -4.03898     8.87584    10.88601     8.20419     1.60756
    -4.02798     9.17591    11.13921     8.46326     1.69911
    -4.01698     9.05582    11.00316     8.51632     1.71484
    -4.00598     9.03434    11.03303     8.39994     1.70600
    -3.99498     7.34336     8.96805     6.95481     1.40426
    -3.98398     7.72345     9.35575     7.39552     1.50518
    -3.97298     9.92347    11.93037     9.49471     1.96616
    -3.96198     8.05207     9.35840     7.65778     1.54592
    -3.95098     8.27292     9.55872     7.81497     1.56424
    -3.93998     8.97820    10.48170     8.46099     1.73813
    -3.92898     8.15755     9.65429     7.93883     1.60351
    -3.91798     7.61994     9.08490     7.48302     1.51383
    -3.90698     9.79278    11.57986     9.27667     1.91457
    -3.89598    10.12926    11.77191     9.77799     1.95447
    -3.88498     8.80020    10.16412     8.77242     1.69925
    -3.87498     9.41406    10.85766     9.14473     1.81987
    -3.86398     9.18630    10.65776     8.93905     1.77028
    -3.85298     9.08038    10.56277     8.74872     1.72635
    -3.84198     9.28769    10.83594     8.94043     1.78908
    -3.83098     9.09948    10.69930     8.83946     1.73575
    -3.81998     8.28035     9.67034     8.08271     1.55887
    -3.80898     7.93674     9.22332     7.86951     1.46398
    -3.79798     8.56538     9.90120     8.46821     1.56461
    -3.78698     8.98003    10.51857     8.72812     1.66847
    -3.77598     9.16299    10.72804     8.85358     1.70118
    -3.76498     8.79035    10.26924     8.61676     1.57534
    -3.75398     7.84340     8.98541     7.62286     1.37576
    -3.74298     7.26704     8.26445     7.04237     1.24975
    -3.73198     8.65848     9.89965     8.45074     1.53021
    -3.72098     8.79621     9.94244     8.64011     1.50269
    -3.70998     9.04659     9.94847     9.06856     1.53112
    -3.69998     8.09525     8.94589     8.09034     1.36585
    -3.68898     7.84612     8.70246     7.81254     1.32286
    -3.67798     8.05063     9.01573     7.83550     1.39459
    -3.66698     8.96274     9.90784     8.80222     1.55034
    -3.65598     9.47255    10.59044     9.10283     1.68784
    -3.64498    10.35035    11.38364     9.69931     1.84602
    -3.63398     9.44918    10.33908     8.96503     1.65047
    -3.62298     8.90895     9.64855     8.36009     1.51937
    -3.61198    10.53882    11.12034    10.00555     1.73445
    -3.60098    10.07984    10.66594     9.61688     1.61526
    -3.58998     9.32800     9.88372     8.84167     1.47772
    -3.57898     8.50263     9.04537     8.01611     1.29920
    -3.56798     8.97170     9.51228     8.46036     1.32290
    -3.55698     8.40230     8.97348     8.02151     1.18444
    -3.54598    10.07140    10.91661     9.88885     1.36278
    -3.53498    14.31566    15.03853    14.30764     1.88361
    -3.52498    11.57890    12.29773    11.07401     1.53286
    -3.51398     9.94776    10.70804     9.40659     1.33926
    -3.50298    11.60511    12.26877    10.77163     1.50151
    -3.49198    12.98123    13.49324    12.04152     1.71790
    -3.48098    11.14794    11.63218     9.92230     1.49541
    -3.46998    10.17893    10.52081     8.78714     1.36927
    -3.45898     8.18139     8.60819     6.89991     1.10210
    -3.44798     9.17264     9.74252     7.93061     1.20040
    -3.43698    10.98241    11.57686     9.85668     1.35099
    -3.42598     8.47623     9.12175     7.43466     1.07850
    -3.41498     8.88114     9.64659     7.59063     1.15074
    -3.40398     9.24543    10.07698     7.77393     1.20144
    -3.39298    10.99625    12.10351     9.11808     1.42837
    -3.38198     9.98685    10.87278     8.03526     1.30712
    -3.37098     9.39442    10.05599     7.33309     1.20300
    -3.36098    10.20546    10.87633     7.90806     1.31130
    -3.34998    12.10228    13.04114     9.57776     1.60092
    -3.33898    10.58489    11.22228     8.41625     1.35603
    -3.32798    11.56146    12.26021     8.81479     1.46955
    -3.31698    11.06859    11.93098     8.18660     1.40006
    -3.30598    10.92099    11.96949     8.17321     1.36411
    -3.29498    11.07151    12.35442     8.38552     1.38507
    -3.28398     9.78967    10.81391     7.08156     1.22043
    -3.27298    11.86872    13.18527     8.54158     1.45900
    -3.26198    12.25035    13.54627     8.63738     1.50154
    -3.25098    11.34857    12.51187     7.89584     1.39264
    -3.23998    11.35720    12.33718     7.63513     1.36103
    -3.22898    13.56916    15.01235     8.92058     1.59653
    -3.21798    10.18442    11.29041     6.81513     1.26093
    -3.20698    11.14221    12.31588     7.26084     1.38592
    -3.19598    14.33597    15.44610     8.30846     1.65379
    -3.18598    14.71927    16.16549     8.96992     1.75385
    -3.17498    11.71641    13.09235     7.26689     1.43358
    -3.16398    11.70372    13.17082     7.08461     1.44052
    -3.15298    12.84990    14.83696     7.56853     1.55041
    -3.14198    13.84606    15.98747     8.20869     1.66965
    -3.13098    11.84427    13.64841     6.67890     1.44183
    -3.11998    11.81895    13.62708     6.43244     1.48633
    -3.10898    11.16756    12.65176     5.96131     1.37050
    -3.09798    12.14967    13.68057     6.23878     1.43321
    -3.08698    12.47683    14.02447     6.27741     1.45179
    -3.07598    12.39011    13.91708     5.94615     1.40104
    -3.06498    11.67991    13.32323     5.51242     1.33413
    -3.05398    13.41360    15.46777     6.31393     1.52231
    -3.04298    13.64172    15.39648     6.11848     1.54652
    -3.03198    11.28992    12.64337     4.94890     1.25151
    -3.02098    11.20192    12.80945     4.85487     1.24585
    -3.01098    12.03210    14.18376     5.29009     1.42462
    -2.99998    14.26325    17.08287     6.25503     1.65868
    -2.98898    14.12864    16.84137     6.15491     1.63067
    -2.97798    13.13584    15.69628     5.45256     1.49013
    -2.96698    12.31018    14.74188     4.95718     1.37683
    -2.95598    12.90119    15.49755     5.14296     1.43734
    -2.94498    14.79442    17.85394     5.69484     1.62951
    -2.93398    13.72300    16.51274     5.20857     1.51976
    -2.92298    13.12343    15.74677     4.97880     1.46104
    -2.91198    16.00659    18.98254     6.03165     1.71599
    -2.90098    14.61529    17.47521     5.30166     1.55039
    -2.88998    15.00988    18.44192     5.57065     1.62965
    -2.87898    13.53773    16.37629     4.72251     1.42865
    -2.86798    15.51894    18.50987     5.18917     1.59303
    -2.85698    15.83958    19.30233     5.51806     1.73950
    -2.84598    15.27782    19.10831     5.41106     1.70372
    -2.83598    16.42816    20.39445     5.55031     1.80722
    -2.82498    16.21477    20.10559     5.44354     1.83949
    -2.81398    14.20087    17.68139     4.89552     1.70566
    -2.80298    14.25920    17.53970     4.95872     1.68838
    -2.79198    14.13278    17.48150     4.91504     1.74138
    -2.78098    14.68142    18.05302     4.94555     1.83837
    -2.76998    14.67612    18.17342     5.07404     1.84572
    -2.75898    15.73552    19.86927     5.45331     1.98409
    -2.74798    13.18707    16.58917     4.51700     1.67426
    -2.73698    14.67048    18.21017     4.88165     1.93308
    -2.72598    14.28172    17.70123     4.79357     1.87557
    -2.71498    14.32230    17.61863     4.81903     1.88532
    -2.70398    14.18586    17.57592     4.86958     1.92171
    -2.69298    13.99040    17.33381     4.69414     1.82084
    -2.68198    13.00802    16.19522     4.43905     1.71019
    -2.67098    12.27317    15.43689     4.19851     1.65789
    -2.66098    14.12327    18.03222     4.88062     1.92842
    -2.64998    14.34680    18.47100     5.07212     2.00030
    -2.63898    14.56108    18.66231     5.12179     2.05058
    -2.62798    12.77354    16.56342     4.58076     1.77580
    -2.61698    13.35307    17.16618     4.84316     1.85938
    -2.60598    13.48118    17.07387     4.82015     1.93416
    -2.59498    13.43854    17.26040     4.94587     2.01411
    -2.58398    12.65316    16.45740     4.69093     1.90878
    -2.57298    13.44254    17.48467     4.89792     2.02300
    -2.56198    13.06233    17.08431     4.78886     1.97767
    -2.55098    12.62787    16.68860     4.76184     1.92984
    -2.53998    12.32287    16.11607     4.69130     1.88237
    -2.52898    13.80777    17.72223     5.04975     2.08767
    -2.51798    12.06673    15.46677     4.36355     1.83028
    -2.50698    11.76812    15.02435     4.32095     1.79894
    -2.49698    13.02539    16.44641     4.71743     1.97722
    -2.48598    11.39307    14.35912     4.22338     1.77850
    -2.47498    11.11560    14.02693     4.12327     1.74017
    -2.46398    12.31978    15.44672     4.51523     1.92523
    -2.45298    12.81959    16.06000     4.54281     1.99395
    -2.44198    12.71918    15.82832     4.41455     1.93959
    -2.43098    11.87600    14.68339     4.20762     1.82113
    -2.41998    12.10526    14.96300     4.30163     1.85366
    -2.40898    11.70577    14.38256     4.10595     1.76028
    -2.39798    10.94352    13.25000     3.96829     1.69377
    -2.38698    13.98578    16.94764     4.73519     2.09788
    -2.37598    12.93223    15.86067     4.49495     1.95487
    -2.36498    12.30517    14.98646     4.37381     1.85022
    -2.35398    12.82911    15.78710     4.45660     1.93672
    -2.34298    13.61326    16.66714     4.75557     2.10328
    -2.33198    13.54264    16.58616     4.62168     2.07261
    -2.32198    11.78393    14.39527     4.16282     1.78158
    -2.31098    12.03038    14.67636     4.28326     1.81870
    -2.29998    14.05011    17.17852     4.84742     2.13931
    -2.28898    12.89416    15.74658     4.53600     1.98374
    -2.27798    12.83210    16.01410     4.52939     1.96771
    -2.26698    12.20761    15.15524     4.46608     1.86743
    -2.25598    13.78551    17.25229     5.03587     2.10429
    -2.24498    13.04067    16.44132     4.83622     1.98280
    -2.23398    11.85323    14.87887     4.43234     1.78282
    -2.22298    15.03958    18.81607     5.71768     2.23118
    -2.21198    13.54867    17.00651     5.04104     2.06488
    -2.20098    12.08688    15.14714     4.60032     1.81305
    -2.18998    11.84440    14.89588     4.48503     1.79312
    -2.17898    12.72618    15.85737     4.84528     1.91250
    -2.16798    11.91144    14.92446     4.52420     1.76047
    -2.15698    12.94362    16.38638     5.01365     1.92136
    -2.14698    12.60847    16.06604     4.64424     1.91078
    -2.13598    11.96906    15.16353     4.53235     1.82591
    -2.12498    11.96506    15.00905     4.50759     1.79960
    -2.11398    13.19524    16.54302     4.86988     2.00843
    -2.10298    12.83477    16.07285     4.69816     1.92485
    -2.09198    12.23283    15.30124     4.46586     1.81696
    -2.08098    12.16791    15.18907     4.48514     1.79233
    -2.06998    14.15512    17.60974     5.05334     2.20540
    -2.05898    13.38672    16.80342     4.89183     2.05498
    -2.04798    13.16399    16.54917     4.76473     1.99412
    -2.03698    13.87076    17.39088     4.96879     2.05421
    -2.02598    13.73108    17.19739     4.90474     2.11347
    -2.01498    13.31249    16.60236     4.69675     1.99556
    -2.00398    12.43383    15.45954     4.30497     1.86357
    -1.99298    13.48669    16.77701     4.58155     2.03387
    -1.98198    14.19430    17.70730     4.80087     2.16716
    -1.97198    13.69606    17.00886     4.56089     2.06680
    -1.96098    13.48956    16.70970     4.46941     2.05035
    -1.94998    13.56669    16.84475     4.50945     2.09613
    -1.93898    13.34779    16.59896     4.44410     2.04723
    -1.92798    13.99207    17.37434     4.58944     2.16267
    -1.91698    14.90969    18.48968     4.90582     2.35604
    -1.90598    14.05837    17.35763     4.55907     2.20984
    -1.89498    13.85420    17.08899     4.46321     2.13946
    -1.88398    15.19910    18.77499     4.75863     2.36632
    -1.87298    13.98716    17.31392     4.44426     2.18239
    -1.86198    13.48552    16.69385     4.17681     2.12195
    -1.85098    14.89532    18.28237     4.65595     2.34347
    -1.83998    14.52228    17.82409     4.46133     2.27326
    -1.82898    14.35169    17.51669     4.24104     2.26909
    -1.81798    16.20550    19.60590     4.69390     2.56377
    -1.80798    14.46826    17.61697     4.23744     2.33088
    -1.79698    15.62860    18.95660     4.86683     2.47837
    -1.78598    13.99021    16.95471     4.03955     2.25933
    -1.77498    14.09047    17.04136     4.01016     2.29183
    -1.76398    14.16992    17.09892     4.01908     2.30651
    -1.75298    14.83668    17.80102     4.26434     2.47417
    -1.74198    14.74801    17.71187     4.13888     2.50889
    -1.73098    13.44982    16.13764     3.69112     2.25894
    -1.71998    13.91189    16.57387     3.89834     2.26705
    -1.70898    15.03204    17.99737     4.09418     2.56512
    -1.69798    14.62136    17.44180     3.78294     2.49674
    -1.68698    13.33303    15.78728     3.54178     2.32136
    -1.67598    15.00177    17.96928     4.13436     2.62744
    -1.66498    13.68752    16.23566     3.50271     2.50805
    -1.65398    12.62382    14.96252     3.21857     2.31182
    -1.64298    12.82427    15.20145     3.29038     2.36132
    -1.63298    13.75053    16.35529     3.56885     2.55434
    -1.62198    14.25633    16.93859     3.74955     2.65514
    -1.61098    12.89125    15.28571     3.30471     2.44598
    -1.59998    13.99274    16.54636     3.64869     2.62849
    -1.58898    14.38022    16.94435     3.70255     2.73791
    -1.57798    13.35604    15.74827     3.26784     2.66537
    -1.56698    12.32048    14.50622     2.99897     2.46970
    -1.55598    12.67183    14.85430     3.10969     2.54226
    -1.54498    13.93351    16.20143     3.42759     2.86419
    -1.53398    13.07446    15.20886     3.15179     2.75986
    -1.52298    11.70954    13.59674     2.78639     2.51368
    -1.51198    12.12493    13.99283     2.93506     2.56376
    -1.50098    12.39943    14.29689     3.02989     2.63394
    -1.48998    12.80016    14.65167     3.10533     2.73904
    -1.47898    11.27751    12.92617     2.62085     2.52715
    -1.46798    11.96028    13.62322     2.79906     2.69179
    -1.45798    12.59326    14.35891     2.97385     2.88233
    -1.44698    12.76582    14.60721     2.99261     2.96432
    -1.43598    12.52697    14.27086     2.90150     2.94166
    -1.42498    12.90847    14.62538     2.95394     3.09511
    -1.41398    12.89164    14.71105     2.95498     3.14164
    -1.40298    12.77059    14.49280     2.99786     2.94773
    -1.39198    11.02644    12.52028     2.58892     2.57903
    -1.38098    10.56780    11.97795     2.44262     2.55904
    -1.36998    11.05694    12.54748     2.54259     2.73263
    -1.35898    11.23899    12.73772     2.58753     2.86803
    -1.34798    10.77899    12.28585     2.49666     2.73354
    -1.33698    11.31976    13.07418     2.61112     2.96418
    -1.32598    11.00885    12.69984     2.54771     2.83359
    -1.31498    11.79823    13.59631     2.72919     3.15776
    -1.30398    11.11808    12.91863     2.61944     2.98428
    -1.29298    11.22885    13.08417     2.68455     3.00755
    -1.28298    11.37640    13.30011     2.69768     3.07547
    -1.27198    11.38753    13.30859     2.76635     3.13101
    -1.26098    10.74615    12.51920     2.60158     2.96992
    -1.24998    10.74601    12.51652     2.61562     2.97217
    -1.23898    10.33550    12.09196     2.52510     2.88112
    -1.22798    10.91638    12.80193     2.69249     3.07524
    -1.21698     9.76319    11.56134     2.38658     2.83400
    -1.20598     9.43040    11.26674     2.33747     2.74566
    -1.19498     9.56030    11.48975     2.40365     2.77161
    -1.18398     9.83205    11.74729     2.45141     2.83384
    -1.17298     9.36116    11.18223     2.35531     2.69492
    -1.16198     8.77555    10.60930     2.23230     2.51715
    -1.15098     9.05804    11.08046     2.33980     2.65606
    -1.13998     9.53746    11.58821     2.42011     2.87183
    -1.12898     9.24280    11.13063     2.38947     2.82424
    -1.11798     9.53570    11.47772     2.51416     2.94815
    -1.10798     9.06325    10.90733     2.40509     2.82898
    -1.09698     8.26238     9.86981     2.16691     2.58954
    -1.08598     8.53477    10.11406     2.19501     2.64756
    -1.07498     9.23436    10.94135     2.36607     2.82771
    -1.06398     9.23502    11.01199     2.40452     2.83925
    -1.05298     9.03085    10.78150     2.37854     2.84927
    -1.04198     9.49013    11.47031     2.50984     3.00532
    -1.03098     8.70245    10.49221     2.34949     2.65283
    -1.01998     8.42337    10.12156     2.31831     2.48262
    -1.00898     7.15133     8.54033     1.99925     2.19243
    -0.99798     7.47210     8.88370     2.08248     2.39583
    -0.98698     8.19140     9.76438     2.31899     2.61173
    -0.97598     8.49797    10.39940     2.51535     2.46226
    -0.96498     7.25749     8.76526     2.16848     2.12223
    -0.95398     6.71933     8.10008     2.03024     1.96428
    -0.94398     7.25857     8.77423     2.20530     2.11327
    -0.93298     7.27233     8.79895     2.19107     2.20815
    -0.92198     6.91599     8.36903     2.08831     2.13751
    -0.91098     7.03888     8.50823     2.14910     2.18537
    -0.89998     7.22012     8.77715     2.24721     2.22557
    -0.88898     6.68785     8.11389     2.08919     2.07473
    -0.87798     6.46832     7.84152     2.04224     2.00645
    -0.86698     6.36831     7.70807     2.03249     1.94594
    -0.85598     6.09840     7.37706     1.99735     1.82509
    -0.84498     6.42999     7.75344     2.15055     1.90729
    -0.83398     6.37782     7.66803     2.15999     1.83855
    -0.82298     5.88106     7.11495     2.01429     1.71957
    -0.81198     5.77374     7.01686     2.00191     1.71054
    -0.80098     6.18374     7.54068     2.16163     1.84668
    -0.78998     6.49451     7.92584     2.28037     1.90244
    -0.77898     5.88791     7.18465     2.10781     1.73519
    -0.76898     5.52980     6.75123     2.00454     1.63516
    -0.75798     5.41968     6.62463     1.96900     1.58557
    -0.74698     5.51987     6.75313     2.01429     1.58954
    -0.73598     5.22808     6.40610     1.95356     1.52310
    -0.72498     5.60860     6.86729     2.08978     1.74182
    -0.71398     5.64431     6.91269     2.14153     1.69980
    -0.70298     5.27291     6.46811     2.03598     1.56280
    -0.69198     5.46572     6.72559     2.10849     1.58546
    -0.68098     5.44586     6.68276     2.12580     1.55847
    -0.66998     5.14977     6.29750     2.06750     1.47507
    -0.65898     4.94954     6.05809     2.02536     1.41466
    -0.64798     5.03113     6.16350     2.08082     1.43001
    -0.63698     5.45589     6.69099     2.26402     1.51498
    -0.62598     5.73293     7.02573     2.41730     1.56463
    -0.61498     5.66224     6.96255     2.42868     1.54039
    -0.60398     5.65418     6.99441     2.46623     1.53785
    -0.59398     5.80170     7.20391     2.60724     1.55014
    -0.58298     5.56309     6.93851     2.48952     1.48557
    -0.57198     5.86303     7.32604     2.64340     1.52650
    -0.56098     5.89005     7.33795     2.64878     1.51113
    -0.54998     5.71533     7.15770     2.60786     1.45984
    -0.53898     5.51008     6.92430     2.55101     1.40399
    -0.52798     5.39361     6.76813     2.52571     1.36384
    -0.51698     5.70322     7.16801     2.67462     1.45294
    -0.50598     6.49880     8.15358     2.99428     1.64952
    -0.49498     5.94693     7.48161     2.80609     1.52096
    -0.48398     5.70722     7.20315     2.80294     1.42435
    -0.47298     5.48270     6.91191     2.71400     1.34615
    -0.46198     5.51059     6.94754     2.75440     1.34117
    -0.45098     5.64923     7.12923     2.82901     1.36713
    -0.43998     5.73956     7.25036     2.87475     1.37945
    -0.42898     5.78820     7.29108     2.93123     1.37235
    -0.41898     5.99160     7.52803     3.05190     1.40193
    -0.40798     6.09251     7.62530     3.11437     1.41893
    -0.39698     6.03464     7.56884     3.13765     1.40684
    -0.38598     6.28462     7.89277     3.32998     1.47055
    -0.37498     6.21251     7.85999     3.36816     1.45213
    -0.36398     6.31848     8.03280     3.45598     1.47074
    -0.35298     6.58184     8.36729     3.57753     1.53804
    -0.34198     6.67726     8.49264     3.63256     1.55464
    -0.33098     6.39078     8.12599     3.44241     1.48961
    -0.31998     6.60710     8.44974     3.75129     1.56046
    -0.30898     6.31364     8.07570     3.53288     1.46508
    -0.29798     6.13253     7.88121     3.41915     1.41368
    -0.28698     6.31820     8.16512     3.56447     1.44617
    -0.27598     7.02998     9.12938     3.95298     1.60938
    -0.26498     7.12312     9.22014     3.98783     1.64129
    -0.25398     6.66063     8.64275     3.94807     1.50971
    -0.24398     6.86149     8.87657     4.28969     1.50735
    -0.23298     7.00762     9.00404     4.15805     1.57695
    -0.22198     6.44262     8.28250     3.80954     1.45714
    -0.21098     5.97457     7.72105     3.62344     1.35873
    -0.19998     6.06178     7.82100     3.66054     1.36935
    -0.18898     6.47559     8.32772     4.00805     1.44333
    -0.17798     6.55110     8.40816     3.98617     1.44659
    -0.16698     6.56816     8.35738     3.99599     1.45503
    -0.15598     6.78072     8.58672     4.10854     1.49532
    -0.14498     6.99419     8.82579     4.21261     1.53884
    -0.13398     7.17295     9.03661     4.27306     1.54491
    -0.12298     7.51419     9.40027     4.35534     1.61296
    -0.11198     6.67951     8.42565     3.99946     1.43716
    -0.10098     6.66002     8.47283     4.06649     1.41081
    -0.08998     7.80584     9.99912     4.81228     1.67107
    -0.07998     8.35835    10.63623     5.10420     1.79352
    -0.06898     7.25283     9.21345     4.33932     1.57180
    -0.05798     7.46107     9.49322     4.52854     1.58060
    -0.04698     7.34253     9.34761     4.58843     1.52954
    -0.03598     7.30954     9.30139     4.60304     1.53185
    -0.02498     7.82311     9.96883     4.90299     1.64632
    -0.01398     7.82231     9.95384     4.87345     1.66306
    -0.00298     8.47620    10.38566     5.16927     1.85948
     0.00802     7.67956     9.60875     4.74233     1.61715
     0.01902     8.50084    10.66178     5.60778     1.71274
     0.03002     8.65571    10.86247     5.72840     1.73727
     0.04102     9.38075    11.93039     6.23430     1.89313
     0.05202     8.49636    10.80643     5.33485     1.77469
     0.06302     7.41790     9.36664     4.53470     1.60111
     0.07402     6.59393     8.30860     3.99537     1.44919
     0.08502     6.23209     7.86258     3.75590     1.37641
     0.09502     5.97644     7.54303     3.61702     1.31102
     0.10602     5.85861     7.39460     3.54715     1.27475
     0.11702     6.25422     7.84005     3.74774     1.33602
     0.12802     7.32540     9.20366     4.47266     1.53850
     0.13902     8.28516    10.46927     4.98099     1.72912
     0.15002     8.12071    10.30309     4.97449     1.70632
     0.16102     7.48467     9.43176     4.52115     1.55317
     0.17202     7.58723     9.51195     4.55142     1.54086
     0.18302     7.31179     9.12307     4.27183     1.49700
     0.19402     7.33342     9.08535     4.12100     1.51773
     0.20502     7.27918     8.99003     4.12637     1.47666
     0.21602     7.82088     9.60193     4.50407     1.57301
     0.22702     8.69218    10.61326     5.22823     1.73270
     0.23802     9.23726    11.13664     5.47445     1.83833
     0.24902     7.74634     9.38014     4.24083     1.55169
     0.26002     7.36006     8.84757     3.94432     1.48582
     0.27002     8.64131    10.23172     4.71081     1.69884
     0.28102     9.60000    11.46918     5.48528     1.88667
     0.29202     9.47396    11.44791     5.54187     1.86269
     0.30302     8.25657     9.95085     4.67684     1.62472
     0.31402     7.29872     8.78731     3.91021     1.46990
     0.32502     7.79335     9.41833     4.11660     1.57836
     0.33602     7.93980     9.62459     4.20834     1.61422
     0.34702     9.30331    11.42109     5.08041     1.91676
     0.35802     9.90149    12.15973     5.55541     2.01294
     0.36902     8.57380    10.47696     4.55410     1.77100
     0.38002     7.54655     9.31777     4.03023     1.60960
     0.39102     8.64734    10.76726     4.73527     1.83871
     0.40202     9.39374    11.69211     5.06076     1.96570
     0.41302     9.02591    10.94256     4.63202     1.82964
     0.42402     8.93603    10.70773     4.45470     1.78445
