     #Energy       W_all      Mo_all      Re_all      Hf_all
    -8.83000     0.00000     0.00000     0.00000     0.00000
    -8.81800     0.00000     0.00000     0.00000     0.00000
    -8.80600     0.00000     0.00000     0.00000     0.00000
    -8.79500     0.00000     0.00000     0.00000     0.00000
    -8.78300     0.00000     0.00000     0.00000     0.00000
    -8.77100     0.00000     0.00000     0.00000     0.00000
    -8.76000     0.00000     0.00000     0.00000     0.00000
    -8.74800     0.00000     0.00000     0.00000     0.00000
    -8.73600     0.00000     0.00000     0.00000     0.00000
    -8.72500     0.00000     0.00000     0.00000     0.00000
    -8.71300     0.00000     0.00000     0.00000     0.00000
    -8.70200     0.00000     0.00000     0.00000     0.00000
    -8.69000     0.00000     0.00000     0.00000     0.00000
    -8.67800     0.00000     0.00000     0.00000     0.00000
    -8.66700     0.00000     0.00000     0.00000     0.00000
    -8.65500     0.00000     0.00000     0.00000     0.00000
    -8.64300     0.00000     0.00000     0.00000     0.00000
    -8.63200     0.00000     0.00000     0.00000     0.00000
    -8.62000     0.00000     0.00000     0.00000     0.00000
    -8.60800     0.00000     0.00000     0.00000     0.00000
    -8.59700     0.00000     0.00000     0.00000     0.00000
    -8.58500     0.00000     0.00000     0.00000     0.00000
    -8.57300     0.00000     0.00000     0.00000     0.00000
    -8.56200     0.00000     0.00000     0.00000     0.00000
    -8.55000     0.00000     0.00000     0.00000     0.00000
    -8.53800     0.00000     0.00000     0.00000     0.00000
    -8.52700     0.00000     0.00000     0.00000     0.00000
    -8.51500     0.00000     0.00000     0.00000     0.00000
    -8.50300     0.00000     0.00000     0.00000     0.00000
    -8.49200     0.00000     0.00000     0.00000     0.00000
    -8.48000     0.27558     0.15073     0.34425     0.05240
    -8.46800     0.10591     0.05713     0.13254     0.01989
    -8.45700     0.11937     0.06416     0.14942     0.02235
    -8.44500     0.13338     0.07146     0.16701     0.02490
    -8.43300     0.14792     0.07904     0.18527     0.02755
    -8.42200     0.16302     0.08688     0.20422     0.03030
    -8.41000     0.17865     0.09499     0.22386     0.03313
    -8.39800     0.19482     0.10337     0.24417     0.03606
    -8.38700     0.21155     0.11202     0.26516     0.03910
    -8.37500     0.22880     0.12093     0.28685     0.04221
    -8.36400     0.23253     0.12145     0.29155     0.04247
    -8.35200     0.23099     0.11938     0.29071     0.04173
    -8.34000     0.24226     0.12459     0.30519     0.04356
    -8.32900     0.25368     0.12982     0.31984     0.04539
    -8.31700     0.26529     0.13511     0.33479     0.04725
    -8.30500     0.27701     0.14042     0.34997     0.04911
    -8.29400     0.28893     0.14579     0.36544     0.05100
    -8.28200     0.30100     0.15118     0.38097     0.05290
    -8.27000     0.31321     0.15663     0.39694     0.05480
    -8.25900     0.32563     0.16211     0.41297     0.05674
    -8.24700     0.33832     0.16772     0.42948     0.05871
    -8.23500     0.35264     0.17399     0.44825     0.06091
    -8.22400     0.36749     0.18045     0.46752     0.06319
    -8.21200     0.38260     0.18697     0.48742     0.06548
    -8.20000     0.39798     0.19361     0.50753     0.06780
    -8.18900     0.41367     0.20035     0.52826     0.07016
    -8.17700     0.65358     0.29570     0.81409     0.10569
    -8.16500     0.46041     0.21735     0.58726     0.07639
    -8.15400     0.46875     0.22051     0.59909     0.07747
    -8.14200     0.47663     0.22349     0.61012     0.07845
    -8.13000     0.70598     0.33578     0.94677     0.11487
    -8.11900     0.52500     0.24467     0.68223     0.08532
    -8.10700     0.52861     0.24533     0.68790     0.08554
    -8.09500     0.53149     0.24564     0.69273     0.08561
    -8.08400     0.53357     0.24549     0.69654     0.08555
    -8.07200     0.53030     0.24318     0.69424     0.08465
    -8.06000     0.52014     0.23806     0.68486     0.08267
    -8.04900     0.52279     0.23813     0.69000     0.08266
    -8.03700     0.52025     0.23540     0.68767     0.08176
    -8.02600     0.51151     0.22961     0.67619     0.07986
    -8.01400     0.51161     0.22884     0.67739     0.07958
    -8.00200     0.51131     0.22791     0.67785     0.07923
    -7.99100     0.51057     0.22683     0.67769     0.07883
    -7.97900     0.50942     0.22558     0.67710     0.07838
    -7.96700     0.50787     0.22417     0.67568     0.07785
    -7.95600     0.50588     0.22262     0.67382     0.07730
    -7.94400     0.50347     0.22088     0.67123     0.07667
    -7.93200     0.50057     0.21895     0.66811     0.07597
    -7.92100     0.49722     0.21685     0.66424     0.07522
    -7.90900     0.49338     0.21456     0.65965     0.07440
    -7.89700     0.48134     0.20890     0.64515     0.07232
    -7.88600     0.78277     0.31879     1.11411     0.11056
    -7.87400     0.43209     0.18820     0.57395     0.06506
    -7.86200     0.42577     0.18508     0.56536     0.06395
    -7.85100     0.41220     0.17829     0.54572     0.06166
    -7.83900     0.40563     0.17508     0.53672     0.06053
    -7.82700     0.39936     0.17201     0.52798     0.05944
    -7.81600     0.39335     0.16907     0.51938     0.05841
    -7.80400     0.38762     0.16628     0.51122     0.05743
    -7.79200     0.38234     0.16371     0.50354     0.05652
    -7.78100     0.37762     0.16141     0.49637     0.05573
    -7.76900     0.37308     0.15921     0.48944     0.05496
    -7.75700     0.36895     0.15725     0.48302     0.05428
    -7.74600     0.36519     0.15557     0.47709     0.05367
    -7.73400     0.36163     0.15394     0.47138     0.05309
    -7.72200     0.35821     0.15237     0.46609     0.05253
    -7.71100     0.35496     0.15087     0.46091     0.05200
    -7.69900     0.35188     0.14943     0.45596     0.05149
    -7.68700     0.34895     0.14808     0.45122     0.05100
    -7.67600     0.34618     0.14679     0.44671     0.05053
    -7.66400     0.34359     0.14555     0.44255     0.05009
    -7.65300     0.34113     0.14438     0.43846     0.04967
    -7.64100     0.33886     0.14330     0.43465     0.04928
    -7.62900     1.28860     0.62648     1.33415     0.24568
    -7.61800     0.52044     0.23157     0.61343     0.08374
    -7.60600     0.53340     0.23751     0.62525     0.08613
    -7.59400     0.54840     0.24421     0.64060     0.08876
    -7.58300     0.56295     0.25068     0.65545     0.09133
    -7.57100     0.57712     0.25702     0.66999     0.09384
    -7.55900     0.59089     0.26314     0.68393     0.09630
    -7.54800     0.60471     0.26931     0.69818     0.09878
    -7.53600     0.63921     0.29495     0.75058     0.10792
    -7.52400     0.73427     0.37384     0.90840     0.13524
    -7.51300     0.70572     0.34363     0.85525     0.12561
    -7.50100     0.72878     0.35675     0.88518     0.13066
    -7.48900     0.75266     0.37035     0.91653     0.13591
    -7.47800     0.77733     0.38446     0.94900     0.14133
    -7.46600     0.80280     0.39910     0.98279     0.14692
    -7.45400     0.85962     0.43487     1.06259     0.16005
    -7.44300     0.96213     0.49193     1.18657     0.18177
    -7.43100     0.96727     0.47583     1.15207     0.17798
    -7.41900     0.96500     0.46803     1.14001     0.17560
    -7.40800     0.81296     0.39752     0.99695     0.14652
    -7.39600     1.07784     0.49356     1.28946     0.18098
    -7.38400     0.81679     0.39928     1.00623     0.14731
    -7.37300     0.80732     0.39571     0.99983     0.14581
    -7.36100     0.79815     0.39228     0.99383     0.14440
    -7.34900     1.00184     0.48117     1.27699     0.17204
    -7.33800     0.78683     0.38841     0.99013     0.14268
    -7.32600     0.77185     0.38272     0.97482     0.14069
    -7.31500     0.75706     0.37708     0.95963     0.13869
    -7.30300     0.74214     0.37143     0.94473     0.13668
    -7.29100     0.71421     0.35936     0.91518     0.13242
    -7.28000     0.69578     0.34963     0.89508     0.12899
    -7.26800     0.68115     0.34234     0.87934     0.12645
    -7.25600     0.66090     0.33234     0.85493     0.12305
    -7.24500     0.66614     0.33483     0.86654     0.12414
    -7.23300     0.68209     0.34266     0.89322     0.12732
    -7.22100     0.68309     0.34298     0.89915     0.12744
    -7.21000     0.66391     0.33296     0.87741     0.12342
    -7.19800     0.63983     0.31975     0.84856     0.11825
    -7.18600     0.61758     0.30698     0.82065     0.11337
    -7.17500     0.59747     0.29558     0.79678     0.10905
    -7.16300     0.58494     0.28832     0.78540     0.10632
    -7.15100     0.57547     0.28350     0.77623     0.10449
    -7.14000     0.60510     0.29234     0.82430     0.10727
    -7.12800     0.69000     0.37309     0.87646     0.13253
    -7.11600     0.59953     0.33075     0.75393     0.11866
    -7.10500     0.57544     0.30971     0.73489     0.11200
    -7.09300     0.56255     0.29726     0.72602     0.10807
    -7.08100     0.57194     0.30172     0.73631     0.10942
    -7.07000     0.58170     0.30634     0.74702     0.11085
    -7.05800     0.59177     0.31116     0.75784     0.11233
    -7.04600     0.60215     0.31618     0.76867     0.11388
    -7.03500     0.61286     0.32136     0.78012     0.11548
    -7.02300     0.62480     0.32703     0.79291     0.11728
    -7.01100     0.64171     0.33465     0.81272     0.11980
    -7.00000     0.66363     0.34424     0.83963     0.12307
    -6.98800     0.68889     0.35521     0.87056     0.12689
    -6.97600     0.72094     0.36900     0.91115     0.13171
    -6.96500     0.76849     0.38926     0.97436     0.13877
    -6.95300     0.85826     0.42967     1.09838     0.15239
    -6.94200     1.29591     0.62751     1.58270     0.22654
    -6.93000     1.08661     0.53011     1.38764     0.18838
    -6.91800     1.12317     0.54481     1.44106     0.19351
    -6.90700     1.14195     0.54734     1.47794     0.19464
    -6.89500     1.16119     0.55149     1.51192     0.19639
    -6.88300     1.19255     0.56231     1.55201     0.20032
    -6.87200     1.53884     0.70229     2.08949     0.25346
    -6.86000     1.60732     0.72985     2.18463     0.26225
    -6.84800     1.67946     0.75767     2.27755     0.27108
    -6.83700     1.70848     0.75835     2.33264     0.27213
    -6.82500     1.48267     0.65732     2.00433     0.23543
    -6.81300     1.13490     0.51022     1.47764     0.18049
    -6.80200     0.97907     0.44655     1.23358     0.15671
    -6.79000     0.86129     0.39831     1.04325     0.13857
    -6.77800     0.80980     0.37480     0.94315     0.12940
    -6.76700     0.73426     0.34506     0.83552     0.11813
    -6.75500     0.63076     0.30614     0.70022     0.10363
    -6.74300     0.56304     0.28046     0.60755     0.09387
    -6.73200     0.52091     0.26465     0.54784     0.08773
    -6.72000     0.70328     0.44131     0.73716     0.15933
    -6.70800     0.55024     0.30034     0.56563     0.10165
    -6.69700     0.55793     0.30600     0.56936     0.10339
    -6.68500     0.57110     0.31454     0.57848     0.10605
    -6.67300     0.70533     0.37836     0.77192     0.12342
    -6.66200     0.93844     0.48658     1.09746     0.15374
    -6.65000     0.99436     0.51432     1.14054     0.16388
    -6.63800     1.24873     0.63651     1.46640     0.20130
    -6.62700     1.46129     0.74744     1.76332     0.23676
    -6.61500     1.65573     0.85175     2.04850     0.27060
    -6.60400     1.84319     0.92921     2.27299     0.29246
    -6.59200     1.82389     0.92602     2.27865     0.29361
    -6.58000     1.71045     0.87509     2.12692     0.27869
    -6.56900     1.57166     0.81270     1.93880     0.25966
    -6.55700     1.37541     0.72156     1.66828     0.23183
    -6.54500     1.22146     0.64819     1.40855     0.21048
    -6.53400     1.18406     0.62966     1.30714     0.20683
    -6.52200     1.26121     0.66684     1.34395     0.22104
    -6.51000     1.37360     0.72298     1.42933     0.23983
    -6.49900     1.55693     0.81589     1.57431     0.27196
    -6.48700     1.57464     0.82234     1.59065     0.27461
    -6.47500     1.52518     0.79629     1.56375     0.26579
    -6.46400     1.40131     0.74181     1.48633     0.24655
    -6.45200     1.33875     0.70942     1.44257     0.23574
    -6.44000     1.30003     0.68802     1.41619     0.22845
    -6.42900     1.57202     0.83781     1.77328     0.26571
    -6.41700     1.24272     0.65491     1.35706     0.21944
    -6.40500     1.21958     0.64097     1.33335     0.21554
    -6.39400     1.19934     0.62993     1.31334     0.21254
    -6.38200     1.26508     0.66157     1.42138     0.22143
    -6.37000     1.57082     0.81305     1.89800     0.26055
    -6.35900     1.05757     0.56224     1.21549     0.19158
    -6.34700     0.77013     0.42382     0.84023     0.15304
    -6.33500     0.67023     0.37714     0.72262     0.13876
    -6.32400     0.63953     0.36472     0.67357     0.13604
    -6.31200     0.64569     0.37167     0.66145     0.14067
    -6.30000     0.75801     0.43626     0.74628     0.16646
    -6.28900     0.67769     0.39270     0.65324     0.14935
    -6.27700     0.67804     0.39580     0.64158     0.15093
    -6.26500     0.72657     0.42080     0.68447     0.16016
    -6.25400     0.81400     0.46655     0.76387     0.17652
    -6.24200     0.89297     0.50896     0.83367     0.19102
    -6.23100     0.96862     0.54975     0.89085     0.20423
    -6.21900     1.14900     0.64945     1.02405     0.24335
    -6.20700     1.83940     1.02443     1.52270     0.41350
    -6.19600     1.17144     0.65497     1.13335     0.24715
    -6.18400     1.13983     0.63325     1.13741     0.23680
    -6.17200     1.14958     0.63383     1.17294     0.23483
    -6.16100     1.18795     0.64961     1.23308     0.23859
    -6.14900     1.24795     0.67606     1.31384     0.24555
    -6.13700     1.57011     0.81263     1.65802     0.28753
    -6.12600     3.08028     1.60887     3.31657     0.56140
    -6.11400     3.21175     1.63439     3.40862     0.56310
    -6.10200     3.48727     1.72599     3.72506     0.58150
    -6.09100     3.14089     1.56277     3.47079     0.51415
    -6.07900     2.82397     1.40773     3.22202     0.46101
    -6.06700     2.41655     1.21029     2.85998     0.39673
    -6.05600     1.89884     0.96448     2.32789     0.31763
    -6.04400     1.46044     0.75127     1.78789     0.24798
    -6.03200     1.11672     0.58880     1.36109     0.19657
    -6.02100     0.98020     0.53349     1.16918     0.18052
    -6.00900     1.12516     0.62148     1.28679     0.20857
    -5.99700     1.13399     0.62546     1.24549     0.20465
    -5.98600     1.29666     0.71098     1.34521     0.22045
    -5.97400     1.58794     0.87725     1.62409     0.26614
    -5.96200     2.04979     1.14984     2.08317     0.33913
    -5.95100     2.89153     1.64581     2.90627     0.47404
    -5.93900     2.62549     1.46894     2.56291     0.42211
    -5.92700     2.64601     1.46846     2.57172     0.41847
    -5.91600     2.77213     1.52721     2.59284     0.44262
    -5.90400     2.56634     1.42679     2.42585     0.40834
    -5.89300     2.60188     1.45459     2.46293     0.40299
    -5.88100     3.33315     1.86071     3.10066     0.49455
    -5.86900     2.54967     1.41476     2.35339     0.37665
    -5.85800     2.43405     1.35471     2.17084     0.35850
    -5.84600     2.27718     1.26249     1.93504     0.32738
    -5.83400     2.16430     1.19901     1.77181     0.30021
    -5.82300     1.97820     1.10256     1.58330     0.26538
    -5.81100     1.58766     0.89738     1.28880     0.21722
    -5.79900     1.80139     1.04649     1.45656     0.25783
    -5.78800     1.85884     1.08599     1.51494     0.26180
    -5.77600     1.93274     1.13407     1.57591     0.26573
    -5.76400     2.83116     1.76846     2.17887     0.35760
    -5.75300     2.63453     1.61576     2.09422     0.34511
    -5.74100     2.75208     1.68564     2.22105     0.36535
    -5.72900     3.03273     1.85374     2.50119     0.40833
    -5.71800     3.56408     2.17178     2.98117     0.48898
    -5.70600     3.86454     2.36171     3.18515     0.53219
    -5.69400     3.83196     2.35485     3.04717     0.52095
    -5.68300     3.91363     2.42811     3.07667     0.51779
    -5.67100     3.84805     2.42517     2.98200     0.50049
    -5.65900     3.68848     2.32327     2.81468     0.48694
    -5.64800     3.58213     2.25430     2.67358     0.47966
    -5.63600     3.60042     2.23551     2.66971     0.49120
    -5.62400     3.83807     2.40557     2.80958     0.52588
    -5.61300     4.75789     3.14129     3.52315     0.67794
    -5.60100     6.52746     4.26379     4.86119     0.84790
    -5.58900     5.69028     3.66114     3.71879     0.79832
    -5.57800     5.49579     3.57334     3.49263     0.77780
    -5.56600     5.47369     3.56909     3.50082     0.81708
    -5.55400     4.93024     3.22946     3.07889     0.72330
    -5.54300     4.65009     3.05072     2.89276     0.69095
    -5.53100     4.95038     3.27478     3.05595     0.80703
    -5.52000     4.97024     3.34841     3.11287     0.78212
    -5.50800     4.63863     3.11928     2.97577     0.73203
    -5.49600     4.71683     3.15647     3.08303     0.72609
    -5.48500     6.17815     4.20406     3.87791     0.87385
    -5.47300     5.36309     3.65236     3.41873     0.75595
    -5.46100     5.04161     3.39610     3.22241     0.69667
    -5.45000     5.46906     3.66808     3.48827     0.75211
    -5.43800     5.65257     3.76304     3.53698     0.78693
    -5.42600     5.44407     3.65273     3.45427     0.74786
    -5.41500     5.25103     3.54916     3.37371     0.72069
    -5.40300     5.24196     3.56683     3.40571     0.72477
    -5.39100     5.03797     3.47845     3.27540     0.72271
    -5.38000     4.79240     3.30763     3.11504     0.68500
    -5.36800     5.10818     3.60802     3.38662     0.76139
    -5.35600     5.11316     3.61460     3.36335     0.76259
    -5.34500     5.35724     3.78503     3.46861     0.80764
    -5.33300     5.29860     3.77762     3.48445     0.81315
    -5.32100     6.57031     4.82649     4.38567     1.06475
    -5.31000     6.31932     4.60686     4.29013     0.97852
    -5.29800     6.34132     4.67444     4.32781     0.97264
    -5.28600     6.74902     5.22073     4.34824     1.02005
    -5.27500     5.71476     4.39419     3.80508     0.89730
    -5.26300     5.54999     4.33724     3.73237     0.86689
    -5.25100     5.50705     4.33518     3.71575     0.86171
    -5.24000     5.73108     4.65217     3.79785     0.93519
    -5.22800     5.73048     4.58957     3.77847     0.91581
    -5.21600     6.10059     4.90846     4.02144     0.96520
    -5.20500     6.11807     4.91886     3.99028     0.97498
    -5.19300     6.12228     4.92451     3.95699     0.98216
    -5.18200     6.18535     4.97283     3.95293     0.99089
    -5.17000     6.79229     5.37155     4.24498     1.03177
    -5.15800     6.74578     5.30259     4.20282     1.01492
    -5.14700     6.71581     5.30164     4.16782     1.02181
    -5.13500     7.01592     5.73403     4.23593     1.10455
    -5.12300     6.66310     5.39565     3.98966     1.05240
    -5.11200     6.68388     5.40586     3.96023     1.06228
    -5.10000     7.03526     5.70626     4.10622     1.10672
    -5.08800     6.80015     5.60769     3.94347     1.09666
    -5.07700     6.82432     5.67425     3.95367     1.11115
    -5.06500     6.89810     5.76512     4.02682     1.12532
    -5.05300     6.91597     5.79172     4.00517     1.11733
    -5.04200     7.15955     6.02572     4.16983     1.16136
    -5.03000     7.26798     6.20203     4.13279     1.21328
    -5.01800     7.35715     6.33355     4.14281     1.21248
    -5.00700     7.06088     6.15127     3.92820     1.18274
    -4.99500     6.82600     5.96364     3.75964     1.14536
    -4.98300     6.88227     5.99668     3.76306     1.14089
    -4.97200     6.62970     5.84145     3.56905     1.10922
    -4.96000     7.49510     6.73494     3.93536     1.22867
    -4.94800     7.08011     6.25940     3.80745     1.16329
    -4.93700     7.02706     6.27431     3.67270     1.15505
    -4.92500     7.48158     6.71995     3.88143     1.22621
    -4.91300     7.82975     7.06827     4.03791     1.31039
    -4.90200     7.55150     6.87469     3.91820     1.26377
    -4.89000     7.83459     7.17311     4.07478     1.29682
    -4.87800     8.64249     7.93169     4.53500     1.38858
    -4.86700     8.84379     8.06657     4.69972     1.37640
    -4.85500     8.06251     7.33235     4.28069     1.31707
    -4.84300     7.87179     7.20739     4.13692     1.29440
    -4.83200     8.55061     7.81012     4.43687     1.40530
    -4.82000     8.08058     7.45136     4.21547     1.32828
    -4.80900     8.41986     7.68709     4.42786     1.32913
    -4.79700     9.08394     8.21385     4.83179     1.38409
    -4.78500     7.88883     7.35652     4.18031     1.26394
    -4.77400     7.78743     7.33026     4.11970     1.25207
    -4.76200     8.27053     7.78832     4.41306     1.31273
    -4.75000     8.45253     7.92812     4.57710     1.35486
    -4.73900     8.30894     7.91008     4.49148     1.34968
    -4.72700     8.45626     8.12199     4.50363     1.38823
    -4.71500     8.65584     8.32946     4.64641     1.40103
    -4.70400     8.67978     8.35377     4.62074     1.38363
    -4.69200     7.77870     7.45804     4.09588     1.22742
    -4.68000     7.61972     7.46594     4.01689     1.26338
    -4.66900    10.07143     9.75852     5.46027     1.65148
    -4.65700     9.02990     8.87558     4.81899     1.50806
    -4.64500     8.01084     7.87341     4.24869     1.31728
    -4.63400     7.64501     7.47825     4.04607     1.25556
    -4.62200     9.10284     8.71506     4.83558     1.46397
    -4.61000    10.14915     9.74125     5.36135     1.62848
    -4.59900     8.31827     8.26859     4.29435     1.40414
    -4.58700     6.85145     6.97754     3.58689     1.20892
    -4.57500     8.99303     9.10796     4.71842     1.61264
    -4.56400    10.03442     9.78420     5.16603     1.66029
    -4.55200     8.39141     8.36146     4.28597     1.43687
    -4.54000     7.08922     7.33499     3.51456     1.30523
    -4.52900     6.76750     7.02910     3.34353     1.27098
    -4.51700     8.51447     8.70974     4.13141     1.61057
    -4.50500    10.72814    10.78525     5.20604     2.01439
    -4.49400     9.12268     9.27235     4.39137     1.76696
    -4.48200     8.25845     8.50924     3.88927     1.63580
    -4.47100     7.13431     7.56998     3.38078     1.42355
    -4.45900     9.06949     9.30733     4.25994     1.74179
    -4.44700     9.13775     9.49329     4.39698     1.73541
    -4.43600     9.82199    10.19161     4.66772     1.85323
    -4.42400     7.73388     8.23085     3.61017     1.49715
    -4.41200     8.54103     9.00225     4.00686     1.59407
    -4.40100     9.52206    10.07165     4.42668     1.81679
    -4.38900     9.67407    10.23361     4.53075     1.85871
    -4.37700    10.21167    10.86708     4.69698     1.85993
    -4.36600     9.32511    10.04555     4.41704     1.72018
    -4.35400     8.63401     9.41345     4.08193     1.59745
    -4.34200     8.55024     9.28774     3.89664     1.58393
    -4.33100     9.23627    10.21927     4.06028     1.78583
    -4.31900     8.72957     9.60950     3.89091     1.65191
    -4.30700     8.14020     8.96919     3.71257     1.51600
    -4.29600     9.32873    10.25611     4.30609     1.73555
    -4.28400     8.84279     9.93801     3.94659     1.69681
    -4.27200     8.98262    10.15072     3.97876     1.74848
    -4.26100     8.88064    10.07135     3.93403     1.74302
    -4.24900     8.63585     9.79998     3.66373     1.70974
    -4.23700    10.11718    11.43554     4.29770     1.96504
    -4.22600    11.87455    13.37918     5.31938     2.21607
    -4.21400     9.64340    10.89722     4.17518     1.88393
    -4.20200     8.79706    10.08686     3.79156     1.73296
    -4.19100     9.97324    11.45803     4.42787     1.98667
    -4.17900    10.58712    12.21814     4.76140     2.12625
    -4.16700    10.34723    12.01743     4.54611     2.05704
    -4.15600     7.26550     8.50585     2.97621     1.45992
    -4.14400     8.22252     9.74277     3.44391     1.65292
    -4.13300    11.65940    13.72589     5.15307     2.22908
    -4.12100     9.74214    11.55491     4.21255     1.93084
    -4.10900     8.91646    10.71935     3.76545     1.83279
    -4.09800     9.63766    11.52994     3.99451     1.95142
    -4.08600    10.37157    12.44884     4.28644     2.04724
    -4.07400     9.57295    11.64104     3.91282     1.92662
    -4.06300     8.54489    10.51142     3.35157     1.76923
    -4.05100    10.61887    12.87915     4.30768     2.11188
    -4.03900    11.24714    13.63463     4.55493     2.23823
    -4.02800    10.13099    12.47249     3.95387     2.09204
    -4.01600    10.11793    12.66133     3.93699     2.09399
    -4.00400    10.74270    13.80026     4.26619     2.27575
    -3.99300    11.82071    14.88798     4.88570     2.48389
    -3.98100     9.59804    11.95389     3.68711     2.00425
    -3.96900    11.14931    13.61038     4.34563     2.20633
    -3.95800    11.57700    14.29324     4.46881     2.34234
    -3.94600    12.08042    15.15067     4.64735     2.51555
    -3.93400    10.30710    13.13080     3.77747     2.17260
    -3.92300    12.30010    15.67689     4.61285     2.60318
    -3.91100    10.51292    13.54154     3.93740     2.27447
    -3.89900    10.10471    13.10683     3.77343     2.16239
    -3.88800    10.32323    13.32538     3.82070     2.18824
    -3.87600     9.37450    12.08648     3.51826     2.00320
    -3.86400    10.64871    13.64634     3.99944     2.25716
    -3.85300    10.32982    13.41301     3.85513     2.26102
    -3.84100    10.35615    13.22454     3.81874     2.18030
    -3.82900    11.99422    14.99315     4.42550     2.46876
    -3.81800    10.80155    13.60335     4.01906     2.32050
    -3.80600     9.29185    11.55809     3.48260     2.01203
    -3.79400     9.16576    11.41127     3.44132     2.00357
    -3.78300    10.85867    13.52698     4.22114     2.36776
    -3.77100     8.29816    10.59334     3.27002     1.90617
    -3.76000     8.78042    10.96879     3.20035     1.94568
    -3.74800     9.96815    12.50210     3.63620     2.23389
    -3.73600     8.85603    10.86424     3.24363     1.92149
    -3.72500     7.13260     8.78436     2.65008     1.53682
    -3.71300     7.53161     9.25773     2.83476     1.57093
    -3.70100     7.57709     9.52723     2.89752     1.59178
    -3.69000     8.34888    10.56392     3.21078     1.74774
    -3.67800     7.12943     9.17200     2.70577     1.48458
    -3.66600     6.55786     8.76014     2.45412     1.38827
    -3.65500     6.42988     8.02700     2.33491     1.34512
    -3.64300     6.22239     7.86059     2.25669     1.31338
    -3.63100     5.33503     6.78099     1.96421     1.12850
    -3.62000     5.07551     6.36068     1.89274     1.06069
    -3.60800     4.93980     6.08739     1.92267     1.01657
    -3.59600     4.98193     6.07224     2.02652     0.99571
    -3.58500     5.27840     6.37130     2.24266     1.00490
    -3.57300     5.85452     7.04962     2.52045     1.10225
    -3.56100     6.72334     8.13249     2.93677     1.29821
    -3.55000     6.44686     7.76006     2.81846     1.21318
    -3.53800     6.27325     7.57400     2.74117     1.17389
    -3.52600     6.00042     7.14523     2.65903     1.08593
    -3.51500     6.02100     7.06006     2.74214     1.04589
    -3.50300     6.34572     7.39117     2.97900     1.09776
    -3.49100     6.02099     6.98881     3.04000     1.00910
    -3.48000     6.05961     7.05366     3.21843     1.02586
    -3.46800     6.90477     8.22214     4.88320     0.98674
    -3.45600     4.69786     5.43308     2.80753     0.74787
    -3.44500     4.67929     5.30270     2.78432     0.73207
    -3.43300     5.50739     6.16179     3.12040     0.87953
    -3.42200     6.94345     7.56281     4.07388     1.05533
    -3.41000     9.70922     9.48728     5.99908     1.18326
    -3.39800     7.23482     7.29863     4.42659     0.93339
    -3.38700     7.72065     8.06506     4.92378     0.94307
    -3.37500     7.28146     7.55289     4.57610     0.86815
    -3.36300     6.74895     7.09397     4.14583     0.81224
    -3.35200     6.06968     6.31307     3.73533     0.69398
    -3.34000     6.65286     6.78240     4.13548     0.72674
    -3.32800     9.61190     9.59350     6.13777     0.97265
    -3.31700    10.29337    10.09057     6.41964     1.06173
    -3.30500    11.27798    10.96017     6.93684     1.15069
    -3.29300    11.39450    11.04374     6.88417     1.12968
    -3.28200    11.27980    11.01017     6.75333     1.13449
    -3.27000    11.99272    11.85952     7.19761     1.19486
    -3.25800    13.80385    13.71030     8.28810     1.41874
    -3.24700    14.47293    14.10784     7.99468     1.42027
    -3.23500    15.58359    15.14084     8.33450     1.52504
    -3.22300    13.45240    13.36235     7.35106     1.36870
    -3.21200    14.08735    14.09970     7.68772     1.41423
    -3.20000    15.39430    15.62807     8.18190     1.54104
    -3.18800    15.29803    15.28778     7.74720     1.42895
    -3.17700    15.77225    15.74327     7.65581     1.43762
    -3.16500    15.53124    15.89869     7.61352     1.53338
    -3.15300    16.85146    17.04722     7.66549     1.55769
    -3.14200    15.76689    15.66908     7.52108     1.44581
    -3.13000    16.30912    16.91386     7.63208     1.67265
    -3.11800    18.86616    19.29600     8.08779     1.95412
    -3.10700    18.61749    19.00535     8.06319     1.95307
    -3.09500    17.39310    17.84609     7.79881     1.73797
    -3.08300    16.18577    17.07360     6.87560     1.58896
    -3.07200    15.66303    16.78620     6.75477     1.56676
    -3.06000    15.91629    16.92360     6.47250     1.61884
    -3.04900    16.13459    17.36175     6.46256     1.64771
    -3.03700    14.94842    16.20173     5.98410     1.56594
    -3.02500    13.99618    15.30045     5.47495     1.49093
    -3.01400    16.57811    18.81843     6.07121     1.90722
    -3.00200    14.84360    16.56551     5.32430     1.67032
    -2.99000    13.96213    15.50387     4.95515     1.55935
    -2.97900    14.41300    16.03227     4.98556     1.61101
    -2.96700    16.10285    18.21084     5.55703     1.83615
    -2.95500    19.46951    22.40140     6.46968     2.29612
    -2.94400    15.01971    16.98554     4.98182     1.77028
    -2.93200    14.89799    17.06864     4.90082     1.77705
    -2.92000    15.57359    17.89239     4.94659     1.90883
    -2.90900    16.98740    19.53018     5.27765     2.08727
    -2.89700    16.31954    19.00380     5.02385     2.07253
    -2.88500    16.47689    19.01080     5.02708     2.07954
    -2.87400    15.63980    18.05005     4.60062     2.02234
    -2.86200    15.16786    17.51163     4.36979     1.97341
    -2.85000    15.74571    18.29387     4.54292     2.16498
    -2.83900    16.39914    19.60227     4.53185     2.24049
    -2.82700    15.75709    19.12999     4.37540     2.14162
    -2.81500    13.71097    16.60328     3.69746     1.87501
