     #Energy       W_all      Mo_all      Ti_all      Ir_all
    -2.16082    22.40772    26.86259     1.86006    12.04097
    -2.15082    21.08429    25.24857     1.74697    11.82083
    -2.13982    21.67753    26.49875     1.75219    11.67931
    -2.12982    22.36915    27.09977     1.79903    12.32277
    -2.11882    14.99249    18.00602     1.21149     7.98866
    -2.10782    23.09421    28.01007     1.94143    12.17681
    -2.09782    21.50632    25.77139     1.82077    11.43496
    -2.08682    19.50524    23.16425     1.60528     9.91204
    -2.07582    23.15942    27.89300     1.96863    12.05326
    -2.06582    20.07525    24.32597     1.69594    10.60550
    -2.05482    22.21244    26.48615     1.86749    11.23484
    -2.04382    20.60262    24.75194     1.73090    10.44679
    -2.03382    27.63165    33.49292     2.33247    13.83158
    -2.02282    21.10459    25.21910     1.72941    10.16452
    -2.01182    20.60010    24.50814     1.74264    10.03695
    -2.00182    18.25760    21.83835     1.61553     8.69914
    -1.99082    20.25368    24.33647     1.82993     9.80081
    -1.97982    23.71870    28.92070     2.13354    11.46317
    -1.96982    18.10477    21.87133     1.66177     8.67534
    -1.95882    25.13600    31.19250     2.20001    11.60441
    -1.94782    20.30064    24.71815     1.85726     9.63506
    -1.93782    25.57861    30.74417     2.31828    11.58633
    -1.92682    20.26029    24.35267     1.86033     9.44358
    -1.91582    20.58182    24.80635     1.90631     9.11764
    -1.90582    22.53521    27.29963     2.07838    10.33387
    -1.89482    21.86172    26.86809     2.01400     9.90515
    -1.88382    19.78172    24.27545     1.88379     8.83487
    -1.87382    24.80836    30.40429     2.39263    11.14661
    -1.86282    19.46204    23.96512     1.90984     8.58825
    -1.85182    21.13910    25.69244     2.06823     9.14885
    -1.84182    21.72001    26.54826     2.12090     9.68227
    -1.83082    19.91674    24.49481     1.99233     9.00698
    -1.81982    22.57741    27.35409     2.28561     9.87415
    -1.80982    18.22783    22.00568     1.89973     7.96225
    -1.79882    19.18986    23.40707     2.06298     8.39706
    -1.78782    20.63240    25.24912     2.18727     8.76086
    -1.77782    18.16946    22.28620     1.97596     7.88925
    -1.76682    18.43459    22.57522     2.03401     7.68313
    -1.75582    20.21688    24.80956     2.19203     8.47515
    -1.74582    18.97841    23.15906     2.11220     7.91189
    -1.73482    20.21554    24.49111     2.33252     8.34396
    -1.72382    19.09619    23.15216     2.27075     7.91088
    -1.71382    18.49455    22.26396     2.20078     7.74187
    -1.70282    17.11619    20.68448     2.10755     7.16673
    -1.69182    17.95095    21.43853     2.20664     7.55620
    -1.68182    21.73753    25.80119     2.71461     9.28615
    -1.67082    14.35401    17.64569     1.78631     6.12274
    -1.65982    17.12207    21.29082     2.18532     7.39439
    -1.64982    16.88508    20.58481     2.23486     7.19820
    -1.63882    16.04681    19.90906     2.21315     6.70434
    -1.62782    17.43455    21.97610     2.45876     7.54373
    -1.61782    16.53964    20.68029     2.36238     7.22351
    -1.60682    14.90969    18.45627     2.23290     6.54777
    -1.59582    18.77099    23.28084     2.78886     8.35806
    -1.58582    17.54023    21.55240     2.53337     7.76874
    -1.57482    12.83582    15.63360     1.84476     5.73709
    -1.56382    14.70687    18.08872     2.07558     6.64128
    -1.55382    15.83366    19.72355     2.30126     6.92683
    -1.54282    16.14255    19.90089     2.39354     7.00130
    -1.53182    16.13832    19.88855     2.48492     7.09765
    -1.52182    14.80326    18.33237     2.37978     6.54815
    -1.51082    13.66105    17.00999     2.26808     6.18064
    -1.50082    13.12026    16.37580     2.14308     6.07448
    -1.48982    11.80299    14.89048     1.91409     5.56055
    -1.47882    14.07874    17.64685     2.26038     6.46703
    -1.46882    13.88635    17.29486     2.38773     6.32937
    -1.45782    15.90852    20.10020     2.78079     7.21758
    -1.44682    15.63218    19.41541     2.63101     6.89867
    -1.43682    12.18668    15.24179     2.11719     5.46794
    -1.42582    13.89189    17.17862     2.40214     6.43524
    -1.41482    13.45232    16.81675     2.34672     6.24840
    -1.40482    12.79031    16.15977     2.28560     5.93629
    -1.39382    13.22827    16.83882     2.36210     6.22838
    -1.38282    14.48921    18.00850     2.54219     6.86207
    -1.37282    13.04035    16.16636     2.31507     6.28397
    -1.36182    12.57554    15.62228     2.27762     6.10224
    -1.35082    13.05555    16.21776     2.43452     6.38442
    -1.34082    13.58326    17.00286     2.40908     6.84277
    -1.32982    12.38455    15.53404     2.18730     6.26704
    -1.31882    10.59257    13.23483     1.89853     5.42061
    -1.30882    12.06067    15.10443     2.15169     6.12308
    -1.29782    13.26650    16.66193     2.32990     6.70887
    -1.28682    11.37040    14.20498     1.98730     5.77005
    -1.27682    10.16944    12.56556     1.85483     5.20776
    -1.26582    11.31522    13.98151     2.06733     5.78454
    -1.25482    11.45735    14.16155     2.09781     5.97754
    -1.24482    10.14794    12.52759     1.80335     5.41972
    -1.23382     9.51531    11.57798     1.69945     5.10040
    -1.22282    11.33424    13.77113     2.10718     6.00183
    -1.21282    11.57635    14.18769     2.11968     6.25545
    -1.20182    10.43471    12.81062     1.86214     5.74067
    -1.19082     9.16718    11.18175     1.59301     5.10839
    -1.18082     9.80453    11.89473     1.70750     5.49188
    -1.16982    10.89058    13.22746     1.92796     6.10693
    -1.15882     9.95599    12.06286     1.76060     5.67729
    -1.14882     9.39975    11.37042     1.61611     5.46243
    -1.13782    11.41714    13.63996     2.08235     6.55061
    -1.12682    11.26596    13.62535     1.99693     6.62855
    -1.11682    10.64679    12.92040     1.86547     6.45914
    -1.10582    10.14496    12.32245     1.76155     6.33458
    -1.09482     9.49848    11.56581     1.61991     6.05676
    -1.08482     9.73847    11.86863     1.65094     6.17425
    -1.07382    10.06092    12.25981     1.70764     6.46902
    -1.06282    11.22065    13.52210     1.91923     7.12100
    -1.05282    11.13621    13.34392     1.82620     7.10160
    -1.04182     9.71470    11.65690     1.54812     6.32537
    -1.03082     8.69407    10.50346     1.38681     5.82493
    -1.02082     9.04998    10.98250     1.44539     6.11824
    -1.00982    10.52564    12.80697     1.69513     7.09751
    -0.99882    11.11814    13.57536     1.80653     7.59234
    -0.98882    10.17071    12.39755     1.59760     7.06434
    -0.97782     8.04514     9.80731     1.25499     5.74158
    -0.96682     8.12024     9.94685     1.27138     5.91485
    -0.95682     9.97786    12.26720     1.57457     7.29588
    -0.94582    10.88189    13.25204     1.71220     7.89501
    -0.93482    10.18365    12.31702     1.59456     7.46617
    -0.92482     8.99290    10.87231     1.40247     6.68555
    -0.91382    10.05100    12.16174     1.56687     7.40587
    -0.90282    10.99047    13.37015     1.73469     8.17841
    -0.89282     9.85162    11.99007     1.54820     7.42296
    -0.88182     9.03905    10.99214     1.41252     6.92483
    -0.87082     8.81976    10.68455     1.35685     6.69805
    -0.86082    10.48501    12.71923     1.62304     7.99176
    -0.84982    12.65995    15.41462     1.94974     9.75685
    -0.83982     9.60909    11.53970     1.49825     7.23624
    -0.82882    10.68448    12.93996     1.65393     8.00414
    -0.81782    12.68684    15.32798     1.93164     9.46374
    -0.80782    10.15534    12.05293     1.59110     7.51025
    -0.79682    10.80810    12.76987     1.72615     7.86184
    -0.78582    10.29128    12.04761     1.59783     7.58618
    -0.77582    11.58017    13.20528     1.77498     8.83499
    -0.76482     9.47625    11.06385     1.44721     7.15320
    -0.75382     9.76608    11.48287     1.50565     7.30383
    -0.74382    10.24532    12.08152     1.57926     7.66434
    -0.73282     9.90121    11.59489     1.52982     7.44812
    -0.72182    10.19101    11.98698     1.58123     7.51115
    -0.71182    10.07975    11.95651     1.57538     7.52446
    -0.70082     9.61468    11.43899     1.48925     7.25413
    -0.68982    10.69816    12.59937     1.65294     8.00714
    -0.67982     9.35663    10.94691     1.44181     7.01958
    -0.66882     9.73290    11.32040     1.48491     7.29019
    -0.65782    11.15677    12.96028     1.68945     8.42474
    -0.64782    10.31712    12.04324     1.55216     7.67121
    -0.63682    10.47318    12.27761     1.57676     7.73061
    -0.62582     9.25301    10.86996     1.38778     6.97386
    -0.61582     8.87721    10.42615     1.33094     6.73927
    -0.60482     9.49515    11.13874     1.41695     7.22399
    -0.59382     9.73536    11.34605     1.47862     7.30991
    -0.58382    10.20625    11.92808     1.56018     7.73297
    -0.57282     9.72622    11.42805     1.48334     7.42205
    -0.56182     9.92470    11.67186     1.48778     7.49330
    -0.55182    10.45013    12.32991     1.54492     7.78919
    -0.54082    10.01359    11.84045     1.46941     7.53049
    -0.52982     9.83065    11.67103     1.44214     7.45207
    -0.51982    10.14191    12.08348     1.49269     7.66075
    -0.50882    10.25984    12.26215     1.51111     7.79659
    -0.49782     9.60375    11.55584     1.41256     7.26654
    -0.48782     9.69018    11.73438     1.43256     7.36117
    -0.47682     9.70572    11.78236     1.42473     7.36981
    -0.46582    10.47061    12.78241     1.56781     7.87981
    -0.45582    10.28095    12.62266     1.52732     7.83007
    -0.44482     9.54585    11.76330     1.41352     7.29300
    -0.43382    10.28884    12.69259     1.52150     7.97437
    -0.42382    10.28004    12.69440     1.50775     7.80982
    -0.41282     9.87581    12.17114     1.43351     7.55376
    -0.40182     9.51733    11.77488     1.38325     7.36893
    -0.39182     9.39780    11.64244     1.37355     7.26007
    -0.38082    10.46350    12.96239     1.54364     7.95736
    -0.36982    10.38002    12.86242     1.49886     7.93716
    -0.35982    10.64020    13.24687     1.53022     8.23021
    -0.34882     9.89079    12.33828     1.43798     7.60374
    -0.33782     9.86957    12.36881     1.44082     7.61028
    -0.32782    10.13798    12.77448     1.48206     7.92139
    -0.31682     9.65944    12.16471     1.41474     7.45134
    -0.30582     9.43335    11.90820     1.38714     7.27691
    -0.29582     9.73509    12.32235     1.49276     7.42887
    -0.28482     9.58362    12.19351     1.42628     7.38796
    -0.27382     9.93022    12.50628     1.47693     7.59392
    -0.26382    10.09541    12.69935     1.50811     7.74159
    -0.25282    10.25751    12.97276     1.55517     7.81758
    -0.24182    10.49426    13.32106     1.59852     8.00693
    -0.23182    10.15490    12.88096     1.55865     7.79095
    -0.22082    10.47989    13.25056     1.60766     7.99850
    -0.20982    10.22425    12.87493     1.57370     7.75399
    -0.19982    10.82248    13.57258     1.70228     8.14132
    -0.18882    10.06600    12.73398     1.59895     7.60749
    -0.17882    10.57287    13.36049     1.66759     7.94530
    -0.16782    11.20329    14.22319     1.76015     8.44335
    -0.15682    11.67076    14.87136     1.86523     8.82205
    -0.14682    10.27132    13.10633     1.65422     7.78604
    -0.13582    10.46551    13.44500     1.67438     8.00605
    -0.12482    11.71359    15.05926     1.86317     9.03575
    -0.11482    11.07128    14.16746     1.78539     8.42896
    -0.10382    10.28492    13.13338     1.68575     7.80398
    -0.09282    10.53116    13.51172     1.72570     8.01031
    -0.08282    11.16136    14.34963     1.83313     8.61716
    -0.07182    10.23016    13.15331     1.69510     7.83652
    -0.06082     9.73234    12.56076     1.64502     7.41415
    -0.05082     9.54490    12.32284     1.61906     7.33214
    -0.03982    10.23696    13.20891     1.74417     7.86086
    -0.02882    11.59762    14.82871     1.98440     8.96704
    -0.01882    11.16509    14.35246     1.90179     8.71529
    -0.00782    10.02078    12.94084     1.70288     7.84651
     0.00318     9.79851    12.64335     1.65968     7.60469
     0.01318    10.05871    13.06075     1.71702     7.82023
     0.02418    10.66801    13.87034     1.84212     8.24929
     0.03518    10.77776    14.06732     1.86667     8.27764
     0.04518    11.05950    14.40858     1.90731     8.43357
     0.05618     9.70694    12.64921     1.70022     7.45813
     0.06718    10.89918    14.23526     1.92744     8.40284
     0.07718    10.34348    13.41345     1.81967     8.02970
     0.08818    11.39147    14.81247     1.97863     8.83371
     0.09918    10.01263    12.99004     1.77483     7.71610
     0.10918    11.58861    15.01274     2.08134     8.90808
     0.12018    11.16670    14.50307     2.02624     8.69689
     0.13118    10.63532    13.94344     1.95338     8.36383
     0.14118    10.37064    13.52596     1.90048     8.03320
     0.15218    10.55665    13.74661     1.93596     8.16305
     0.16318    10.14884    13.28223     1.88235     7.95266
     0.17318    10.10315    13.25631     1.90977     7.96215
     0.18418     9.99513    13.05898     1.89084     7.75872
     0.19518    11.10364    14.41924     2.09923     8.56839
     0.20518    10.20634    13.32815     1.97674     7.88321
     0.21618    10.01122    13.06790     1.93800     7.75924
     0.22718    10.92029    14.18319     2.08613     8.54935
     0.23718    10.75457    14.07342     2.04836     8.45583
     0.24818    10.44292    13.67501     1.99594     8.14056
     0.25918     9.78246    12.80718     1.88253     7.58596
     0.26918     9.99975    13.05630     1.93746     7.78147
     0.28018    10.73600    14.09828     2.08885     8.50500
     0.29118    10.10876    13.30600     1.95127     8.04668
     0.30118    10.04590    13.14260     1.93078     7.98948
     0.31218    10.36039    13.60006     1.99268     8.24615
     0.32318    10.36732    13.59368     2.00662     8.32604
     0.33318    11.10493    14.51221     2.12807     8.79883
     0.34418    11.05430    14.51974     2.07102     8.62209
     0.35518    11.90585    15.55468     2.18162     9.30045
     0.36518    11.34061    14.83551     2.05736     8.86264
     0.37618    10.08591    13.20061     1.80484     7.70678
     0.38718    10.18348    13.31923     1.81527     7.72560
     0.39718    11.41931    14.99385     2.06798     8.63885
     0.40818    11.99320    15.72951     2.17526     8.87650
     0.41918    11.36631    15.06620     2.09313     8.66391
     0.42918    11.91487    15.75378     2.17626     8.98166
     0.44018    11.71559    15.52823     2.15576     8.57791
     0.45018    11.45231    15.19012     2.09827     8.49756
     0.46118    11.30338    14.95461     2.06034     8.50430
     0.47218    10.51640    13.91235     1.92533     7.79184
     0.48218    11.05733    14.59881     2.02981     7.97274
     0.49318    11.18848    14.82985     2.05351     8.10558
     0.50418    11.38596    15.08259     2.09539     8.25238
     0.51418    11.24996    14.92497     2.05075     8.11467
     0.52518    11.00500    14.66292     1.99815     7.93502
     0.53618    11.53904    15.39221     2.08628     8.28323
     0.54618    12.46251    16.63555     2.24275     8.90546
     0.55718    11.73714    15.70209     2.10012     8.37902
     0.56818    11.54205    15.42512     2.07217     8.28943
     0.57818    11.80648    15.76958     2.09113     8.33747
     0.58918    12.46330    16.74564     2.23332     8.60753
     0.60018    11.75686    15.89965     2.11568     8.23454
     0.61018    11.53397    15.70736     2.07355     8.08517
     0.62118    11.81514    16.17227     2.14846     8.17179
     0.63218    12.51857    17.24858     2.27626     8.63841
     0.64218    12.35710    17.06668     2.22805     8.65203
     0.65318    11.55953    16.05641     2.07051     8.13782
     0.66418    12.04952    16.66825     2.20418     8.48185
     0.67418    12.10213    16.74314     2.24130     8.58763
     0.68518    12.24134    16.99283     2.25972     8.75832
     0.69618    11.62772    16.08251     2.11491     8.18291
     0.70618    11.32006    15.53891     2.06311     7.84557
     0.71718    12.79139    17.49847     2.36777     8.72464
     0.72818    12.04227    16.51895     2.21633     8.22656
     0.73818    11.85977    16.27267     2.16197     8.14084
     0.74918    11.96722    16.47220     2.16356     8.17920
     0.76018    11.64858    16.12771     2.08878     7.78013
     0.77018    13.97263    19.11341     2.65819     9.15448
     0.78118    13.68380    19.05365     2.56394     9.08095
     0.79218    12.55370    17.50815     2.34269     8.26375
     0.80218    12.76561    17.81604     2.40098     8.22893
     0.81318    13.40704    18.71600     2.52447     8.55719
     0.82418    14.27689    19.94865     2.74824     9.03820
     0.83418    12.90193    18.10551     2.40074     8.13293
     0.84518    12.85238    18.09148     2.33250     8.01698
     0.85618    12.23436    17.18717     2.24081     7.62052
     0.86618    13.51782    19.02072     2.47003     8.33398
     0.87718    12.40720    17.27661     2.31965     7.45302
     0.88818    12.87852    18.05186     2.35944     7.63196
     0.89818    13.91396    19.52812     2.54117     8.07792
     0.90918    13.91223    19.56570     2.56595     7.89246
     0.92018    12.85036    18.27625     2.38621     7.22746
     0.93018    12.86741    18.38670     2.41516     7.18616
     0.94118    13.60894    19.36824     2.58999     7.51917
     0.95218    13.22867    18.96142     2.52938     7.31672
     0.96218    12.80610    18.32092     2.46301     6.90153
     0.97318    13.39875    19.20294     2.57306     7.19024
     0.98418    13.12604    18.93937     2.51691     7.04802
     0.99418    13.39117    19.31207     2.53686     6.97531
     1.00518    15.71141    22.58486     3.04415     8.19359
     1.01618    15.05907    21.64169     2.89129     7.68863
     1.02618    14.23719    20.54447     2.75468     7.16160
     1.03718    14.13546    20.50092     2.75794     7.02594
     1.04818    15.84744    22.78942     3.02011     7.54616
     1.05818    15.89389    22.72981     2.96735     7.34722
     1.06918    14.16362    20.37797     2.60772     6.42334
     1.08018    12.65815    18.34966     2.33222     5.71652
     1.09018    16.32011    23.61960     3.03541     7.50970
     1.10118    14.80926    21.34852     2.70562     6.69908
     1.11118    14.17928    20.52516     2.56840     6.31034
     1.12218    13.67376    19.91583     2.45892     5.91540
     1.13318    15.02515    21.88143     2.75016     6.59111
     1.14318    15.40417    22.42520     2.79352     6.56642
     1.15418    15.85139    23.06759     2.76746     6.59937
     1.16518    16.02283    23.14093     2.70805     6.56999
     1.17518    15.03475    21.55423     2.49696     6.09626
     1.18618    14.95614    21.34476     2.49918     6.01625
     1.19718    16.75806    23.99162     2.81512     6.53233
     1.20718    15.45171    22.21333     2.61520     5.98429
     1.21818    13.62953    19.62366     2.24113     5.11669
     1.22918    18.14112    25.26870     3.07389     7.04616
     1.23918    18.42862    26.21556     3.16276     7.17411
     1.25018    13.31211    19.11578     2.23863     4.97335
     1.26118    13.71228    19.73671     2.37483     5.11361
     1.27118    18.23457    25.81659     3.19855     6.95086
     1.28218    18.66118    26.02936     3.27451     7.29600
     1.29318    16.16667    22.96150     2.89564     6.05753
     1.30318    17.17032    24.16385     3.05101     6.36016
     1.31418    16.54190    22.64274     2.89892     6.15672
     1.32518    18.13467    25.00194     3.14978     6.48767
     1.33518    20.35863    28.27965     3.56440     7.01953
     1.34618    16.06439    21.87702     2.80721     5.68075
     1.35718    18.09585    24.62066     3.27052     6.15874
     1.36718    19.69746    26.83765     3.53697     6.52297
     1.37818    16.85716    22.63306     2.96556     5.51975
     1.38918    18.81907    25.47087     3.29221     6.44538
     1.39918    17.56368    24.31406     3.14375     5.88873
     1.41018    16.69002    23.27827     2.99425     5.43888
     1.42118    18.90811    26.14635     3.40261     6.25895
     1.43118    19.75014    27.34033     3.45203     6.47132
     1.44218    17.36830    24.08295     3.00865     5.60676
     1.45318    16.45996    22.62350     2.84716     5.23405
     1.46318    16.87296    23.22651     2.95949     5.38003
     1.47418    16.48385    23.02686     2.91060     5.14328
     1.48518    18.41960    25.82185     3.27782     5.74495
     1.49518    17.70982    24.96890     3.13555     5.47577
     1.50618    17.86000    25.05015     3.09196     5.40807
     1.51718    21.18925    29.46310     3.68457     6.39488
     1.52718    21.27026    29.53726     3.86887     6.40310
     1.53818    19.61715    26.94051     3.65776     5.87795
     1.54918    22.00585    30.33098     4.11494     6.59334
     1.55918    21.87965    30.20252     4.16101     6.56641
     1.57018    21.48038    30.60924     4.10834     6.36449
     1.58118    21.25505    30.66096     3.99993     6.25396
     1.59118    17.17874    24.90405     3.26745     4.99271
     1.60218    18.56720    26.76767     3.61927     5.29893
     1.61318    19.54705    27.92611     3.88224     5.69284
     1.62318    18.17557    25.84993     3.65933     5.25280
     1.63418    20.76576    30.08659     4.24112     5.99300
     1.64518    20.24840    29.74273     4.05819     5.77244
     1.65518    17.11987    25.11691     3.32064     4.75338
     1.66618    21.93625    32.41601     4.61779     6.02345
     1.67718    21.63285    31.87209     4.50257     5.82493
     1.68718    20.43265    30.39407     4.30652     5.56346
     1.69818    19.48437    28.78542     4.17464     5.27576
     1.70918    18.55372    27.28589     3.83768     5.02458
     1.71918    19.88446    29.13563     4.12279     5.36881
     1.73018    20.00992    29.54491     4.35789     5.28278
     1.74018    18.80610    28.19395     3.96812     5.02097
     1.75118    19.63832    30.06244     4.13919     5.29026
     1.76218    24.36053    37.11390     5.22681     6.40582
     1.77218    20.41658    31.73847     4.46897     5.38866
     1.78318    22.57264    35.00487     4.81025     5.90357
     1.79418    19.08297    30.08094     4.10342     5.09905
     1.80418    20.44912    31.52713     4.43561     5.31300
     1.81518    23.02375    34.99093     5.08976     5.87603
     1.82618    17.67690    26.80200     3.94626     4.46444
     1.83618    24.02397    36.12590     5.63034     5.96318
     1.84718    21.58884    32.81664     5.00124     5.33068
     1.85818    20.49611    31.66626     4.81042     5.13025
     1.86818    19.90467    30.68855     4.65049     4.95340
     1.87918    22.33194    34.07100     5.20620     5.40029
     1.89018    21.35254    32.74205     4.91994     5.12941
     1.90018    22.10128    34.08978     5.12525     5.27390
     1.91118    21.71986    33.18601     4.92129     5.14301
     1.92218    23.06900    34.81019     5.18960     5.41523
     1.93218    18.29121    27.93471     4.02630     4.21857
     1.94318    18.80740    29.37513     4.28805     4.28546
     1.95418    21.33014    32.91123     4.92421     4.79713
     1.96418    19.81041    31.05382     4.46998     4.51052
     1.97518    22.20231    34.31076     4.91356     5.05101
     1.98618    23.39832    35.81717     5.16316     5.30347
     1.99618    19.71032    30.23590     4.29694     4.56052
     2.00718    21.12452    32.43849     4.59713     4.86840
     2.01818    21.69504    33.44819     4.68505     4.85935
     2.02818    19.65226    30.20992     4.27945     4.29838
     2.03918    24.91357    38.26949     5.36275     5.35605
     2.05018    21.85345    34.20339     4.70445     4.73942
     2.06018    21.19431    33.61416     4.43782     4.62814
     2.07118    24.47522    38.07482     5.08675     5.28337
     2.08218    21.27772    33.16704     4.36761     4.40549
     2.09218    20.85373    31.86897     4.44137     4.22981
     2.10318    20.73328    31.72889     4.58176     4.24066
     2.11418    22.58288    34.64512     5.02728     4.72683
     2.12418    24.98135    38.79695     5.42181     5.10973
     2.13518    22.36958    34.69981     4.93379     4.57963
     2.14618    20.43227    31.13753     4.32588     4.04662
     2.15618    23.00284    34.88568     4.89307     4.46541
     2.16718    21.49077    32.33122     4.67505     4.09377
     2.17818    23.73953    35.48134     5.32162     4.49909
     2.18818    21.05786    31.82236     4.93500     3.98512
     2.19918    20.81306    31.41989     4.93521     3.99850
     2.21018    26.07086    38.98539     6.19257     4.87825
     2.22018    22.43530    32.90947     4.93109     4.10839
     2.23118    26.37840    39.26295     5.90307     4.85152
     2.24218    22.26205    33.68592     4.89506     4.11808
     2.25218    25.68075    38.95744     5.70589     4.62540
     2.26318    18.91528    28.24643     4.24614     3.36138
     2.27418    23.75416    34.06030     5.19710     4.12795
     2.28418    19.90550    28.68040     4.45246     3.46874
     2.29518    22.33694    31.67343     4.94926     3.78851
     2.30618    23.21836    33.01228     4.94664     3.90033
     2.31618    23.57300    33.47150     5.09637     4.13011
     2.32718    28.20824    39.46880     6.30378     4.92055
     2.33818    27.84535    37.53118     6.14499     4.66632
     2.34818    22.78337    29.76496     5.14450     3.83847
     2.35918    25.90152    32.68253     5.45980     4.26158
     2.37018    24.95465    31.55912     5.32754     4.07522
     2.38018    23.72283    29.47621     5.23081     3.81273
     2.39118    23.49849    28.88424     5.31915     3.74551
     2.40118    26.17704    31.53840     6.00200     4.18701
     2.41218    27.45098    32.50243     6.28960     4.43353
     2.42318    25.85272    29.64204     5.72528     4.09148
     2.43318    26.98608    31.05750     6.25759     4.23304
     2.44418    24.00240    27.35405     5.52505     3.74647
     2.45518    25.94019    28.77666     6.00591     3.93162
     2.46518    28.91321    31.74645     6.71982     4.28305
     2.47618    26.68306    28.95362     6.31871     3.96846
     2.48718    26.71428    28.31478     6.50216     3.85418
     2.49718    28.49755    29.49073     7.02588     4.10511
     2.50818    28.66236    28.98779     7.13318     4.04040
     2.51918    27.84158    28.00343     7.15621     3.93549
     2.52918    26.90128    26.82476     6.88668     3.75368
     2.54018    29.13630    29.15835     7.66855     4.00693
     2.55118    31.76958    31.47160     8.47054     4.28678
     2.56118    27.03508    26.64718     7.26005     3.53937
     2.57218    30.12177    29.69535     8.13839     3.84450
     2.58318    27.99904    25.89936     7.41170     3.48920
     2.59318    32.05042    29.38294     8.85669     3.99249
     2.60418    29.49905    26.48316     7.97433     3.61020
     2.61518    29.57055    25.88728     7.86938     3.55402
     2.62518    32.96392    28.59236     8.78229     3.90566
     2.63618    31.78731    27.56384     8.30869     3.71805
     2.64718    36.00947    31.04377     9.61890     4.14458
     2.65718    35.27538    29.81381     9.41391     3.94758
     2.66818    32.22496    27.16811     8.47291     3.57125
     2.67918    37.28453    31.22579     9.82307     4.07051
     2.68918    33.27921    27.89963     8.92869     3.63226
     2.70018    33.44845    27.85706     9.06779     3.62934
     2.71118    36.01073    29.58541    10.01255     3.85883
     2.72118    35.89438    29.21588    10.60112     3.83765
     2.73218    32.33831    25.65361     8.98187     3.41511
     2.74318    35.07599    27.47314    10.13856     3.59457
     2.75318    34.65538    26.71518     9.95360     3.54682
     2.76418    34.13108    25.68052     9.66583     3.41246
     2.77518    34.22566    25.56748     9.59459     3.40652
     2.78518    38.82215    28.77568    10.88526     3.85148
     2.79618    34.20935    25.15822     9.47958     3.39536
     2.80718    36.30147    26.45140     9.67143     3.51575
     2.81718    33.68734    24.33362     8.85091     3.27404
     2.82818    35.67400    25.36258     9.32035     3.38038
     2.83918    33.44903    23.79041     8.70764     3.22211
     2.84918    36.81449    25.82116     9.50578     3.43999
     2.86018    32.27580    22.65595     8.31931     3.07648
     2.87118    37.03776    25.74026     9.54718     3.44721
     2.88118    39.99102    27.29480    10.31927     3.67157
     2.89218    38.50382    25.89954     9.90964     3.54461
     2.90318    35.44677    23.84603     9.34426     3.21899
     2.91318    38.41753    25.65308    10.19724     3.48906
     2.92418    36.49962    23.93782     9.79147     3.27148
     2.93518    36.57903    23.89630     9.97203     3.30246
     2.94518    35.07298    22.70071     9.57865     3.18621
     2.95618    37.11235    23.83650    10.15773     3.35359
     2.96718    39.15689    24.80147    10.34246     3.40839
     2.97718    35.56197    22.32254     9.60614     3.20121
     2.98818    35.30480    21.99431     9.37265     3.19620
     2.99918    36.92732    22.36857     9.62010     3.27264
     3.00918    30.69467    18.78706     8.01989     2.83836
     3.02018    29.61435    18.08562     7.64832     2.75871
     3.03118    31.10598    18.88700     7.90238     2.94070
     3.04118    29.49672    17.67542     7.25908     2.76703
     3.05218    28.67927    17.40309     7.17600     2.76035
     3.06218    28.81337    17.26382     6.98414     2.72800
     3.07318    26.29743    15.75793     6.29190     2.51538
     3.08418    23.05657    13.95228     5.59685     2.26316
     3.09418    21.14888    12.86957     5.14907     2.10408
     3.10518    19.74336    12.03251     4.74713     1.97928
     3.11618    19.12684    11.78952     4.58218     1.97936
     3.12618    17.07696    10.65005     3.93017     1.84076
     3.13718    13.48229     8.46618     3.04198     1.46353
     3.14818    11.74435     7.40027     2.63636     1.29983
     3.15818    11.09115     7.01490     2.48004     1.24952
     3.16918     9.90903     6.25663     2.23379     1.13439
     3.18018     8.10299     5.17345     1.81682     0.95521
     3.19018     6.30628     4.15850     1.42566     0.78297
     3.20118     4.85684     3.20453     1.08895     0.60637
     3.21218     3.84995     2.53993     0.85474     0.48539
     3.22218     3.19704     2.11745     0.70517     0.40967
     3.23318     2.66256     1.77611     0.56559     0.33632
     3.24418     1.45813     0.98409     0.31290     0.19185
     3.25418     1.16434     0.79514     0.24546     0.15685
     3.26518     0.99415     0.70226     0.20347     0.14238
     3.27618     0.92542     0.69621     0.18562     0.14672
     3.28618     0.69284     0.48616     0.14084     0.09748
     3.29718     0.00000     0.00000     0.00000     0.00000
     3.30818     0.00000     0.00000     0.00000     0.00000
     3.31818     0.00000     0.00000     0.00000     0.00000
     3.32918     0.00000     0.00000     0.00000     0.00000
     3.34018     0.00000     0.00000     0.00000     0.00000
     3.35018     0.00000     0.00000     0.00000     0.00000
     3.36118     0.00000     0.00000     0.00000     0.00000
     3.37218     0.00000     0.00000     0.00000     0.00000
     3.38218     0.00000     0.00000     0.00000     0.00000
     3.39318     0.00000     0.00000     0.00000     0.00000
     3.40418     0.00000     0.00000     0.00000     0.00000
     3.41418     0.00000     0.00000     0.00000     0.00000
     3.42518     0.00000     0.00000     0.00000     0.00000
     3.43618     0.00000     0.00000     0.00000     0.00000
     3.44618     0.00000     0.00000     0.00000     0.00000
     3.45718     0.00000     0.00000     0.00000     0.00000
     3.46818     0.00000     0.00000     0.00000     0.00000
