     #Energy       W_all      Mo_all      Pt_all      Hf_all
    -4.29772     6.97990     8.33330     8.94867     1.41555
    -4.28772     7.66579     9.14872    10.00485     1.51454
    -4.27672     8.72551    10.48018    11.12226     1.70678
    -4.26572     8.34394     9.87839    10.04183     1.62515
    -4.25472     6.37255     7.34971     7.66840     1.22317
    -4.24372     7.10333     8.13942     8.48463     1.36377
    -4.23272     9.35887    10.57104    10.91819     1.75978
    -4.22172     8.81324     9.81621     9.54077     1.64602
    -4.21072     7.95133     8.79083     8.21249     1.51572
    -4.19972     8.10579     8.99264     8.31099     1.61220
    -4.18872     7.95827     8.88838     8.18211     1.60837
    -4.17772     7.58104     8.49463     7.70396     1.49643
    -4.16672     8.61848     9.68642     8.87534     1.66477
    -4.15572     8.49762     9.66942     8.48580     1.61181
    -4.14472     8.22534     9.41361     7.91773     1.54441
    -4.13372     8.20962     9.33461     7.74687     1.54392
    -4.12272     9.40681    10.65958     8.82852     1.77554
    -4.11172     8.67023     9.67336     8.03424     1.63434
    -4.10072     8.25206     9.12578     7.51482     1.54990
    -4.08972     8.10032     8.91921     7.29279     1.50398
    -4.07872     8.64080     9.52822     8.03285     1.59316
    -4.06772     8.44281     9.45128     7.80282     1.57737
    -4.05672     8.62415     9.60208     7.81630     1.66863
    -4.04572     7.55224     8.29625     6.70599     1.43044
    -4.03472     7.50887     8.44949     6.72684     1.41425
    -4.02372     9.66149    10.90822     8.59931     1.81933
    -4.01272    10.96722    12.20413     9.83521     2.02808
    -4.00172     8.72610     9.63631     7.88259     1.53325
    -3.99072     7.24828     7.97396     6.80071     1.29718
    -3.97972     9.03036     9.95577     8.37171     1.61170
    -3.96872    11.27948    12.43705    10.60902     1.96712
    -3.95772     9.37565    10.14335     8.68185     1.59781
    -3.94672     6.85827     7.36256     6.51217     1.18523
    -3.93572     7.39148     7.93548     6.91735     1.28547
    -3.92472    10.25030    11.05762     9.58380     1.79971
    -3.91372    11.25930    12.18803    10.14338     1.91750
    -3.90272     9.99568    10.68491     9.25430     1.73294
    -3.89172     8.23256     8.70760     7.63932     1.45675
    -3.88072     8.63973     9.13742     7.83933     1.54625
    -3.86972     9.58846    10.33573     8.78356     1.72492
    -3.85872     9.07888     9.82645     8.11571     1.67355
    -3.84772     9.47627    10.22846     8.37581     1.75215
    -3.83672     8.57735     9.19662     7.27423     1.60446
    -3.82572     9.00104     9.48105     7.37097     1.67425
    -3.81472     9.82585    10.38898     8.46369     1.81978
    -3.80372    10.36239    11.05897     9.15391     1.92867
    -3.79272    11.54373    12.46234    10.62443     2.18204
    -3.78172     8.77722     9.38666     7.42663     1.67993
    -3.77072     9.80443    10.44608     8.13247     1.92049
    -3.75972    10.95010    11.61664     9.08699     2.16098
    -3.74872     9.95426    10.48546     8.33675     1.98354
    -3.73872     8.35727     8.92836     7.13446     1.70661
    -3.72772     9.18614     9.78243     7.94082     1.86164
    -3.71672    11.43175    12.09106    10.14433     2.18710
    -3.70572    10.35879    11.05840     8.85039     1.95266
    -3.69472    10.09207    10.88058     8.73490     1.84930
    -3.68372     9.86553    10.65736     8.71049     1.79340
    -3.67272     9.49237    10.24702     8.48599     1.72022
    -3.66172     9.70512    10.55016     8.58957     1.75536
    -3.65072     9.35968    10.14310     7.96832     1.66511
    -3.63972     9.98796    10.82313     8.21645     1.76536
    -3.62872    10.56282    11.37910     8.85071     1.87755
    -3.61772    10.86876    11.61108     9.22456     1.91951
    -3.60672     8.35565     9.07494     6.98095     1.50129
    -3.59572     8.01529     8.73129     6.59926     1.43679
    -3.58472     8.89654     9.69483     7.24154     1.56395
    -3.57372     9.19081     9.82315     7.70735     1.62426
    -3.56272     9.02749     9.67260     7.62561     1.62440
    -3.55172     8.78631     9.49217     7.29494     1.61472
    -3.54072     9.79563    10.68326     8.10688     1.85720
    -3.52972     9.99561    10.95969     7.97786     1.88804
    -3.51872     9.68959    10.64759     7.63313     1.78883
    -3.50772     8.15650     9.03531     6.37909     1.49403
    -3.49672     8.26404     9.34268     6.43195     1.49656
    -3.48572     8.75888    10.04237     7.06382     1.59799
    -3.47472     8.29215     9.50330     6.46851     1.47830
    -3.46372     7.55550     8.68844     5.78137     1.32633
    -3.45272     8.02730     9.34124     6.01005     1.40773
    -3.44172     8.84679    10.48784     6.65422     1.57597
    -3.43072     8.36773    10.04353     6.31661     1.51159
    -3.41972     7.99417     9.77535     6.17850     1.47166
    -3.40872     9.00772    11.16844     6.98932     1.64989
    -3.39772     8.22659    10.08310     6.27950     1.50552
    -3.38672     8.36595    10.24056     6.41610     1.59193
    -3.37572     8.27558    10.10463     6.04543     1.53234
    -3.36472     8.32809    10.22309     5.98450     1.52328
    -3.35372     7.98462     9.73615     5.70636     1.44498
    -3.34272     8.16264     9.93119     5.96927     1.49109
    -3.33172     7.93438     9.61872     5.79773     1.45175
    -3.32072     7.32942     8.79267     5.15830     1.32476
    -3.30972     7.42733     8.93965     5.14080     1.34815
    -3.29872     8.20826     9.94242     5.54565     1.53798
    -3.28772     6.93609     8.17175     4.49924     1.23835
    -3.27672     8.14803     9.43445     5.33222     1.45442
    -3.26572     7.64841     8.89261     4.88055     1.34442
    -3.25472     9.03280    10.57298     5.67568     1.57497
    -3.24372     9.87574    11.60326     6.14062     1.69775
    -3.23272     8.68896    10.29470     5.36047     1.49597
    -3.22172     7.17371     8.57197     4.27383     1.21343
    -3.21072     6.93086     8.27007     4.06351     1.16788
    -3.19972     7.54384     8.97844     4.31818     1.26555
    -3.18972     8.32508     9.87771     4.65726     1.40963
    -3.17872     8.72305    10.47336     4.88681     1.47741
    -3.16772     7.97517     9.71262     4.52572     1.34622
    -3.15672     7.33224     8.93974     4.12110     1.22592
    -3.14572     6.91213     8.47239     3.98532     1.13457
    -3.13472     6.59933     8.10430     3.72713     1.10296
    -3.12372     7.66281     9.48243     4.20081     1.27427
    -3.11272     8.52269    10.53625     4.57844     1.39393
    -3.10172     8.37908    10.42890     4.54740     1.33590
    -3.09072     8.92820    11.03976     5.03360     1.37475
    -3.07972    10.02594    12.34200     5.66396     1.53988
    -3.06872    10.13537    12.47534     5.52221     1.53037
    -3.05772     9.43460    11.46693     4.80795     1.37883
    -3.04672     8.89208    10.69722     4.47351     1.27042
    -3.03572     8.39607     9.93375     4.06341     1.17846
    -3.02472     9.33048    10.93352     4.42140     1.29120
    -3.01372    11.39543    13.46454     5.21757     1.51448
    -3.00272    10.13254    12.10301     4.59305     1.35545
    -2.99172     9.69908    11.58715     4.33109     1.26012
    -2.98072     9.86635    11.79750     4.42789     1.27874
    -2.96972    12.03517    14.48890     5.42552     1.56003
    -2.95872    13.52049    16.26998     5.82897     1.69888
    -2.94772    10.50628    12.90869     4.49758     1.35164
    -2.93672    11.12551    13.81262     4.64157     1.42490
    -2.92572    12.63001    15.80005     5.17156     1.63535
    -2.91472    11.04160    13.71292     4.36362     1.39272
    -2.90372    12.35673    15.30324     4.68452     1.51766
    -2.89272    14.20118    17.60273     5.21271     1.73248
    -2.88172    13.71013    16.64924     4.84584     1.64596
    -2.87072    13.20079    15.58528     4.49051     1.52701
    -2.85972    14.28660    17.01523     4.67219     1.68250
    -2.84872    14.05132    16.70982     4.52646     1.63831
    -2.83772    14.09090    16.74376     4.36397     1.60747
    -2.82672    13.59613    16.25683     4.27591     1.61802
    -2.81572    14.15338    16.91499     4.36376     1.72659
    -2.80472    13.53704    15.96000     4.08594     1.66834
    -2.79372    12.70487    14.90180     3.80281     1.55962
    -2.78272    14.07561    16.31361     4.15607     1.72162
    -2.77172    14.97486    17.50874     4.29252     1.89326
    -2.76072    13.33859    15.68214     3.85581     1.73245
    -2.74972    13.84189    16.27677     4.06775     1.84792
    -2.73872    14.73309    17.39560     4.43351     2.06763
    -2.72772    16.00861    18.89053     4.82537     2.26794
    -2.71672    15.29250    18.02888     4.57448     2.20805
    -2.70572    15.88479    18.86907     4.67647     2.30665
    -2.69472    17.43923    20.81248     5.12234     2.69601
    -2.68372    15.90883    19.13374     4.57998     2.46105
    -2.67272    14.69886    17.81565     4.34150     2.23079
    -2.66172    14.96726    17.89933     4.37476     2.31177
    -2.65172    13.97982    16.63370     4.07637     2.19400
    -2.64072    14.64327    17.59471     4.28963     2.30225
    -2.62972    13.33776    15.89325     3.84088     2.06749
    -2.61872    14.05629    16.65401     4.11316     2.23469
    -2.60772    16.80114    19.78373     4.90583     2.61541
    -2.59672    15.05864    18.01098     4.46373     2.34433
    -2.58572    15.60835    18.29825     4.57766     2.40938
    -2.57472    14.84886    17.48370     4.41828     2.30365
    -2.56372    14.21057    16.72306     4.21796     2.20497
    -2.55272    13.34606    15.84312     3.96568     2.08256
    -2.54172    13.07682    15.50572     3.87048     2.03388
    -2.53072    14.74662    17.58097     4.33110     2.31715
    -2.51972    15.96938    18.86358     4.68890     2.51455
    -2.50872    14.94999    17.56837     4.29998     2.34796
    -2.49772    14.08107    16.56840     4.00993     2.18306
    -2.48672    13.71599    16.19060     3.93048     2.14529
    -2.47572    13.36379    15.68797     3.83085     2.08106
    -2.46472    14.45433    17.09624     4.15492     2.22347
    -2.45372    15.73164    18.36729     4.60185     2.40995
    -2.44272    16.73153    19.16056     4.87182     2.54551
    -2.43172    14.45960    16.76333     4.14337     2.18447
    -2.42072    14.28100    16.71870     4.19562     2.18379
    -2.40972    15.97583    18.96926     4.66132     2.43645
    -2.39872    14.57636    17.40584     4.44586     2.27363
    -2.38772    13.23036    15.76226     4.26612     2.09182
    -2.37672    16.29987    20.06788     5.06909     2.57018
    -2.36572    12.74606    15.43952     3.85278     1.99616
    -2.35472    14.22805    16.88865     4.36198     2.28451
    -2.34372    15.77136    19.09286     4.50726     2.51323
    -2.33272    13.29561    16.19280     4.00848     2.13841
    -2.32172    13.99664    17.22343     4.29195     2.27484
    -2.31072    14.68547    17.83993     4.37110     2.40641
    -2.29972    13.89183    16.80460     4.01199     2.20953
    -2.28872    13.96521    17.00556     4.15210     2.24310
    -2.27772    13.28700    16.14687     3.91077     2.15514
    -2.26672    13.98000    16.98377     4.13109     2.30908
    -2.25572    12.91264    15.74248     3.82568     2.12485
    -2.24472    12.49135    15.17196     3.64425     2.07208
    -2.23372    14.16156    16.94959     4.01035     2.35335
    -2.22272    14.67841    17.69507     4.23365     2.47956
    -2.21172    13.54237    16.54861     3.95822     2.27670
    -2.20072    12.79450    15.60853     3.84484     2.18483
    -2.18972    12.47607    15.18005     3.66532     2.14965
    -2.17872    13.46743    16.34999     3.84691     2.33881
    -2.16772    13.92459    16.93668     3.92696     2.43761
    -2.15672    14.49037    17.45624     4.20164     2.55916
    -2.14572    14.01152    17.03695     4.00487     2.52817
    -2.13472    14.85464    18.26819     4.11295     2.68984
    -2.12372    12.83119    15.80925     3.67602     2.28738
    -2.11272    13.08938    16.02513     3.79226     2.34220
    -2.10272    14.14717    17.49263     3.95301     2.56952
    -2.09172    12.70085    15.65612     3.45241     2.27423
    -2.08072    12.63923    15.46987     3.44983     2.26955
    -2.06972    13.62193    16.52678     3.77424     2.44063
    -2.05872    12.67907    15.36388     3.47150     2.28006
    -2.04772    12.10468    14.55383     3.28537     2.19214
    -2.03672    13.02717    15.55813     3.50577     2.35434
    -2.02572    13.66544    16.35743     3.61818     2.43170
    -2.01472    13.17410    15.83285     3.70273     2.36541
    -2.00372    14.36167    17.42065     3.90772     2.63232
    -1.99272    15.25091    18.64786     3.96706     2.82197
    -1.98172    12.97740    15.64915     3.44848     2.36553
    -1.97072    13.36321    16.18606     3.60864     2.44406
    -1.95972    15.39448    18.58902     3.89851     2.79836
    -1.94872    13.39491    16.20094     3.46333     2.41343
    -1.93772    13.96754    17.04097     3.59216     2.50766
    -1.92672    13.56795    16.45669     3.51642     2.42326
    -1.91572    14.71714    17.92328     3.65588     2.65535
    -1.90472    16.68498    20.40984     4.34548     2.97596
    -1.89372    13.52612    16.37610     3.50739     2.44124
    -1.88272    15.97104    19.59283     3.78538     3.02556
    -1.87172    12.96355    15.68078     3.22711     2.29441
    -1.86072    14.87571    17.86078     3.78561     2.63514
    -1.84972    15.64755    18.70322     3.84110     2.84340
    -1.83872    13.64635    16.43929     3.35906     2.46413
    -1.82772    13.14518    15.80005     3.23427     2.38514
    -1.81672    13.22790    15.81224     3.18791     2.42417
    -1.80572    16.58929    19.54169     3.93316     3.09082
    -1.79472    13.80810    16.53093     3.40730     2.49208
    -1.78372    14.37553    17.18613     3.40220     2.70637
    -1.77272    14.21735    17.01206     3.44192     2.63787
    -1.76172    14.07014    16.87312     3.45092     2.61394
    -1.75072    14.30223    17.16184     3.38616     2.72769
    -1.73972    13.87895    16.64325     3.30177     2.63100
    -1.72872    15.07515    17.93836     3.56521     2.88339
    -1.71772    13.51823    16.22046     3.26535     2.54902
    -1.70672    13.20621    15.85413     3.14545     2.50487
    -1.69572    14.69423    17.64004     3.46409     2.92091
    -1.68472    14.76809    17.71801     3.55219     2.86414
    -1.67372    13.95334    16.73248     3.24750     2.75754
    -1.66272    14.40505    17.22393     3.37335     2.86946
    -1.65172    14.03646    16.67168     3.27274     2.81390
    -1.64072    13.57265    16.22517     3.15693     2.74939
    -1.62972    14.28594    17.11808     3.30207     2.91359
    -1.61872    14.42891    17.28823     3.31386     3.00549
    -1.60772    15.40599    18.32154     3.48548     3.29614
    -1.59672    13.52201    16.11676     3.10511     2.82669
    -1.58572    12.69149    15.10573     2.88534     2.65468
    -1.57472    13.61055    15.95334     3.04604     2.91034
    -1.56372    15.47477    17.68963     3.33213     3.37950
    -1.55372    13.11080    15.36308     2.95116     2.80470
    -1.54272    13.83568    16.36195     3.11230     2.96103
    -1.53172    14.51151    16.91547     3.15304     3.24175
    -1.52072    14.05316    16.29816     2.98061     3.08893
    -1.50972    13.31654    15.54003     2.99047     2.90604
    -1.49872    13.33394    15.49895     2.95371     3.00453
    -1.48772    13.05798    14.97953     2.82159     3.01601
    -1.47672    12.19274    14.15654     2.65413     2.81934
    -1.46572    12.57582    14.63382     2.80091     2.87525
    -1.45472    12.95838    14.97088     2.85299     3.03289
    -1.44372    12.98681    14.86183     2.82501     3.17014
    -1.43272    12.57248    14.30375     2.76063     3.03600
    -1.42172    11.67707    13.35229     2.61565     2.81256
    -1.41072    12.64779    14.46912     2.82895     3.13705
    -1.39972    13.25062    14.98215     2.87528     3.38074
    -1.38872    12.32752    13.98002     2.73545     3.06493
    -1.37772    11.90717    13.47924     2.66895     2.94275
    -1.36672    12.22418    13.90948     2.80739     3.09967
    -1.35572    12.39688    14.01767     2.80429     3.23554
    -1.34472    13.12599    14.80245     2.97000     3.49608
    -1.33372    11.95036    13.53545     2.74287     3.15140
    -1.32272    11.20758    12.72793     2.59155     2.94839
    -1.31172    12.16645    13.78034     2.82562     3.23890
    -1.30072    12.22899    13.83201     2.83771     3.34979
    -1.28972    11.80473    13.27540     2.75078     3.20290
    -1.27872    11.75721    13.14685     2.72044     3.19578
    -1.26772    11.02916    12.29432     2.56287     2.97771
    -1.25672    11.62205    12.67533     2.62227     3.34857
    -1.24572    12.27639    13.52877     2.85068     3.58368
    -1.23472    11.47363    12.68733     2.70913     3.27317
    -1.22372    11.19079    12.35487     2.67134     3.16193
    -1.21272    10.77125    11.97631     2.62728     3.08930
    -1.20172    10.92672    12.21226     2.69681     3.18730
    -1.19072    10.91068    12.15499     2.74295     3.09347
    -1.17972    11.49395    12.76613     2.91777     3.24541
    -1.16872    11.71007    12.99402     2.94038     3.39027
    -1.15772    11.56270    12.90572     2.93166     3.31888
    -1.14672    10.21844    11.40004     2.62399     2.98152
    -1.13572     9.81207    11.02016     2.54958     2.91687
    -1.12472    10.84868    12.24507     2.86169     3.28212
    -1.11372    11.68720    13.22071     3.15481     3.49884
    -1.10272    12.43569    14.15270     3.37013     3.68966
    -1.09172    10.29227    11.60777     2.82165     3.03169
    -1.08072     9.68698    10.90754     2.66609     2.91868
    -1.06972    10.54283    11.94003     2.88848     3.21749
    -1.05872    10.86077    12.25827     3.06461     3.20401
    -1.04772    11.57492    12.95199     3.22721     3.45463
    -1.03672    10.52413    11.84726     2.98132     3.17723
    -1.02572     9.37639    10.53428     2.65652     2.93723
    -1.01472     9.02469    10.11164     2.58146     2.76453
    -1.00472     8.80164     9.79994     2.55977     2.63061
    -0.99372     9.67134    10.83220     2.84284     2.82578
    -0.98272     9.74456    10.85164     2.90839     2.88327
    -0.97172     9.96493    11.12805     3.01352     3.05961
    -0.96072     9.07384    10.02035     2.73456     2.85519
    -0.94972     8.87485     9.83436     2.74416     2.63396
    -0.93872     8.46357     9.36554     2.63870     2.45817
    -0.92772     8.55668     9.44855     2.69394     2.51065
    -0.91672     8.11520     8.90813     2.55686     2.47336
    -0.90572     8.24914     9.03870     2.62374     2.54451
    -0.89472    10.48267    11.55645     3.40892     3.10435
    -0.88372    10.21455    11.24291     3.35707     3.08746
    -0.87272     9.25267    10.11226     3.06815     2.81025
    -0.86172     8.69586     9.48242     2.89872     2.62462
    -0.85072     8.60966     9.42839     2.94137     2.54306
    -0.83972     9.51866    10.49129     3.30958     2.79841
    -0.82872     9.33689    10.27290     3.30124     2.76833
    -0.81772     8.36309     9.24860     3.03049     2.51059
    -0.80672     7.79484     8.54582     2.85747     2.28311
    -0.79572     8.23016     9.02678     3.00700     2.33401
    -0.78472     9.01372     9.87712     3.28416     2.51743
    -0.77372     8.71388     9.44952     3.13590     2.43623
    -0.76272     8.87269     9.66531     3.21363     2.53494
    -0.75172     8.72601     9.60371     3.21584     2.51365
    -0.74072     8.52907     9.39022     3.15418     2.45839
    -0.72972     8.24327     9.00507     3.03100     2.34049
    -0.71872     8.31502     9.04260     3.01637     2.33776
    -0.70772     7.86859     8.60670     2.91985     2.21764
    -0.69672     7.58000     8.35021     2.89252     2.11684
    -0.68572     7.35566     8.13437     2.79763     2.06009
    -0.67472     8.20504     9.12013     3.13058     2.27564
    -0.66372     8.10756     8.97440     3.23310     2.28262
    -0.65272     7.96511     8.84665     3.18382     2.22992
    -0.64172     7.85179     8.73097     3.14158     2.17449
    -0.63072     7.45322     8.36543     2.98314     2.06286
    -0.61972     7.19837     8.08793     2.88653     1.96562
    -0.60872     7.23290     8.12804     2.89231     1.95432
    -0.59772     7.36579     8.28857     2.93756     1.97345
    -0.58672     7.01611     7.91598     2.87116     1.87468
    -0.57572     7.55365     8.51047     3.14121     2.00578
    -0.56472     8.58865     9.69693     3.72973     2.34194
    -0.55372     7.56780     8.58350     3.14107     2.01766
    -0.54272     7.41837     8.42977     3.12189     1.95838
    -0.53172     7.31908     8.32207     3.10765     1.90293
    -0.52072     6.86263     7.79080     2.83396     1.78440
    -0.50972     7.36259     8.35491     3.03503     1.89438
    -0.49872     7.64105     8.75311     3.18104     1.97535
    -0.48772     7.40183     8.52001     3.13931     1.94934
    -0.47672     7.48166     8.58180     3.23742     1.97626
    -0.46572     7.91033     9.06627     3.46975     2.08406
    -0.45572     8.12359     9.27654     3.52748     2.09461
    -0.44472     8.38729     9.51939     3.54560     2.14132
    -0.43372     7.44735     8.46261     3.11845     1.90339
    -0.42272     7.04192     8.00156     2.94967     1.80130
    -0.41172     6.81944     7.77318     2.88762     1.75302
    -0.40072     7.20660     8.27622     3.08876     1.85591
    -0.38972     9.16896    10.59757     3.82173     2.35276
    -0.37872     8.01012     9.20263     3.45830     2.05411
    -0.36772     7.65139     8.77181     3.33821     1.99360
    -0.35672     7.71945     8.85050     3.40131     2.05154
    -0.34572     8.10394     9.35153     3.61096     2.15435
    -0.33472     7.88397     9.08469     3.31967     2.06050
    -0.32372     7.81187     9.05524     3.29565     1.99494
    -0.31272     7.78515     9.00590     3.36229     1.97019
    -0.30172     7.59413     8.78664     3.32816     1.91323
    -0.29072     8.01062     9.28296     3.60514     2.01363
    -0.27972     8.65206    10.01399     3.97505     2.15820
    -0.26872     9.26743    10.65562     4.25669     2.27451
    -0.25772     8.79962    10.07955     3.82703     2.15432
    -0.24672     7.91623     8.99562     3.38269     1.91543
    -0.23572     7.90534     8.93256     3.40780     1.88205
    -0.22472     7.84318     8.87518     3.37251     1.86893
    -0.21372     8.97825    10.04671     3.90096     2.12768
    -0.20272     9.51947    10.58410     4.11519     2.21561
    -0.19172     8.77940     9.97147     3.75772     2.07661
    -0.18072     7.82484     9.10483     3.27785     1.86696
    -0.16972     7.03403     8.22640     2.82304     1.72022
    -0.15872     6.88769     8.15089     2.69861     1.72543
    -0.14772     6.96652     8.28238     2.78940     1.84649
    -0.13672     6.65621     7.96373     2.72282     1.73621
    -0.12572     6.57111     7.91985     2.76839     1.72840
    -0.11472     7.18338     8.85185     3.06634     1.87093
    -0.10372     7.47585     9.21646     3.22039     1.91827
    -0.09272     7.34200     9.03601     3.11870     1.86871
    -0.08172     7.41037     8.97185     3.02959     1.86908
    -0.07072     6.92381     8.41248     2.89499     1.73903
    -0.05972     7.21672     8.74598     3.06802     1.79970
    -0.04872     7.18500     8.72689     3.04479     1.78610
    -0.03772     8.59634    10.39841     3.67216     2.09177
    -0.02672     8.24409    10.07687     3.60186     2.02476
    -0.01572     7.27409     8.84327     3.04677     1.83102
    -0.00472     7.24391     8.85813     2.93367     1.86420
     0.00628     7.53630     9.26827     3.01886     1.98639
     0.01728     7.37453     9.12162     2.98501     1.95277
     0.02828     7.90948     9.87989     3.23678     2.08107
     0.03928     7.75903     9.74077     3.17210     2.02344
     0.05028     8.34957    10.48861     3.43612     2.13705
     0.06128     9.33413    11.80420     3.85475     2.39249
     0.07228     7.99418    10.10456     3.24999     2.02649
     0.08228     7.53456     9.60838     3.05192     1.92281
     0.09328     7.36246     9.47674     2.94013     1.90572
     0.10428     7.43716     9.68377     2.89932     1.95824
     0.11528     7.44217     9.85095     2.95402     1.97334
     0.12628     6.33779     8.50046     2.53850     1.72511
     0.13728     6.15418     8.37423     2.44299     1.72110
     0.14828     6.70515     9.11343     2.64841     1.88292
     0.15928     7.28538     9.92783     2.87365     2.04983
     0.17028     7.49781    10.17435     2.90852     2.11525
     0.18128     6.26653     8.28941     2.29588     1.78478
     0.19228     5.86298     7.66724     2.08070     1.65314
     0.20328     5.87263     7.65710     2.08535     1.65069
     0.21428     6.52097     8.53278     2.36092     1.80213
     0.22528     7.08508     9.29580     2.57708     1.94215
     0.23628     7.29423     9.60673     2.65033     1.97851
     0.24728     7.20002     9.44339     2.58343     1.90246
     0.25828     7.02428     9.12492     2.46541     1.84196
     0.26928     6.80506     8.70536     2.32182     1.77486
     0.28028     6.19379     7.87176     2.02316     1.66387
     0.29128     6.36040     8.00672     1.99580     1.74119
     0.30228     5.29006     6.70874     1.65734     1.42064
     0.31328     5.13146     6.57555     1.61378     1.37244
     0.32428     5.68296     7.40189     1.81165     1.50665
     0.33528     6.33643     8.31885     2.04521     1.65888
     0.34628     6.68147     8.75962     2.18165     1.70842
     0.35728     6.59011     8.57728     2.17126     1.67359
     0.36828     6.64153     8.65281     2.21355     1.68403
     0.37928     6.60687     8.52763     2.18297     1.68126
     0.39028     6.86972     8.76506     2.23688     1.76173
     0.40128     7.49885     9.47025     2.41813     1.93343
     0.41228     6.95790     8.80541     2.31428     1.74887
     0.42328     6.62988     8.40413     2.17925     1.64829
     0.43428     6.47019     8.20524     2.10682     1.57824
     0.44528     6.57932     8.33239     2.11982     1.60396
     0.45628     7.26854     9.16403     2.27688     1.77703
     0.46728     7.40849     9.51804     2.32978     1.80526
     0.47828     7.58990     9.75447     2.41519     1.85131
     0.48928     8.59314    10.99004     2.68882     2.11301
     0.50028     8.45047    10.79646     2.69750     2.08751
     0.51128     7.56698     9.62937     2.28450     1.81173
     0.52228     7.57901     9.59213     2.22631     1.79580
     0.53328     8.57250    10.87527     2.57623     2.01393
     0.54428     7.07027     8.99341     2.10475     1.66737
     0.55528     6.19784     7.90895     1.84286     1.44360
     0.56628     6.23146     8.09856     1.83866     1.47928
     0.57728     7.70624    10.20241     2.20895     1.81580
     0.58828     7.63053    10.10104     2.20285     1.80480
     0.59928     7.36451     9.73928     2.15075     1.73352
     0.61028     7.36310     9.73150     2.14384     1.72915
     0.62128     6.93652     9.21747     2.05005     1.61713
     0.63128     7.45588     9.96073     2.20755     1.74348
     0.64228     7.14068     9.53892     1.99786     1.71462
     0.65328     5.72948     7.72040     1.55891     1.33365
     0.66428     5.88950     7.95379     1.57982     1.38114
     0.67528     6.43281     8.68120     1.71474     1.50430
     0.68628     7.73646    10.40526     2.07822     1.79959
     0.69728     7.37132    10.09913     1.91504     1.72243
     0.70828     6.26885     8.64590     1.61323     1.44851
     0.71928     6.30690     8.77833     1.61041     1.45487
     0.73028     6.61923     9.25752     1.67438     1.55024
     0.74128     7.14655     9.99882     1.79515     1.68670
     0.75228     7.64599    10.64045     1.91805     1.79662
     0.76328     8.14329    11.31342     2.05543     1.87980
     0.77428     6.70853     9.40893     1.67038     1.52319
     0.78528     6.63489     9.33355     1.64507     1.50457
     0.79628     6.75175     9.52050     1.64900     1.52853
     0.80728     7.25576    10.26286     1.75799     1.62499
     0.81828     7.76384    10.98192     1.86741     1.74624
     0.82928     7.60170    10.75534     1.81048     1.72071
     0.84028     7.60160    10.79646     1.80658     1.71360
     0.85128     8.13195    11.62212     1.90229     1.83832
     0.86228     8.34653    11.99231     1.94787     1.90305
     0.87328     9.32812    13.29260     2.11133     2.18283
     0.88428     8.65957    12.58048     2.00494     2.01350
     0.89528     7.75850    11.42758     1.82062     1.76734
     0.90628     7.79647    11.42704     1.80078     1.75062
     0.91728     7.65254    11.13720     1.74400     1.70411
     0.92828     7.71807    11.30073     1.72084     1.75705
     0.93928     7.85481    11.56663     1.74662     1.79394
     0.95028     8.02494    11.88941     1.78090     1.82884
     0.96128     8.32548    12.45974     1.85414     1.89791
     0.97228     8.32162    12.55374     1.86248     1.88451
     0.98328     8.44548    12.82023     1.92906     1.89004
     0.99428     8.29351    12.54182     1.88948     1.89465
     1.00528     8.22166    12.48413     1.86517     1.90382
     1.01628     8.51630    13.02081     1.93743     1.94858
     1.02728     8.83931    13.54934     2.00347     1.99972
     1.03828     8.95558    13.65125     2.00845     1.99213
     1.04928     9.29582    14.19889     2.06902     2.03817
     1.06028     9.46217    14.75783     2.09951     2.06110
     1.07128     9.00622    14.01995     1.98281     1.95746
     1.08228     8.96504    13.99859     1.95383     1.93126
     1.09328     8.51356    13.39726     1.85227     1.81113
     1.10428     9.93460    15.71570     2.14609     2.11010
     1.11528     9.33150    14.80463     2.00728     1.94566
     1.12628     8.77537    14.05872     1.89577     1.81331
     1.13728     8.15884    13.05188     1.75367     1.66810
     1.14828     8.71583    13.86038     1.87088     1.75774
     1.15928    10.25064    16.49247     2.18305     2.00871
     1.17028     9.01135    14.80444     1.90523     1.75302
     1.18028     7.99617    13.13619     1.68788     1.56887
     1.19128     7.33422    12.09553     1.52414     1.43235
     1.20228     7.18098    11.89820     1.46846     1.41182
     1.21328     7.56052    12.51902     1.52730     1.52708
     1.22428     8.39821    13.85275     1.69926     1.64932
     1.23528     9.38920    15.32027     1.89270     1.81589
     1.24628    10.09530    16.18552     2.00247     1.94778
     1.25728     9.11091    14.62997     1.73877     1.72003
     1.26828     8.55195    13.63655     1.57605     1.63007
     1.27928     9.54722    15.25609     1.73612     1.82649
     1.29028    10.58088    16.93404     1.87972     2.02154
     1.30128    10.53715    16.85207     1.85910     1.99265
     1.31228    10.16278    16.29362     1.79803     1.92159
     1.32328    10.08024    16.20316     1.75904     1.88331
     1.33428    10.98148    17.48076     1.85028     2.00184
     1.34528     9.09141    14.52705     1.56865     1.69207
     1.35628     9.13763    14.48015     1.58974     1.73054
     1.36728    10.27655    16.45390     1.77564     1.95405
     1.37828    10.63654    16.93757     1.85239     2.03308
     1.38928    10.61582    16.75069     1.81217     1.97368
     1.40028    10.15651    15.69329     1.68888     1.86035
     1.41128    10.94718    16.68948     1.79794     1.98793
     1.42228    12.54568    18.98817     2.02914     2.27270
