     #Energy       W_all      Mo_all      Pd_all      Hf_all
    -3.48414     9.69874    11.15461    10.82637     1.72326
    -3.47314     7.25935     8.39406     7.95013     1.27824
    -3.46214     6.95897     8.05416     7.52130     1.20037
    -3.45114     7.45121     8.58171     8.02429     1.26753
    -3.44014     8.45912     9.74934     9.38170     1.42408
    -3.42914     9.29907    10.70914    10.15662     1.52921
    -3.41814     9.67066    11.11909    10.50873     1.55997
    -3.40714     8.91063    10.20994     9.70939     1.40491
    -3.39614     7.78020     8.95612     8.58918     1.21103
    -3.38514     7.61311     8.85173     8.70579     1.19183
    -3.37414     9.62091    11.16539    11.42168     1.52305
    -3.36314     9.38051    10.80904    10.66203     1.47478
    -3.35214     8.50064     9.76219     9.34896     1.31746
    -3.34114     7.65118     8.72798     8.17071     1.16631
    -3.33014     6.72236     7.74815     6.93773     1.02727
    -3.31914     7.44104     8.61298     7.84526     1.14664
    -3.30814    10.01537    11.44739    10.73967     1.53354
    -3.29714    11.08900    12.46319    11.76446     1.65445
    -3.28614     8.93544    10.08067     9.07273     1.33120
    -3.27614     7.98540     9.17319     7.72737     1.24111
    -3.26514     7.29686     8.45424     6.89026     1.15937
    -3.25414     8.93587     9.91060     8.28840     1.33819
    -3.24314    11.23535    11.98566    10.22054     1.60542
    -3.23214    10.40204    11.17568     9.28046     1.47261
    -3.22114     8.86105     9.66990     7.77092     1.31007
    -3.21014     7.58024     8.34040     6.51343     1.13869
    -3.19914     8.43594     9.11657     7.22816     1.22272
    -3.18814    10.65975    11.47386     9.10718     1.53685
    -3.17714    11.10608    11.92617     9.53416     1.58982
    -3.16614    11.23141    12.12706     9.73086     1.59524
    -3.15514     8.27584     9.08909     6.96785     1.20262
    -3.14414     9.14479     9.91498     7.54132     1.31105
    -3.13314    11.85828    12.83202     9.70705     1.69517
    -3.12214    10.91755    11.85385     8.89284     1.56913
    -3.11114     9.57447    10.54409     7.64158     1.36671
    -3.10014     9.98759    11.06116     7.69355     1.43081
    -3.08914     9.72552    10.70382     7.42212     1.38602
    -3.07814     9.81027    10.72043     7.43123     1.35469
    -3.06714     9.84066    10.62629     7.39853     1.33543
    -3.05614    10.98444    11.92425     8.17554     1.48064
    -3.04514    10.94128    11.81268     7.80469     1.46665
    -3.03414    10.79215    11.74166     7.60179     1.44803
    -3.02314    10.66703    11.64484     7.24874     1.43276
    -3.01214    11.11166    12.13418     7.35621     1.48433
    -3.00114    11.56791    12.62219     7.40661     1.52219
    -2.99014    12.00490    13.18646     7.38182     1.57564
    -2.97914     9.82379    10.88193     5.86694     1.28969
    -2.96814    13.70679    15.27334     7.94742     1.77010
    -2.95714    12.64626    14.34288     7.26700     1.67065
    -2.94614    13.97952    16.06673     8.02101     1.89165
    -2.93514    12.58998    14.12092     6.91281     1.69091
    -2.92414    13.29770    14.67950     6.95169     1.71267
    -2.91314    14.33291    15.63474     7.22704     1.78853
    -2.90214    13.43060    14.68459     6.73482     1.66764
    -2.89114    15.20042    16.92152     7.57499     1.83627
    -2.88014    15.36775    17.38685     7.57024     1.84832
    -2.86914    14.99415    17.23032     7.26058     1.77748
    -2.85814    14.57788    16.83723     6.87819     1.73016
    -2.84814    14.35510    17.01000     6.78759     1.73422
    -2.83714    12.67949    15.35053     5.86897     1.53783
    -2.82614    11.08410    13.51535     5.02890     1.34534
    -2.81514    12.74579    15.68820     5.61171     1.52607
    -2.80414    13.47171    16.53589     5.78767     1.58814
    -2.79314    14.51219    17.65013     5.87755     1.68774
    -2.78214    12.85819    15.35233     5.06158     1.50742
    -2.77114    12.95607    15.26828     4.97091     1.52313
    -2.76014    15.92899    18.75559     6.06736     1.88568
    -2.74914    13.00249    15.21972     4.89157     1.55279
    -2.73814    12.61954    14.69841     4.70900     1.53574
    -2.72714    15.20426    17.67527     5.67049     1.84605
    -2.71614    13.57415    15.91762     5.20069     1.73662
    -2.70514    12.76116    15.09391     4.89139     1.63964
    -2.69414    15.58748    19.02408     5.84893     2.00644
    -2.68314    13.16328    15.76774     4.84365     1.74127
    -2.67214    13.05743    15.54539     4.79204     1.75310
    -2.66114    13.93436    16.59018     5.09668     1.82147
    -2.65014    15.37446    18.04420     5.79988     2.03180
    -2.63914    13.90534    16.29857     5.32378     1.92612
    -2.62814    14.20453    16.73133     5.46817     1.98260
    -2.61714    15.71168    18.71677     6.06379     2.22094
    -2.60614    12.66476    14.99954     4.72713     1.76672
    -2.59514    12.75830    14.89512     4.58793     1.79836
    -2.58414    13.35588    15.63912     4.79113     1.89013
    -2.57314    14.36893    16.82925     5.22510     2.01086
    -2.56214    14.34609    16.56812     4.99463     1.98268
    -2.55114    12.69209    14.69851     4.43492     1.78062
    -2.54014    15.67430    18.78161     5.66229     2.28419
    -2.52914    15.84957    19.01551     5.79073     2.29759
    -2.51814    15.03551    18.14574     5.46991     2.14317
    -2.50714    14.93647    18.02317     5.42023     2.10538
    -2.49614    15.98437    19.07407     5.51430     2.26374
    -2.48514    14.06838    16.88518     4.99436     2.08508
    -2.47414    14.59778    17.77502     5.36536     2.20793
    -2.46314    15.59649    19.08713     5.54795     2.36767
    -2.45214    15.17363    18.70838     5.76416     2.32376
    -2.44114    14.74566    18.03603     5.58092     2.27392
    -2.43014    13.52952    17.13067     5.21215     2.13356
    -2.42014    13.16766    16.74297     5.12314     2.10100
    -2.40914    14.00958    17.60017     5.39553     2.23278
    -2.39814    12.90036    16.37118     5.09034     2.07609
    -2.38714    13.27363    16.71547     5.11907     2.13952
    -2.37614    13.26231    16.72314     4.92517     2.17043
    -2.36514    11.34882    14.38923     4.31539     1.87673
    -2.35414    11.17605    14.10782     4.23411     1.87119
    -2.34314    12.83161    16.13128     4.45816     2.17882
    -2.33214    11.64232    14.81379     4.21718     1.99781
    -2.32114    10.91878    13.76277     4.13086     1.88178
    -2.31014    14.13888    17.87813     5.14753     2.48162
    -2.29914    13.63278    17.32376     5.15824     2.39276
    -2.28814    10.56744    13.50704     4.05622     1.89649
    -2.27714    11.00502    13.99555     4.13435     1.99889
    -2.26614    15.78719    20.14817     5.52649     2.89658
    -2.25514    12.40530    15.63385     4.65533     2.23632
    -2.24414    13.09801    16.46424     4.63981     2.36123
    -2.23314    13.11776    16.32101     4.88958     2.37940
    -2.22214    13.24490    16.60615     4.88650     2.38946
    -2.21114    14.13633    17.36479     5.00163     2.52451
    -2.20014    13.92889    17.05616     5.06108     2.47178
    -2.18914    13.08010    16.25586     4.66233     2.32739
    -2.17814    14.33458    17.82779     5.06469     2.57073
    -2.16714    12.68029    15.75339     4.61355     2.33037
    -2.15614    13.50253    16.72205     4.91131     2.48894
    -2.14514    13.32369    16.42786     4.64913     2.43653
    -2.13414    12.20410    15.07015     4.35318     2.21483
    -2.12314    13.02826    16.02218     4.62865     2.32967
    -2.11214    13.06886    15.95652     4.62268     2.32926
    -2.10114    14.12787    17.17577     4.98527     2.46634
    -2.09014    13.45366    16.48798     4.85950     2.39217
    -2.07914    15.76473    19.28688     5.36988     2.83795
    -2.06814    12.74981    15.76956     4.44183     2.29294
    -2.05714    12.07122    14.92971     4.26868     2.17064
    -2.04614    13.55181    16.68106     4.66939     2.44003
    -2.03514    13.63223    16.87430     4.86860     2.44577
    -2.02414    12.70902    15.57499     4.57272     2.27356
    -2.01314    13.63487    16.60623     4.81602     2.46183
    -2.00214    13.27030    16.03848     4.58099     2.38528
    -1.99114    12.17709    14.79539     4.27742     2.17801
    -1.98114    12.63671    15.36858     4.43726     2.27095
    -1.97014    13.56604    16.44514     4.69779     2.47319
    -1.95914    13.65052    16.37912     4.65293     2.42930
    -1.94814    13.07914    15.56088     4.43982     2.33433
    -1.93714    13.74484    16.34459     4.71759     2.49983
    -1.92614    13.29282    15.82367     4.57018     2.40712
    -1.91514    12.48388    14.93726     4.14741     2.23456
    -1.90414    12.75482    15.23731     4.22866     2.27991
    -1.89314    13.33162    15.77962     4.36131     2.37494
    -1.88214    14.14937    16.78709     4.64454     2.52612
    -1.87114    15.27858    18.22669     5.08138     2.73594
    -1.86014    13.04856    15.46611     4.05745     2.28252
    -1.84914    14.05993    16.63849     4.25743     2.45766
    -1.83814    14.15626    16.72815     4.35680     2.51034
    -1.82714    13.60738    16.03603     4.08689     2.40713
    -1.81614    13.75436    16.24751     4.16189     2.43380
    -1.80514    13.60834    16.07054     4.13710     2.47473
    -1.79414    13.80322    16.24078     4.10907     2.51853
    -1.78314    13.74600    16.13585     4.05156     2.51812
    -1.77214    12.94143    15.33151     3.74602     2.38858
    -1.76114    13.74386    16.27548     4.06021     2.55452
    -1.75014    13.95774    16.60557     3.99775     2.57085
    -1.73914    14.02670    16.73961     4.03113     2.56734
    -1.72814    13.26731    15.80556     3.69716     2.40337
    -1.71714    13.63431    16.07124     3.65439     2.47347
    -1.70614    14.68722    17.21088     3.96936     2.69767
    -1.69514    15.16377    17.60774     4.28555     2.73627
    -1.68414    14.17602    16.60819     3.73512     2.59907
    -1.67314    13.94404    16.39176     3.58286     2.57721
    -1.66214    15.03390    17.81927     4.01741     2.81358
    -1.65114    15.31167    18.08606     4.04268     2.86041
    -1.64014    14.61609    17.01081     3.74199     2.72118
    -1.62914    14.14968    16.52191     3.55876     2.66467
    -1.61814    14.64073    17.17398     3.74682     2.73676
    -1.60714    14.78820    17.41420     3.75463     2.87048
    -1.59614    13.60676    15.89494     3.39788     2.65247
    -1.58514    13.90329    16.26235     3.47238     2.74976
    -1.57414    13.69260    15.80359     3.42447     2.67130
    -1.56314    14.38692    16.70096     3.54055     2.85764
    -1.55314    14.19985    16.46036     3.45357     2.83943
    -1.54214    14.08868    16.37968     3.50888     2.80566
    -1.53114    13.90991    16.16863     3.35493     2.82467
    -1.52014    14.68154    17.40005     3.54412     3.07606
    -1.50914    14.82772    17.73817     3.58887     3.19974
    -1.49814    14.99975    17.56035     3.63948     3.14407
    -1.48714    13.81682    16.21489     3.31500     3.01813
    -1.47614    13.66995    16.18872     3.31291     3.08779
    -1.46514    13.64479    16.10165     3.32532     3.08335
    -1.45414    13.55137    16.07404     3.35171     3.08044
    -1.44314    13.76632    16.51759     3.45707     3.22562
    -1.43214    13.50280    16.38735     3.38047     3.26055
    -1.42114    13.27864    16.04439     3.32712     3.20731
    -1.41014    13.69377    16.33279     3.44716     3.22706
    -1.39914    12.95267    15.45468     3.18813     3.15892
    -1.38814    12.17269    14.55947     3.00151     2.99652
    -1.37714    12.94696    15.58942     3.17924     3.32168
    -1.36614    11.63725    14.06436     2.87531     2.97943
    -1.35514    12.67172    15.62689     3.19142     3.38332
    -1.34414    13.62377    16.76189     3.46284     3.58839
    -1.33314    13.27621    16.08855     3.32398     3.53121
    -1.32214    12.97753    15.70421     3.22153     3.51684
    -1.31114    14.00034    17.17504     3.53607     3.73414
    -1.30014    11.96914    14.67117     3.02278     3.23199
    -1.28914    11.14277    13.63041     2.79666     3.05305
    -1.27814    13.46911    16.52994     3.38833     3.69206
    -1.26714    11.65365    14.27299     2.91101     3.29202
    -1.25614    11.55106    14.14175     2.88353     3.28769
    -1.24514    11.71282    14.40703     2.95356     3.36128
    -1.23414    11.92214    14.71296     3.06351     3.29792
    -1.22314    10.25133    12.76805     2.65073     2.93831
    -1.21214    10.18641    12.75302     2.65571     2.93777
    -1.20114    11.08450    13.84007     2.96356     3.27701
    -1.19014    11.17799    13.98115     3.02668     3.32746
    -1.17914    10.75373    13.47314     2.95217     3.24293
    -1.16814     9.66595    12.10864     2.58515     3.06012
    -1.15714    11.41052    14.22377     3.09518     3.61415
    -1.14614    11.28995    14.10133     3.08507     3.40778
    -1.13514    10.89180    13.60274     2.99253     3.24617
    -1.12414     9.58561    11.96773     2.68845     2.95066
    -1.11414     9.46406    11.86872     2.67728     2.94902
    -1.10314     9.95354    12.56185     2.81483     3.08283
    -1.09214     9.70070    12.29288     2.79032     3.01370
    -1.08114     9.71036    12.20372     2.80636     3.00634
    -1.07014     9.99805    12.48393     2.90324     3.08422
    -1.05914     9.99224    12.46522     2.91233     3.15453
    -1.04814     9.48003    11.74753     2.77542     3.08327
    -1.03714     9.17279    11.40363     2.71513     2.95547
    -1.02614     9.93897    12.35703     2.96077     3.20043
    -1.01514     9.65130    12.03402     2.96603     2.98363
    -1.00414     9.26143    11.41131     2.90714     2.86584
    -0.99314     8.96327    11.02586     2.86053     2.89077
    -0.98214     8.75969    10.77646     2.81764     2.83228
    -0.97114     9.83686    12.20674     3.17146     3.13950
    -0.96014     8.69626    10.60686     2.82090     2.66579
    -0.94914     8.60634    10.46944     2.83871     2.56628
    -0.93814     8.35041    10.24295     2.82822     2.47749
    -0.92714     9.21948    11.36997     3.09315     2.77365
    -0.91614     8.27895    10.23987     2.85082     2.58270
    -0.90514     8.31437    10.33086     2.90280     2.59191
    -0.89414     8.33440    10.39438     2.94481     2.58697
    -0.88314     8.52059    10.65277     3.03856     2.62720
    -0.87214     8.55282    10.69890     3.10088     2.63815
    -0.86114     8.04579    10.08839     2.94917     2.44177
    -0.85014     7.69670     9.62030     2.86148     2.31738
    -0.83914     8.48066    10.58240     3.15157     2.52937
    -0.82814     8.56047    10.60641     3.20633     2.56601
    -0.81714     9.13147    11.24621     3.51507     2.72247
    -0.80614     8.75008    10.73454     3.42467     2.56117
    -0.79514     8.37454    10.28217     3.26980     2.39580
    -0.78414     7.92911     9.70473     3.12360     2.26045
    -0.77314     7.66106     9.34504     2.98478     2.17201
    -0.76214     7.41249     8.99289     2.87713     2.07636
    -0.75114     8.00467     9.62093     3.03640     2.18969
    -0.74014     7.84469     9.48487     3.12293     2.22183
    -0.72914     8.66506    10.52512     3.56248     2.49948
    -0.71814     8.37709    10.14724     3.48992     2.37945
    -0.70714     8.08445     9.77806     3.43109     2.23687
    -0.69614     8.17168     9.84234     3.51715     2.20936
    -0.68614     8.82247    10.71336     3.89431     2.45823
    -0.67514     7.95054     9.63959     3.53167     2.19215
    -0.66414     8.24575     9.97424     3.65489     2.25657
    -0.65314     8.53465    10.34796     3.81909     2.30759
    -0.64214     7.89610     9.59124     3.54960     2.13823
    -0.63114     7.58231     9.20312     3.42256     2.03651
    -0.62014     7.36729     8.93486     3.28832     1.98669
    -0.60914     7.64159     9.26165     3.37559     2.05518
    -0.59814     7.57823     9.15685     3.39097     2.04898
    -0.58714     7.93805     9.59457     3.59046     2.14249
    -0.57614     7.91338     9.57042     3.58770     2.12500
    -0.56514     7.98512     9.65160     3.64800     2.12444
    -0.55414     8.27078     9.93745     3.74283     2.18837
    -0.54314     8.78499    10.56363     3.88878     2.31779
    -0.53214     8.25282     9.86165     3.62944     2.17812
    -0.52114     7.64696     9.11049     3.37394     2.02024
    -0.51014     7.51386     8.92545     3.30739     1.99246
    -0.49914     8.73005    10.43191     3.96499     2.34003
    -0.48814     8.14968     9.73467     3.61464     2.17824
    -0.47714     7.65565     9.12522     3.33334     2.03646
    -0.46614     7.33861     8.76790     3.14957     1.94853
    -0.45514     7.84489     9.37343     3.44027     2.10113
    -0.44414     7.92858     9.43253     3.51957     2.11894
    -0.43314     8.08002     9.56200     3.57101     2.15144
    -0.42214     9.54563    11.24957     4.01871     2.47069
    -0.41114     7.78664     9.20247     3.38181     2.05938
    -0.40014     7.65478     9.04085     3.27160     2.01500
    -0.38914     7.77518     9.12965     3.29558     2.03175
    -0.37814     8.10964     9.52195     3.47728     2.10595
    -0.36714     7.70043     9.12072     3.25059     2.05016
    -0.35614     7.41619     8.81053     3.16160     1.99165
    -0.34514     8.08077     9.67658     3.39933     2.18607
    -0.33414     8.59783    10.24927     3.67285     2.34260
    -0.32314     7.86755     9.45775     3.38757     2.15515
    -0.31214     7.49198     8.96592     3.21573     2.05061
    -0.30114     7.40161     8.86581     3.21763     2.03190
    -0.29014     8.23747     9.89205     3.45748     2.26595
    -0.27914     7.40353     8.90460     3.13333     2.04420
    -0.26814     7.73208     9.28012     3.32429     2.13888
    -0.25814     7.68064     9.22415     3.28649     2.12164
    -0.24714     7.25540     8.71870     3.14023     1.99087
    -0.23614     7.88381     9.44553     3.32215     2.16742
    -0.22514     8.15456     9.74589     3.33977     2.25768
    -0.21414     8.03225     9.63247     3.33130     2.22134
    -0.20314     7.86604     9.46098     3.26894     2.17360
    -0.19214     7.78330     9.39122     3.22164     2.15249
    -0.18114     8.09485     9.73267     3.27107     2.24126
    -0.17014     7.76013     9.37850     3.15026     2.15233
    -0.15914     7.86031     9.50471     3.22094     2.18236
    -0.14814     7.63564     9.24939     3.10286     2.10398
    -0.13714     7.40305     8.90168     2.99461     2.02661
    -0.12614     7.50959     9.00043     3.03136     2.03714
    -0.11514     7.83749     9.39844     3.12221     2.11761
    -0.10414     7.79342     9.34581     3.08898     2.10755
    -0.09314     7.38573     8.87313     2.94850     1.99339
    -0.08214     7.20500     8.63822     2.92362     1.92982
    -0.07114     7.12183     8.53963     2.91921     1.90625
    -0.06014     7.05801     8.44123     2.85002     1.88210
    -0.04914     7.25078     8.72906     2.97818     1.94176
    -0.03814     7.19460     8.71659     2.92765     1.93727
    -0.02714     7.17865     8.80513     2.91821     1.92862
    -0.01614     7.25337     8.89791     2.93109     1.94216
    -0.00514     7.19285     8.88758     2.92271     1.90746
     0.00586     7.00329     8.70682     2.73701     1.90058
     0.01686     6.96493     8.66747     2.66428     1.90047
     0.02786     7.25361     9.02819     2.79266     1.97186
     0.03886     7.53165     9.39299     2.97424     1.98060
     0.04986     8.19423    10.25397     3.23403     2.11174
     0.06086     8.14677    10.20389     3.23433     2.10754
     0.07186     8.74120    11.01360     3.47844     2.26089
     0.08286     7.72022     9.55525     2.92351     2.05175
     0.09386     7.46941     9.19419     2.86388     1.94696
     0.10486     7.57219     9.32023     2.99961     1.94246
     0.11586     8.63292    10.65328     3.39381     2.21350
     0.12686     9.16937    11.30690     3.49515     2.41120
     0.13786     9.07140    11.21180     3.44298     2.45500
     0.14886     7.70150     9.54689     2.86777     2.10980
     0.15986     6.17371     7.66231     2.24316     1.71614
     0.17086     5.59304     6.94838     2.03558     1.55397
     0.18086     5.47177     6.80305     1.99053     1.51742
     0.19186     6.20186     7.72329     2.26434     1.69021
     0.20286     7.29949     9.15897     2.74466     1.94705
     0.21386     8.40394    10.61794     3.34866     2.19904
     0.22486     9.02582    11.48023     3.70687     2.33560
     0.23586     8.21418    10.41187     3.22313     2.14847
     0.24686     7.96323    10.08012     2.98651     2.12164
     0.25786     6.81510     8.55913     2.46686     1.84466
     0.26886     6.12593     7.61765     2.15073     1.66573
     0.27986     6.35079     7.91347     2.22556     1.72560
     0.29086     6.73113     8.47175     2.37525     1.83143
     0.30186     7.05132     8.95775     2.53288     1.92774
     0.31286     7.70239     9.79991     2.79147     2.12972
     0.32386     7.94449    10.03055     2.83111     2.18317
     0.33486     6.90184     8.68559     2.43828     1.93704
     0.34586     7.27940     9.18093     2.57578     2.04919
     0.35686     7.37308     9.36808     2.57157     2.08595
     0.36786     7.56581     9.50839     2.52349     2.16076
     0.37886     6.26206     7.94389     2.16025     1.76284
     0.38986     6.34725     8.08382     2.19034     1.76602
     0.40086     6.45875     8.22975     2.19440     1.77747
     0.41186     7.16876     9.09658     2.40126     1.94419
     0.42286     8.19461    10.41316     2.70103     2.20625
     0.43386     7.29377     9.27194     2.33463     1.97708
     0.44486     6.04092     7.74615     1.94993     1.63833
     0.45586     5.65552     7.30323     1.81936     1.54807
     0.46686     5.74602     7.39437     1.83957     1.59053
     0.47786     5.60079     7.17476     1.81336     1.56867
     0.48886     6.63982     8.47484     2.07819     1.81573
     0.49986     7.53203     9.58927     2.29006     2.01207
     0.51086     8.19719    10.44443     2.43606     2.17421
     0.52186     8.05599    10.30744     2.39268     2.14775
     0.53286     7.06064     9.09818     2.13430     1.88325
     0.54386     6.37493     8.17366     1.89074     1.68131
     0.55486     6.10411     7.78628     1.76737     1.57505
     0.56586     6.33529     8.04269     1.78036     1.61753
     0.57686     6.64535     8.40020     1.83066     1.69298
     0.58786     6.76713     8.43554     1.79375     1.70419
     0.59886     8.15007    10.12330     2.14970     2.02993
     0.60886     7.95310     9.96619     2.16081     1.94132
     0.61986     8.09813    10.15713     2.20740     1.94748
     0.63086     8.21808    10.22446     2.16183     2.02464
     0.64186     6.97116     8.72069     1.85493     1.69555
     0.65286     6.92766     8.74907     1.82894     1.62541
     0.66386     6.64845     8.39738     1.69434     1.53885
     0.67486     6.53062     8.33668     1.60434     1.50321
     0.68586     6.47435     8.23624     1.54094     1.49893
     0.69686     5.94078     7.57032     1.39619     1.39167
     0.70786     5.76342     7.37141     1.35022     1.35005
     0.71886     6.18473     7.93821     1.44663     1.44681
     0.72986     7.26511     9.39618     1.69357     1.70718
     0.74086     8.59843    11.04788     1.91347     2.07555
     0.75186     9.22112    11.89014     2.05517     2.19798
     0.76286     8.89522    11.55567     2.01508     2.06247
     0.77386     7.10431     9.23618     1.59006     1.64553
     0.78486     6.43701     8.38602     1.41206     1.51949
     0.79586     6.63861     8.57679     1.43479     1.61021
     0.80686     7.44461     9.51265     1.58740     1.81819
     0.81786     7.84128    10.03982     1.67679     1.90943
     0.82886     8.20215    10.60900     1.80344     1.94772
     0.83986     8.09674    10.47886     1.74949     1.97197
     0.85086     7.84873    10.23562     1.68155     1.94351
     0.86186     8.00824    10.45405     1.70374     1.98194
     0.87286     7.95486    10.37875     1.68218     1.96390
     0.88386     8.06283    10.55388     1.68884     1.97852
     0.89486     8.66705    11.44327     1.79606     2.10803
     0.90586     9.00413    11.89982     1.86509     2.19397
     0.91686     9.09658    11.98149     1.88826     2.20500
     0.92786     8.60713    11.15740     1.73308     2.07607
     0.93886     8.38177    10.89729     1.66989     1.98377
     0.94986     8.74629    11.29741     1.67997     2.05260
     0.96086     8.94737    11.48167     1.70086     2.06176
     0.97186     8.93382    11.52831     1.70217     2.05919
     0.98286     8.76651    11.26103     1.64414     2.02671
     0.99386     8.68671    11.05782     1.58607     2.00547
     1.00486     9.14869    11.65151     1.64560     2.08900
     1.01586     9.47314    12.11580     1.69169     2.14165
     1.02686     8.99098    11.52362     1.57641     2.01790
     1.03686     9.43771    12.24719     1.64440     2.08733
     1.04786    10.50160    13.57446     1.83526     2.31024
     1.05886    10.58836    13.68361     1.83191     2.28268
     1.06986     9.56424    12.45792     1.62297     1.99255
     1.08086     9.00865    11.85589     1.50817     1.85960
     1.09186     9.85081    12.98850     1.62774     2.04914
     1.10286     9.70235    12.73126     1.54854     2.07360
     1.11386     9.77121    12.79038     1.55164     2.07224
     1.12486     9.07878    12.00186     1.42880     1.88869
     1.13586     9.21127    12.28720     1.44650     1.91091
     1.14686     9.49017    12.75223     1.49403     1.97839
     1.15786    10.15411    13.65711     1.57477     2.14904
     1.16886     9.99171    13.42117     1.48348     2.08954
     1.17986     9.88089    13.33977     1.44151     2.02882
     1.19086     9.80850    13.19315     1.43073     2.02740
     1.20186     9.69203    13.15895     1.41027     2.04235
     1.21286     9.74791    13.24739     1.39689     2.01562
     1.22386    10.01931    13.66150     1.42206     2.07582
     1.23486     9.98843    13.57348     1.39517     2.05274
     1.24586    11.29803    15.08342     1.57720     2.30591
     1.25686     9.84063    13.49158     1.35220     1.95653
     1.26786     9.95891    13.74198     1.35447     1.94783
     1.27886     9.89030    13.68364     1.33069     1.92738
     1.28986    10.17731    14.17401     1.36020     1.97644
     1.30086    10.39563    14.52966     1.38013     1.99720
     1.31186    10.99100    15.32908     1.43379     2.19511
     1.32286    10.10825    14.37896     1.31148     1.94095
     1.33386     9.89649    14.25326     1.26818     1.87481
     1.34486    10.70359    15.64971     1.34166     2.01257
     1.35586     9.81564    14.40157     1.21910     1.82309
     1.36686    10.63589    15.68173     1.32242     1.98186
     1.37786    10.54464    15.52911     1.29974     1.97431
     1.38886    11.05700    16.22975     1.34654     2.07156
     1.39986    12.38220    18.28158     1.48107     2.26988
     1.41086    11.75969    17.50191     1.38799     2.10263
     1.42186    11.44098    16.82606     1.32246     2.03627
     1.43286    11.89902    17.53572     1.35263     2.10374
     1.44386    11.87882    17.80505     1.38253     2.12856
     1.45486    11.81736    17.56766     1.36012     2.13018
     1.46586    11.44511    17.07237     1.29554     2.08623
     1.47586    10.56440    15.88115     1.16924     1.87492
     1.48686    10.05490    15.23212     1.08600     1.75647
     1.49786    10.23802    15.47738     1.10535     1.77678
     1.50886    11.46898    17.37629     1.25137     2.02132
     1.51986    12.10270    18.53050     1.30621     2.08026
     1.53086    10.93317    16.50256     1.18708     1.93681
     1.54186    11.77606    17.73864     1.29814     2.12507
     1.55286    12.22157    18.47898     1.36616     2.20021
     1.56386    10.16364    15.64329     1.12433     1.84661
     1.57486    10.04163    15.62702     1.10882     1.82495
     1.58586    10.60594    16.51757     1.16842     1.91899
     1.59686    10.62930    16.51873     1.15979     1.92216
     1.60786    11.24417    17.49258     1.20325     2.01361
     1.61886    12.13878    18.88002     1.28143     2.12982
     1.62986    12.73891    19.77279     1.32231     2.19414
     1.64086    12.68808    19.78691     1.31910     2.13890
     1.65186    11.85768    18.18630     1.22496     2.03129
     1.66286    12.42248    19.02249     1.22677     2.12168
     1.67386    12.34374    19.25005     1.23939     2.09294
     1.68486    14.15497    22.24067     1.45112     2.38890
     1.69586    11.72109    18.01688     1.15603     1.99951
     1.70686    10.56173    16.32779     1.00299     1.77230
     1.71786    12.72516    19.67461     1.19843     2.13931
     1.72886    11.93818    18.31797     1.11288     1.93303
     1.73986    14.51590    22.32040     1.36517     2.27083
     1.75086    13.14708    20.24229     1.23069     2.02700
     1.76186    10.93880    16.81496     1.01443     1.66246
     1.77286    10.85554    16.42347     1.01192     1.62282
     1.78386    12.10411    18.18811     1.10610     1.84779
     1.79486    12.79597    19.26887     1.15684     2.05722
     1.80586    13.77659    20.52200     1.23233     2.19454
     1.81686    14.60831    21.82132     1.26488     2.20212
     1.82786    12.67808    18.84912     1.08676     1.90695
     1.83886    13.95013    20.56899     1.22920     2.17277
     1.84986    12.64288    18.86467     1.14894     1.99240
     1.86086    13.33332    20.19818     1.20663     2.07195
     1.87186    12.01072    18.21505     1.04404     1.76824
     1.88286    12.59282    18.76843     1.06486     1.80576
     1.89386    13.95307    20.38038     1.17911     2.11475
     1.90386    14.74781    22.27962     1.27774     2.39926
     1.91486    17.19883    26.66935     1.45026     2.73059
     1.92586    12.12995    18.29306     1.00842     1.85268
     1.93686    12.13013    18.18859     0.99368     1.90617
     1.94786    14.55456    22.21556     1.22414     2.29088
     1.95886    20.74242    31.83317     1.71205     3.32184
     1.96986    13.34204    20.13995     1.10824     2.09637
     1.98086    11.56691    17.29343     0.95646     1.81492
     1.99186    11.78661    17.26541     0.96125     1.85595
     2.00286    15.29532    22.23135     1.21591     2.35707
     2.01386    15.55855    22.07756     1.20672     2.34627
     2.02486    14.31681    20.01051     1.10209     2.10337
     2.03586    16.08914    22.36930     1.21960     2.32118
     2.04686    14.07524    19.44598     1.04075     2.02333
     2.05786    16.96539    23.83293     1.24300     2.40985
     2.06886    14.44437    20.56406     1.07834     2.10021
     2.07986    14.42024    20.58275     1.09275     2.11397
     2.09086    15.50132    21.79478     1.15493     2.28083
     2.10186    15.97261    22.38321     1.13718     2.43087
     2.11286    16.55649    22.71716     1.17559     2.44438
     2.12386    13.79922    18.71198     1.00044     2.03846
     2.13486    12.69531    17.31836     0.92682     1.92233
     2.14586    14.96352    20.61873     1.12298     2.28430
     2.15686    18.55229    26.00997     1.39683     2.88385
     2.16786    14.14089    18.40208     0.94702     1.92342
     2.17886    13.16423    17.26134     0.89151     1.82675
     2.18986    14.25753    18.54963     0.99435     2.10264
     2.20086    17.15813    21.92436     1.13726     2.43123
     2.21186    15.50883    19.39215     1.00844     2.15093
     2.22286    11.90493    14.27181     0.73748     1.64522
     2.23386    16.87716    20.00969     1.08265     2.33739
     2.24486    19.56149    22.60183     1.28477     2.69949
     2.25586    15.27506    17.69779     0.98530     2.08663
     2.26686    14.44372    16.68677     0.89397     2.00372
