     #Energy        Mo_s        W__s       Mo_py       W__py       Mo_pz       W__pz       Mo_px       W__px      Mo_dxy      W__dxy      Mo_dyz      W__dyz      Mo_dz2      W__dz2      Mo_dxz      W__dxz      Mo_dx2      W__dx2
     0.59736     0.20715     0.19559     0.18322     0.21550     0.16902     0.19938     0.17977     0.21892     2.42440     1.98930     2.45870     1.91844     1.92257     1.15969     2.43110     1.93386     1.83028     1.17569
     0.88136     0.23577     0.24140     0.19419     0.21846     0.18917     0.22989     0.19322     0.21822     3.04160     2.43310     2.95050     2.38970     2.83300     1.64391     2.96180     2.40110     2.87720     1.66532
     1.16536     0.17586     0.18211     0.10635     0.12797     0.10424     0.13586     0.10656     0.12759     2.73760     2.13100     2.86600     2.25770     3.73800     1.95417     2.88890     2.24340     3.71970     1.96639
     1.44836     0.16305     0.17157     0.11210     0.14294     0.10152     0.13847     0.11261     0.14369     3.16240     2.47860     2.99890     2.34270     5.14120     2.59730     3.03600     2.34480     5.10140     2.57050
     1.73236     0.15297     0.18238     0.10757     0.13417     0.11462     0.14456     0.10708     0.13460     2.85350     2.46020     2.86950     2.51170     6.53990     3.35550     2.91060     2.46730     6.01660     3.28670
     2.01636     0.16567     0.21683     0.10613     0.13347     0.10203     0.12306     0.10469     0.13266     2.93560     2.64210     2.90250     2.60120     7.31140     3.73600     2.84340     2.57620     7.59450     3.72710
     2.30036     0.14503     0.17071     0.09600     0.11904     0.09682     0.11426     0.09765     0.11954     2.22090     2.20846     2.42720     2.35590     7.22880     3.90440     2.43440     2.39990     8.31300     4.49420
     2.58436     0.14110     0.16630     0.07753     0.09968     0.07803     0.10159     0.07890     0.10074     2.28800     1.99813     2.12980     1.96926     8.41370     5.22450     2.11908     1.94266     9.19660     5.19130
     2.86736     0.25127     0.32038     0.08354     0.11048     0.09883     0.12588     0.08279     0.11304     2.06794     1.69088     2.12280     1.74834    10.14020     6.52940     2.07794     1.78259     7.87600     5.19480
     3.15136     0.01671     0.02791     0.00546     0.00659     0.00890     0.01131     0.00527     0.00689     0.11645     0.11442     0.15322     0.13478     0.60653     0.43692     0.15383     0.14254     0.32425     0.52200
     3.43536    -0.00002    -0.00003    -0.00001    -0.00001    -0.00001    -0.00001    -0.00001    -0.00001    -0.00010    -0.00010    -0.00012    -0.00011    -0.00082    -0.00064    -0.00014    -0.00013    -0.00044    -0.00085
     3.71936    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000    -0.00000
     4.00336     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.28636     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.57036     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     4.85436     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.13836     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.42236     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.70536     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     5.98936     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.27336     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.55736     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     6.84136     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
